	CM006	CM009	CM021	CM025	CM039	CM040	CM068	CM078	CM086	CM089	CM095	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM222	CM229	CM230	CM244	CM246	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM265	CM266	CM268	CM271	CM293	CM316	CM324	CM360	CM362	CM372	CM383	CM387	CM404	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM455	CM461	CM469	CM471	CM476	CM482	CM486	CM489	CM501	CM515	CM518	CM520	CM524	CM535	CM538	CM539	CM540	CM547	CM554	CM557
CM176	0.325167148987127	0.3082027741742341	0.2621494860792336	0.2570102784153278	0.4713102484781958	0.4270531883045604	0.3542560622692346	0.350264444666201	0.24957589062967767	0.31044805907594053	0.24293982636463426	0.5014968566011376	0.47360542859994015	0.34557429398263645	0.30471010877157967	0.49366330705518413	0.46881548747629975	0.4446662009779463	0.4071449955094302	0.39696637062169443	0.44691148587965274	0.4635265941522802	0.48173834946612115	0.47315637161959884	0.25167148987127036	0.28934238099990023	0.0	0.10612713302065663	0.1753816984332901	0.19239596846622092	0.16320726474403752	0.17692845025446563	0.20531883045604232	0.25256960383195287	0.2526194990519908	0.250024947610019	0.29857299670691545	0.2802115557329608	0.30740445065362737	0.23500648637860494	0.24912683364933638	0.26988324518511125	0.29637760702524696	0.27063167348568007	0.22427901407045206	0.2383993613411835	0.2150982935834747	0.2579083923760104	0.19364334896716895	0.20097794631274324	0.17647939327412435	0.23869873266141103	0.23186308751621595	0.25172138509130826	0.2614010577786648	0.2551142600538868	0.24668196786747829	0.25346771779263544	0.26943418820477	0.48014170242490767	0.29797425406646044	0.3129428200778365	0.6360642650434088	0.24408741642550644	0.4280510927053188	0.467418421315238	0.3284103382895919	0.3003193294082427	0.28255663107474305	0.33823969663706216	0.28934238099990023	0.28555034427701825	0.28629877257758707	0.2942321125636164	0.22358048098992117	0.24318930246482387	0.24578385390679572	0.2662408941223431	0.2978744636263846	0.2489272527691847	0.3572996706915478	0.2810597744736054	0.2979243588464225	0.3178325516415527	0.31009879253567507	0.2524199181718391	0.2660413132421914	0.25905598243688255	0.3048597944316934	0.34143299071948907	0.3029637760702525	0.3219239596846622	0.3505139207663906	0.32367029238598943	0.3988124937630975	0.43798024149286496	0.39556930446063265	0.37735754914679176	0.24977547150982937	0.288843428799521
CM179	0.3040115756910488	0.32157469314439674	0.25631174533479695	0.26858596946412533	0.4588364434687157	0.41877058177826565	0.34881748328510126	0.3581977846522303	0.23036623091507832	0.2954794930645644	0.24124338888334498	0.48957189901207465	0.470561820177627	0.32940824269035024	0.291338189801417	0.4938628879353358	0.46951402055683067	0.44476599141802214	0.41038818481189504	0.3913781059774474	0.4419718590958986	0.45259954096397564	0.49306456441472907	0.4882247280710508	0.2524698133918771	0.28934238099990023	0.10612713302065663	0.0	0.19613810996906497	0.21290290390180622	0.18022153477696837	0.17857499251571698	0.21569703622392974	0.2523201277317633	0.24184213152380002	0.2390479992016765	0.31124638259654724	0.3023650334297974	0.3121943917772677	0.2530685560323321	0.24972557628979145	0.2762199381299272	0.2799620796327712	0.2740744436682966	0.24169244586368627	0.23291088713701227	0.22432890929048996	0.27172936832651434	0.21250374214150283	0.22517712803113463	0.1940425107274723	0.216794731064764	0.22652429897215848	0.2579582875960483	0.24463626384592357	0.23331004889731563	0.25147190899111865	0.2605029438179822	0.24762997704819878	0.4719089911186508	0.3049595848717693	0.29872268236702926	0.6305757908392376	0.2398463227222832	0.41976848617902407	0.46068256661011875	0.3607923360942022	0.3221235405648139	0.31169543957688856	0.32721285300868175	0.3150384193194292	0.30466021355154177	0.3032132521704421	0.3127931344177228	0.2496257858497156	0.26818680770382197	0.26130126733858894	0.287596048298573	0.323321025845724	0.2710308352459834	0.3635864684163257	0.2979243588464225	0.29173735156172037	0.33065562319129826	0.3160363237201876	0.24318930246482387	0.25371719389282504	0.2596547250773376	0.3172837042211356	0.3327512224328909	0.2993713202275222	0.3295080331304261	0.3383893822971759	0.3173335994411735	0.37611016864584373	0.4203672288194791	0.3966669993014669	0.370272427901407	0.26224927651930946	0.2767687855503443
CM181	0.2765193094501547	0.30046901506835644	0.24982536672986727	0.2684861790240495	0.4365831753318032	0.40210557828560023	0.32496756810697536	0.26788743638359447	0.2327113062568606	0.2870472008781559	0.2605029438179822	0.4553936732860992	0.41308252669394274	0.2841033828959186	0.25227023251172537	0.44182217343578484	0.40040914080431095	0.3845424608322523	0.33774074443668295	0.33424807903402853	0.3821474902704321	0.3956690949007085	0.43393872866979344	0.4318930246482387	0.20960981937930345	0.24907693842929848	0.1753816984332901	0.19613810996906497	0.0	0.13456740844227122	0.09769484083424808	0.1354156271829159	0.15158167847520207	0.2459335395669095	0.2597046202973755	0.23814988524099392	0.2643448757609021	0.2442371020856202	0.29088913282107576	0.21869074942620498	0.2209859295479493	0.27636962379004093	0.2822073645344776	0.24698133918770582	0.19543957688853408	0.2165951501846123	0.18092006785749926	0.22492765193094502	0.14299970062867978	0.14434687156970363	0.12992715297874463	0.23410837241792237	0.21639556930446063	0.21894022552639458	0.2682865981438978	0.2710308352459834	0.2616505338788544	0.2432391976848618	0.2808102983734158	0.4294980540864185	0.26284801915976447	0.3000698533080531	0.6390579782456841	0.23161361141602635	0.38988124937630975	0.42246282806107177	0.29952100588763597	0.26668995110268434	0.25122243289092905	0.31878056082227324	0.2535176130126734	0.2467318630875162	0.24343877856501348	0.24169244586368627	0.17523201277317632	0.17997205867677876	0.2072647440375212	0.21325217044207165	0.22991717393473704	0.2112064664205169	0.33454745035425604	0.25341782257259754	0.28036124139307456	0.31199481089711606	0.28470212553637364	0.23735156172038718	0.2359544955593254	0.2503742141502844	0.28071050793333996	0.2888933240195589	0.25586268835445564	0.27402454844825863	0.2865482486777767	0.30630675581279315	0.387835545354755	0.41931942919868276	0.37880451052789144	0.36099191697435384	0.21415028440275422	0.2718790539866281
CM182	0.31693443768087015	0.3275621195489472	0.2677377507234807	0.2678375411635565	0.44840834248079037	0.4043009679672687	0.3546053288095001	0.3135914579383295	0.26449456142101585	0.33764095399660715	0.254365831753318	0.4527492266240894	0.4281009879253567	0.33090509929148787	0.31858097994212153	0.4515018461231414	0.4123340983933739	0.40390180620696536	0.33873864883744137	0.34213152380001993	0.3882846023350963	0.40804310947011274	0.44795928550044906	0.4459135814788943	0.26150084821874064	0.2934337890430097	0.19239596846622092	0.21290290390180622	0.13456740844227122	0.0	0.1337690849216645	0.14704121345175133	0.16874563416824667	0.2908392376010378	0.30071849116854604	0.27911386089212653	0.2629977048198783	0.244985530386189	0.28475202075641154	0.23854904700129728	0.25446562219339386	0.271928949206666	0.3127432391976849	0.2646442470811296	0.2315138209759505	0.2569603831952899	0.22657419419219638	0.2535176130126734	0.14828859395269933	0.1594651232411935	0.15911585670092804	0.2616006386588165	0.24902704320926056	0.23969663706216945	0.2918870372218341	0.29113860892126536	0.2781159564913681	0.24628280610717493	0.3123939726574194	0.4629278515118252	0.2783654325915577	0.3397365532381998	0.641602634467618	0.26100189601836143	0.42046701925955493	0.45389681668496157	0.28011176529288495	0.2523201277317633	0.25177128031134616	0.34906695938529086	0.25631174533479695	0.24643249176728868	0.2349066959385291	0.24902704320926056	0.1634068456241892	0.1964873765093304	0.23131424009579882	0.21180520906097197	0.2390479992016765	0.2153976649037022	0.3338489172737252	0.2569603831952899	0.30560822273226224	0.29582875960482985	0.28994112364035524	0.2545155174134318	0.2689851312244287	0.2765692046701926	0.2851511825167149	0.32716295778864385	0.3025147190899112	0.28340484981538766	0.3373415826763796	0.3319528989122842	0.40265442570601734	0.4370821275321824	0.38743638359445165	0.3932242291188504	0.2239297475301866	0.2918870372218341
CM183	0.27981239397265745	0.31199481089711606	0.24129328410338288	0.24638259654725078	0.4346372617503243	0.3894820876160064	0.3291587665901607	0.28360443069553937	0.2310148687755713	0.30126733858896315	0.26524298972158467	0.4577886438479194	0.42101586667997204	0.29872268236702926	0.27157968266640053	0.4435186109170741	0.4070452050693544	0.39043009679672686	0.3432791138608921	0.33699231613611413	0.38529088913282106	0.40385191098692746	0.4416225925556332	0.4424209160762399	0.22797126035325815	0.25616205967468314	0.16320726474403752	0.18022153477696837	0.09769484083424808	0.1337690849216645	0.0	0.11485879652729268	0.15462528689751523	0.2429897215846722	0.2455343778066061	0.2295679073944716	0.2648937231813192	0.24388783554535476	0.2934337890430097	0.21889033030635666	0.21899012074643248	0.2838040115756911	0.2931843129428201	0.25147190899111865	0.21300269434188204	0.21654525496457439	0.19045005488474204	0.23086518311545753	0.14140305358746633	0.14853807005288894	0.12808102983734157	0.22472807105079334	0.21100688554036523	0.22722283205268934	0.2584572397964275	0.25805807803612413	0.25311845125237004	0.24019558926254864	0.2844027542161461	0.44446662009779464	0.2638459235605229	0.31099690649635764	0.6408542061670492	0.23036623091507832	0.39816385590260456	0.42745235006486376	0.2964275022452849	0.27013272128530086	0.2581079732561621	0.3167847520207564	0.27033230216545256	0.2513222233310049	0.25346771779263544	0.25371719389282504	0.17089112862987726	0.17897415427602037	0.19808402355054386	0.21928949206666	0.24044506536273824	0.19359345374713102	0.32666400558826464	0.24608322522702325	0.2748727671889033	0.30286398563017664	0.289442171439976	0.22772178425306855	0.24478594950603733	0.2434886737850514	0.2777666899511027	0.3000199580880152	0.2667398463227223	0.28330505937531186	0.3110966969364335	0.3005189102883944	0.3800019958088015	0.40874164255064366	0.3757609021055783	0.3667298672787147	0.22163456740844228	0.27128031134617303
CM184	0.29253567508232714	0.30959984033529586	0.24214150284402755	0.25446562219339386	0.4342879952100589	0.39287496257858495	0.3127931344177228	0.3079034028540066	0.23585470511924958	0.294481588663806	0.27402454844825863	0.46587166949406245	0.42874962578584974	0.3102484781957888	0.28749625785849714	0.46068256661011875	0.417273725177128	0.4008083025646143	0.3535076339686658	0.34123340983933736	0.39312443867877456	0.4096397565113262	0.45818780560822275	0.46148089013072546	0.24234108372417923	0.27202873964674185	0.17692845025446563	0.17857499251571698	0.1354156271829159	0.14704121345175133	0.11485879652729268	0.0	0.18087017263746133	0.2629977048198783	0.2635964474603333	0.2503243189302465	0.2670891128629877	0.25366729867278714	0.28934238099990023	0.24199181718391377	0.2241792236303762	0.26823670292385987	0.2795130226524299	0.24772976748827463	0.198632870970961	0.21005887635964474	0.1808202774174234	0.2548647839536972	0.14369823370921067	0.165402654425706	0.1374114359844327	0.2028240694541463	0.19828360443069554	0.2212354056481389	0.250024947610019	0.246232910887137	0.25985430595748926	0.22303163356950403	0.2515716994311945	0.4380800319329408	0.2545155174134318	0.29408242690350267	0.6332202375012473	0.20886139107873467	0.3889831354156272	0.4267538169843329	0.3016166051292286	0.26928450254465625	0.25800818281608623	0.3112962778165852	0.2787645943518611	0.25805807803612413	0.23675281907993215	0.2611016864584373	0.17872467817583076	0.20372218341482887	0.17423410837241793	0.20931044805907595	0.229318431294282	0.17927352559624787	0.3231214449655723	0.24762997704819878	0.2454345873665303	0.2926853607424409	0.28175830755413633	0.22802115557329608	0.2569603831952899	0.24214150284402755	0.27152978744636264	0.2972258257658916	0.25641153577487275	0.2773675281907993	0.3011176529288494	0.28445264943618404	0.34926654026544257	0.38743638359445165	0.3529587865482487	0.3475701027841533	0.2263247180920068	0.2592056680969963
CM185	0.2841532781159565	0.3243189302464824	0.2658916275820776	0.25391677477297675	0.4279014070452051	0.3624887735754915	0.3130426105179124	0.31828160862189403	0.26933439776469414	0.29932142500748427	0.20447061171539765	0.4594351861091707	0.45254964574393775	0.2815587266739846	0.2681369124837841	0.4602335096297775	0.4551940924059475	0.4137810597744736	0.37880451052789144	0.3326514319928151	0.383444765991418	0.4071449955094302	0.49496058277617005	0.4997505238998104	0.2761700429098892	0.30685560323321026	0.20531883045604232	0.21569703622392974	0.15158167847520207	0.16874563416824667	0.15462528689751523	0.18087017263746133	0.0	0.2459335395669095	0.2579582875960483	0.24713102484781957	0.2657419419219639	0.24508532082626486	0.24199181718391377	0.21739347370521905	0.18955194092405947	0.23979642750224528	0.26249875261949907	0.21235405648138908	0.24303961680471012	0.18391378105977446	0.15716994311944915	0.2283704221135615	0.19424209160762398	0.21724378804510527	0.20027941323221235	0.19588863386887537	0.18221734357848518	0.18341482885939528	0.22767188903303062	0.22128530086817683	0.24124338888334498	0.21544756012374014	0.2486777766689951	0.4402754216146093	0.24822871968865381	0.25980441073745136	0.6182516714898713	0.26609120846222933	0.4032531683464724	0.4264544456641054	0.3128929248577986	0.255663107474304	0.2729767488274623	0.30416126135116256	0.3030136712902904	0.28310547849516016	0.27741742341083725	0.2867977247779663	0.20731463925755914	0.23775072348069054	0.2305159165751921	0.24049496058277617	0.24733060572797125	0.23385889631773277	0.29263546552240294	0.23800019958088015	0.2740744436682966	0.29877257758706716	0.29063965672088615	0.21769284502544656	0.22278215746931443	0.2335096297774673	0.2444865781858098	0.3105977447360543	0.26763796028340486	0.2746232910887137	0.3123440774373815	0.27666899511026843	0.3507633968665802	0.3675281907993214	0.3336992316136114	0.34118351461929947	0.24189202674383795	0.2815587266739846
CM196	0.30830256461430994	0.3743139407244786	0.2970761401057779	0.30935036423510626	0.4786448458237701	0.44007584073445766	0.3650833250174633	0.34801915976449455	0.308901307254765	0.3254166250873166	0.2728769583873865	0.5385191098692745	0.4961580680570801	0.3403352958786548	0.29932142500748427	0.504989522003792	0.485580281409041	0.4541961880051891	0.43713202275222035	0.43543558527093107	0.481838139906197	0.49525995409639756	0.526344676180022	0.5273425805807803	0.291338189801417	0.3338489172737252	0.25256960383195287	0.2523201277317633	0.2459335395669095	0.2908392376010378	0.2429897215846722	0.2629977048198783	0.2459335395669095	0.0	0.15462528689751523	0.18181818181818182	0.3975651132621495	0.3681768286598144	0.32821075740944017	0.29313441772278215	0.30286398563017664	0.33769084921664505	0.32955792835046405	0.32032731264344877	0.3200279413232212	0.2366530286398563	0.2621494860792336	0.22941822173435786	0.27796627083125436	0.27182915876659014	0.25117253767089115	0.2526693942720287	0.2574593353956691	0.2501247380500948	0.2177926354655224	0.20571799221634568	0.22522702325117253	0.2528190799321425	0.2790140704520507	0.4478095998403353	0.26614110368226723	0.28255663107474305	0.6350164654226125	0.2647939327412434	0.41437980241492867	0.4353357948308552	0.38419319429198684	0.3799521005887636	0.35535375711006884	0.24713102484781957	0.3481189502045704	0.34362838040115756	0.35390679572896916	0.3500648637860493	0.2924358846422513	0.30471010877157967	0.28470212553637364	0.31833150384193193	0.34382796128130927	0.3206765791837142	0.39357349565911587	0.317034228120946	0.31962877956291785	0.3618401357149985	0.3394870771380102	0.2718790539866281	0.2638459235605229	0.25416625087316636	0.30555832751222434	0.32222333100488976	0.3020656621095699	0.3162857998203772	0.31608621894022554	0.3319030036922463	0.4175730964973556	0.4125336792735256	0.4305957489272528	0.35510428100987923	0.3100488973156372	0.3392874962578585
CM198	0.2916375611216446	0.3767588065063367	0.30910088813491665	0.3361939926155074	0.45045404650234505	0.43877856501347173	0.36977347570102787	0.34921664504540467	0.2783654325915577	0.3008681768286598	0.2986727871469913	0.49825366729867276	0.46587166949406245	0.30555832751222434	0.2942321125636164	0.48717692845025445	0.4648737650933041	0.4386288793533579	0.4332900908093005	0.392226324718092	0.43543558527093107	0.44790939028041116	0.48787546153078537	0.48737650933040616	0.2832551641552739	0.3148388384392775	0.2526194990519908	0.24184213152380002	0.2597046202973755	0.30071849116854604	0.2455343778066061	0.2635964474603333	0.2579582875960483	0.15462528689751523	0.0	0.12733260153677278	0.37885440574792933	0.36179024049496056	0.34522502744237105	0.3024149286498353	0.305109270531883	0.34766989322422914	0.32766190998902306	0.33739147789641755	0.3246183015667099	0.2702824069454146	0.2626484382796128	0.2873465721983834	0.2870970960981938	0.2846522303163357	0.2578584971559725	0.26763796028340486	0.266290789342381	0.2902404949605828	0.24189202674383795	0.23286099191697435	0.2662408941223431	0.30011974852809103	0.2839536972358048	0.44301965871669496	0.3224229118850414	0.30740445065362737	0.6481888035126235	0.29233609420217543	0.4000099790440076	0.42934836842630475	0.4094900708512125	0.3716694940624688	0.36907494262049695	0.2327113062568606	0.36937431394072445	0.36413531583674286	0.37910388184811894	0.37451352160463025	0.30685560323321026	0.3209260552839038	0.30386189003093506	0.340834248079034	0.37720786348667795	0.32476798722682365	0.40509929148787543	0.34507534178225724	0.3370422113561521	0.377806606127133	0.3686757808601936	0.2969264544456641	0.28749625785849714	0.28061071749326416	0.3522602534677178	0.3329009080930047	0.3413830954994512	0.35605229019059975	0.33040614709110866	0.3444267039217643	0.41822173435784854	0.4245085320826265	0.43224229118850416	0.39801417024249075	0.3110966969364335	0.31638559026045304
CM199	0.30800319329408243	0.37860492964773973	0.3094002594551442	0.33330006985330807	0.43443768087017265	0.434836842630476	0.3598942221335196	0.34113361939926157	0.2677377507234807	0.28036124139307456	0.3110468017163956	0.456142101586668	0.4200678574992516	0.2829058976150085	0.30046901506835644	0.44311944915677076	0.42440874164255066	0.3990619698632871	0.39876259854305957	0.3618900309350364	0.3889332401955893	0.40904101387087116	0.45968466220936033	0.45853707214848816	0.30071849116854604	0.3162857998203772	0.250024947610019	0.2390479992016765	0.23814988524099392	0.27911386089212653	0.2295679073944716	0.2503243189302465	0.24713102484781957	0.18181818181818182	0.12733260153677278	0.0	0.3654325915577288	0.3533080530885141	0.35799820377207864	0.3024149286498353	0.29897215846721886	0.35660113761101686	0.3207264744037521	0.3324518511126634	0.31448957189901205	0.2759704620297376	0.2660413132421914	0.3078535076339687	0.28175830755413633	0.28824468615906595	0.25905598243688255	0.2741243388883345	0.27607025246981337	0.3057080131723381	0.26688953198283605	0.2581578684762	0.2840534876758807	0.32007783654325916	0.2868476199980042	0.40799321425007484	0.3367428400359246	0.32441872068655825	0.6342181419020058	0.28475202075641154	0.36583175331803214	0.40280411136613115	0.4145793832950803	0.36583175331803214	0.3704221135615208	0.23954695140205567	0.37611016864584373	0.37176928450254465	0.3699231613611416	0.37685859694641255	0.3003692246282806	0.31518810497954297	0.3023650334297974	0.3429797425406646	0.36583175331803214	0.3223730166650035	0.4013571499850314	0.34527492266240895	0.3459734557429398	0.3799521005887636	0.377806606127133	0.28769583873864885	0.2814589362339088	0.27846522303163357	0.3610418121943918	0.3148887336593154	0.33769084921664505	0.37201876060273426	0.3224229118850414	0.35934537471310246	0.42246282806107177	0.4372817084123341	0.43912783155373714	0.40360243488673786	0.29952100588763597	0.3043109470112763
CM213	0.3362438878355454	0.35879652729268535	0.34896716894521507	0.3486677976249875	0.33200279413232214	0.3283604430695539	0.20736453447759703	0.2843029637760702	0.28470212553637364	0.34557429398263645	0.34527492266240895	0.4137311645544357	0.405997405448558	0.2966769783454745	0.28739646741842134	0.4453647340584772	0.411635565312843	0.39551940924059475	0.34662209360343277	0.22787146991318233	0.2840035924558427	0.2773176329707614	0.48687755713002695	0.4856301766290789	0.3532581578684762	0.34063466719888236	0.29857299670691545	0.31124638259654724	0.2643448757609021	0.2629977048198783	0.2648937231813192	0.2670891128629877	0.2657419419219639	0.3975651132621495	0.37885440574792933	0.3654325915577288	0.0	0.12024748029138808	0.3021155573296078	0.2336593154375811	0.22827063167348569	0.2710807304660214	0.27931344177227824	0.26988324518511125	0.19239596846622092	0.3157369523999601	0.22742241293284104	0.3732162458836443	0.2559624787945315	0.29393274124338886	0.27172936832651434	0.326464424708113	0.32581578684761997	0.34357848518111966	0.38993114459634765	0.37471310248478196	0.40799321425007484	0.370272427901407	0.3775571300269434	0.46681967867478297	0.38040115756910486	0.3497155972457838	0.6914479592855004	0.335844726075242	0.4410238499151781	0.4721085719988025	0.2559624787945315	0.22817084123340983	0.20452050693543558	0.3775571300269434	0.2870472008781559	0.29088913282107576	0.25715996407544156	0.2821574693144397	0.2810098792535675	0.29148787546153077	0.30226524298972157	0.29822373016665005	0.29333399860293385	0.29288494162259254	0.2917872467817583	0.31249376309749527	0.3457239796427502	0.28894321923959687	0.3459235605229019	0.33175331803213254	0.33040614709110866	0.34582377008282605	0.3533080530885141	0.33250174633270135	0.31473904799920166	0.3314040514918671	0.34821874064464625	0.3338489172737252	0.3375910587765692	0.3637860492964774	0.33035625187107076	0.4099890230515917	0.29253567508232714	0.28579982037720786
CM215	0.32616505338788543	0.3413332002794132	0.32885939526993313	0.334597345574294	0.3436782756211955	0.32965771879053984	0.20372218341482887	0.2642949805408642	0.29413232212354057	0.30830256461430994	0.32671390080830254	0.43668296577187904	0.4228120946013372	0.3010677577088115	0.2689851312244287	0.44795928550044906	0.40390180620696536	0.40529887236802714	0.3547550144696138	0.2524698133918771	0.31518810497954297	0.3124438678774573	0.48398363436782754	0.49176728869374314	0.33634367827562117	0.3311545753916775	0.2802115557329608	0.3023650334297974	0.2442371020856202	0.244985530386189	0.24388783554535476	0.25366729867278714	0.24508532082626486	0.3681768286598144	0.36179024049496056	0.3533080530885141	0.12024748029138808	0.0	0.2924857798622892	0.20467019259554933	0.23031633569504043	0.2601536772777168	0.2866979343378904	0.25102285201077734	0.16769783454745035	0.3054086418521106	0.2322622492765193	0.33364933639357347	0.23016665003492665	0.26519309450154677	0.24069454146292785	0.32696337690849214	0.3111465921564714	0.30685560323321026	0.3573495659115857	0.35714998503143397	0.360293383893823	0.3402854006586169	0.35280910088813494	0.460532880950005	0.34602335096297776	0.34143299071948907	0.686059275521405	0.3040614709110867	0.4444167248777567	0.4564414729068955	0.20437082127532183	0.18146891527791637	0.15682067657918372	0.37311645544356853	0.2577587067158966	0.25147190899111865	0.21928949206666	0.2347071150583774	0.24074443668296577	0.25765891627582077	0.28115956491368127	0.2686358646841633	0.26619099890230513	0.2582077636962379	0.26644047500249474	0.2872966769783455	0.32930845225027444	0.25805807803612413	0.3177327612014769	0.32232312144496555	0.3101985829757509	0.3137910388184812	0.3153377906396567	0.3259155772876958	0.29627781658517116	0.3037620995908592	0.33310048897315636	0.31254365831753317	0.3466719888234707	0.36827661909989023	0.31044805907594053	0.38573994611316237	0.28869374313940727	0.30585769883245184
CM217	0.35420616704919666	0.3792036722881948	0.3562019758507135	0.35505438578984133	0.45339786448458236	0.39087915377706817	0.2908392376010378	0.406646043309051	0.3449256561221435	0.3670292385989422	0.1959884243089512	0.5706017363536573	0.5727472308152879	0.3581478894321924	0.3278115956491368	0.602734258058078	0.5782357050194591	0.5433589462129528	0.492465821774274	0.4118850414130326	0.4566410537870472	0.4331903003692246	0.6255363736154076	0.6330705518411336	0.3886837640953997	0.41827162957788644	0.30740445065362737	0.3121943917772677	0.29088913282107576	0.28475202075641154	0.2934337890430097	0.28934238099990023	0.24199181718391377	0.32821075740944017	0.34522502744237105	0.35799820377207864	0.3021155573296078	0.2924857798622892	0.0	0.1494361840135715	0.17213850913082526	0.15522402953797027	0.23924758008182817	0.14654226125137212	0.2993713202275222	0.20347270731463926	0.20955992415926555	0.23625386687955294	0.2838040115756911	0.2993713202275222	0.2864484582377008	0.22827063167348569	0.21814190200578784	0.2145993413830955	0.2606027342580581	0.2500748428300569	0.26883544556431493	0.22013771080730465	0.2849017064165253	0.5092306157070152	0.23610418121943919	0.2611515816784752	0.6689452150483983	0.34452649436184013	0.48423311046801715	0.49476100189601835	0.2677377507234807	0.23884841832152479	0.283205268935236	0.350264444666201	0.2924857798622892	0.2802115557329608	0.28475202075641154	0.29263546552240294	0.30126733858896315	0.3257159964075442	0.3130426105179124	0.2783155373715198	0.3152878954196188	0.3283604430695539	0.26793733160363237	0.2870970960981938	0.3002694341882048	0.2079632771180521	0.2707813591457938	0.32202375012473805	0.3218740644646243	0.3159365332801118	0.29687655922562617	0.4107873465721984	0.32546652030735457	0.24668196786747829	0.39008083025646145	0.23006685959485082	0.2863985630176629	0.3042610517912384	0.2704819878255663	0.32880950004989523	0.34876758806506336	0.34507534178225724
CM219	0.3211755313840934	0.34392775172138507	0.3067558127931344	0.30910088813491665	0.40410138708711707	0.3494162259255563	0.24303961680471012	0.3275621195489472	0.25127232811096695	0.308901307254765	0.2268735655124239	0.5018960183614409	0.5072348069054985	0.3083524598343479	0.265642151481888	0.531982836044307	0.4899211655523401	0.4851312244286997	0.42226324718092006	0.34392775172138507	0.3883344975551342	0.3809999002095599	0.535675082327113	0.5416126135116256	0.31448957189901205	0.3367428400359246	0.23500648637860494	0.2530685560323321	0.21869074942620498	0.23854904700129728	0.21889033030635666	0.24199181718391377	0.21739347370521905	0.29313441772278215	0.3024149286498353	0.3024149286498353	0.2336593154375811	0.20467019259554933	0.1494361840135715	0.0	0.14704121345175133	0.15697036223929747	0.2187905398662808	0.1479393274124339	0.20951002893922763	0.21055782856002395	0.1857100089811396	0.23530585769883244	0.2187905398662808	0.21993812992715298	0.20117752719289492	0.24119349366330706	0.23430795329807405	0.23301067757708813	0.29413232212354057	0.2897415427602036	0.2856501347170941	0.2523201277317633	0.2854006586169045	0.4719089911186508	0.25875661111665504	0.2630476000399162	0.6639057978245684	0.2837541163556531	0.4421215447560124	0.4593353956690949	0.24139307454345874	0.20571799221634568	0.2145993413830955	0.3250673585470512	0.2592056680969963	0.25017463327013273	0.2297674882746233	0.24069454146292785	0.24014569404251074	0.24608322522702325	0.26683963676279815	0.26075241991817183	0.2803113461730366	0.271928949206666	0.2491767288693743	0.2603033629378306	0.2810597744736054	0.2092106576190001	0.2799620796327712	0.28420317333599443	0.28285600239497055	0.28445264943618404	0.28095998403352956	0.35440574792934837	0.3023650334297974	0.277567109070951	0.34931643548548047	0.2376010378205768	0.2872966769783455	0.3120946013371919	0.2707314639257559	0.33085520407144997	0.29168745634168247	0.28086019359345377
CM222	0.2983734158267638	0.35016465422612514	0.27936333699231614	0.2926853607424409	0.3831952898912284	0.3337491268336493	0.2407943319030037	0.326464424708113	0.2630476000399162	0.2986727871469913	0.24194192196387587	0.4848817483285101	0.4902205368725676	0.28530086817682865	0.28041113661311245	0.5141702424907694	0.49915178125935533	0.4651232411934937	0.4140305358746632	0.3188803512623491	0.372168446262848	0.3380401157569105	0.5480490968965173	0.5491966869573894	0.31613611416026344	0.3358946212952799	0.24912683364933638	0.24972557628979145	0.2209859295479493	0.25446562219339386	0.21899012074643248	0.2241792236303762	0.18955194092405947	0.30286398563017664	0.305109270531883	0.29897215846721886	0.22827063167348569	0.23031633569504043	0.17213850913082526	0.14704121345175133	0.0	0.17163955693044605	0.15951501846123142	0.1523800019958088	0.23091507833549546	0.1932940824269035	0.16794731064763996	0.2761700429098892	0.24199181718391377	0.2724777966270831	0.24453647340584772	0.20841233409839338	0.21115657120047898	0.2317632970761401	0.2776170042909889	0.26399560922063664	0.3024149286498353	0.25830755413631373	0.25805807803612413	0.44571400059874267	0.27397465322822073	0.2493264145294881	0.6548747629977049	0.2948807504241094	0.4100389182716296	0.4407244785949506	0.3111465921564714	0.22817084123340983	0.26554236104181217	0.308901307254765	0.3286598143897815	0.3173335994411735	0.28071050793333996	0.31174533479692645	0.25411635565312846	0.2924358846422513	0.25770881149585867	0.2946811695439577	0.29922163456740847	0.2579083923760104	0.26619099890230513	0.26903502644446664	0.26284801915976447	0.2583574493563517	0.3027142999700629	0.25361740345274925	0.2505238998103982	0.2699830356251871	0.29802414928649834	0.34068456241892026	0.28230715497455344	0.30266440475002493	0.33474703123440774	0.23335994411735356	0.2907893423809999	0.32077636962379	0.2881448957189901	0.3302564614309949	0.2759205668096996	0.2716295778864385
