	CM006	CM009	CM021	CM025	CM039	CM040	CM068	CM078	CM086	CM089	CM095	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM222	CM229	CM230	CM244	CM246	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM265	CM266	CM268	CM271	CM293	CM316	CM324	CM360	CM362	CM372	CM383	CM387	CM404	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM455	CM461	CM469	CM471	CM476	CM482	CM486	CM489	CM501	CM515	CM518	CM520	CM524	CM535	CM538	CM539	CM540	CM547	CM554	CM557
CM176	0.6129629629629629	0.5153970826580226	0.5299145299145299	0.5320284697508897	0.6302816901408451	0.7159763313609467	0.6412825651302605	0.6173570019723866	0.41186161449752884	0.5243664717348928	0.6260330578512396	0.5855018587360595	0.5693069306930693	0.61	0.6625766871165644	0.5797598627787307	0.587037037037037	0.5741811175337187	0.6296296296296297	0.5689655172413793	0.6245210727969349	0.6486486486486487	0.5520446096654275	0.5561594202898551	0.5673469387755102	0.5456389452332657	0.0	0.33225806451612905	0.4786821705426357	0.49809885931558934	0.45652173913043476	0.391304347826087	0.6117886178861789	0.6	0.4781818181818182	0.47715736040609136	0.5473887814313346	0.6303030303030303	0.68125	0.5573440643863179	0.5185909980430529	0.5868263473053892	0.5324165029469549	0.6229166666666667	0.46714031971580816	0.5537525354969574	0.5492957746478874	0.7085953878406709	0.4501915708812261	0.44212523719165087	0.40687160940325495	0.48956356736242884	0.48987108655616945	0.6149068322981367	0.6537678207739308	0.6008146639511202	0.6551724137931034	0.5334645669291339	0.4444444444444444	0.623574144486692	0.6319018404907976	0.610204081632653	0.7824427480916031	0.4780114722753346	0.545774647887324	0.625	0.7387755102040816	0.696969696969697	0.6149312377210217	0.6084452975047985	0.5762376237623762	0.5461538461538461	0.5179584120982986	0.6085192697768763	0.5188679245283019	0.5238095238095238	0.44216417910447764	0.5513078470824949	0.610337972166998	0.46473779385171793	0.6746506986027944	0.597979797979798	0.4962825278810409	0.5792563600782779	0.5833333333333334	0.5188679245283019	0.6023391812865497	0.6023622047244095	0.6484848484848484	0.5578747628083491	0.5700197238658777	0.6625766871165644	0.5736738703339882	0.6101364522417154	0.5828779599271403	0.688	0.6468253968253969	0.691683569979716	0.5671077504725898	0.4554140127388535
CM179	0.63915857605178	0.5088757396449705	0.5376344086021505	0.564945226917058	0.6490683229813664	0.7533557046979866	0.6746987951807228	0.6627318718381113	0.4120300751879699	0.5707070707070707	0.6719298245614035	0.6062091503267973	0.5834564254062038	0.6523972602739726	0.7026086956521739	0.6102719033232629	0.6187399030694669	0.6110183639398998	0.6638655462184874	0.5993322203672788	0.6677631578947368	0.6755852842809364	0.5906148867313916	0.5955766192733017	0.6215277777777778	0.6099656357388317	0.33225806451612905	0.0	0.5235690235690236	0.5348837209302325	0.5127768313458262	0.401305057096248	0.6591695501730104	0.6385135135135135	0.5016129032258064	0.5015105740181269	0.5926544240400667	0.6678200692041523	0.7258347978910369	0.6123499142367067	0.575503355704698	0.6135181975736569	0.5559380378657487	0.6742957746478874	0.46955128205128205	0.6096718480138169	0.5958549222797928	0.7491166077738516	0.49833333333333335	0.4757929883138564	0.42301458670988656	0.527363184079602	0.5266558966074314	0.6695804195804196	0.6949740034662045	0.6333333333333333	0.6892361111111112	0.5593803786574871	0.4592833876221498	0.6556836902800659	0.6856649395509499	0.6579861111111112	0.8091353996737357	0.507563025210084	0.5633802816901409	0.657672849915683	0.7609075043630017	0.7249134948096886	0.6422487223168655	0.6451077943615257	0.6183986371379898	0.5699831365935919	0.54	0.6563039723661486	0.5551894563426688	0.5669421487603306	0.4926829268292683	0.6072041166380789	0.6570458404074703	0.4968051118210863	0.7076923076923077	0.6541095890410958	0.5349593495934959	0.6298157453936348	0.6245733788395904	0.5646481178396072	0.6583747927031509	0.6452702702702703	0.6946826758147513	0.6009852216748769	0.6152542372881356	0.7003484320557491	0.6135593220338983	0.642495784148398	0.5967741935483871	0.7257240204429302	0.688135593220339	0.7336769759450171	0.6042692939244664	0.44281524926686217
CM181	0.5769230769230769	0.5918367346938775	0.5384615384615384	0.5414847161572053	0.5950226244343891	0.6428571428571429	0.5282485875706214	0.5531914893617021	0.4972067039106145	0.49624060150375937	0.5730337078651685	0.5515587529976019	0.5115303983228512	0.49299719887955185	0.5467836257309941	0.5187637969094923	0.5110565110565111	0.5089514066496164	0.5478723404255319	0.4754521963824289	0.5503875968992248	0.5481283422459893	0.5433255269320844	0.5553047404063205	0.4986225895316804	0.4946236559139785	0.4786821705426357	0.5235690235690236	0.0	0.38107416879795397	0.38341968911917096	0.3898678414096916	0.4797687861271676	0.5146666666666667	0.5152838427947598	0.5020161290322581	0.4730077120822622	0.5365168539325843	0.6202898550724638	0.46994535519125685	0.47715736040609136	0.5188172043010753	0.4635416666666667	0.547550432276657	0.47186147186147187	0.46408839779005523	0.40226628895184136	0.5789473684210527	0.4097560975609756	0.3564356435643564	0.39823008849557523	0.45652173913043476	0.47586206896551725	0.49853372434017595	0.576271186440678	0.5359116022099447	0.5584045584045584	0.44854881266490765	0.5138592750533049	0.5424164524421594	0.5371428571428571	0.5322128851540616	0.7342105263157894	0.44902912621359226	0.47954545454545455	0.5452127659574468	0.6559766763848397	0.6136363636363636	0.518918918918919	0.5583756345177665	0.5013333333333333	0.4719387755102041	0.4669926650366748	0.5056497175141242	0.46078431372549017	0.4393939393939394	0.4084507042253521	0.4490358126721763	0.4860335195530726	0.4484304932735426	0.6033057851239669	0.5287671232876713	0.48372093023255813	0.5521628498727735	0.5264550264550265	0.5047619047619047	0.5263157894736842	0.5447368421052632	0.5577464788732395	0.5	0.48936170212765956	0.5339233038348082	0.45799457994579945	0.5633074935400517	0.5756880733944955	0.6403269754768393	0.618421052631579	0.6368715083798883	0.5160493827160494	0.5245009074410163
CM182	0.6018735362997658	0.610909090909091	0.5371900826446281	0.5273522975929978	0.6301969365426696	0.6657754010695187	0.5745257452574526	0.5552631578947368	0.5209471766848816	0.5171568627450981	0.5426136363636364	0.556872037914692	0.5467479674796748	0.5244565217391305	0.5616045845272206	0.5399568034557235	0.5277108433734939	0.5336658354114713	0.5798969072164949	0.5344827586206896	0.5524296675191815	0.5766233766233766	0.5586206896551724	0.5698447893569845	0.5094850948509485	0.5438144329896907	0.49809885931558934	0.5348837209302325	0.38107416879795397	0.0	0.41959798994974873	0.42735042735042733	0.4828571428571429	0.5171503957783641	0.5140997830802603	0.501002004008016	0.5136476426799007	0.5388888888888889	0.6257142857142857	0.5400516795865633	0.5171568627450981	0.5670103092783505	0.5125	0.5702247191011236	0.5156576200417536	0.48787061994609165	0.4453551912568306	0.6066066066066066	0.45047169811320753	0.3801452784503632	0.4117647058823529	0.47393364928909953	0.4783599088838269	0.48830409356725146	0.590027700831025	0.5302197802197802	0.556497175141243	0.46770025839793283	0.5189873417721519	0.5591939546599496	0.5638888888888889	0.5467032967032966	0.7376623376623377	0.4811320754716981	0.5283842794759825	0.5587467362924282	0.653179190751445	0.6229050279329609	0.5636363636363636	0.5746268656716418	0.5348837209302325	0.5196078431372549	0.49523809523809526	0.5449591280653951	0.46731234866828086	0.46551724137931033	0.43707093821510296	0.45231607629427795	0.5295698924731183	0.45454545454545453	0.6086956521739131	0.5351351351351351	0.5	0.5862068965517241	0.5402597402597402	0.5035460992907801	0.5286458333333334	0.531578947368421	0.5518207282913166	0.5206812652068127	0.5155440414507773	0.5574712643678161	0.509090909090909	0.5725190839694656	0.5900900900900901	0.6487935656836461	0.6269430051813472	0.6456043956043956	0.5073891625615764	0.5418894830659536
CM183	0.5966587112171837	0.5966542750929368	0.5587628865979382	0.5342163355408388	0.5977272727272728	0.6426592797783933	0.5598885793871866	0.56	0.5157116451016636	0.5320197044334976	0.5641025641025641	0.5645933014354066	0.5291666666666667	0.5	0.5542521994134897	0.5468409586056645	0.5632458233890215	0.5229591836734694	0.581151832460733	0.5239294710327456	0.5717948717948718	0.5853018372703412	0.5560747663551402	0.5739910313901345	0.484593837535014	0.4932249322493225	0.45652173913043476	0.5127768313458262	0.38341968911917096	0.41959798994974873	0.0	0.39514348785871967	0.46920821114369504	0.5054054054054054	0.484304932735426	0.5100806451612904	0.5138539042821159	0.5354107648725213	0.611764705882353	0.4767123287671233	0.5025125628140703	0.5643044619422573	0.5202020202020202	0.5549132947976878	0.5	0.449438202247191	0.41359773371104813	0.5913312693498453	0.4195121951219512	0.37438423645320196	0.4105960264900662	0.4880952380952381	0.4815668202764977	0.5189504373177842	0.5714285714285714	0.5224719101123596	0.5657142857142857	0.4791666666666667	0.5317796610169492	0.5782828282828283	0.5527065527065527	0.5434173669467787	0.7380952380952381	0.46987951807228917	0.5287610619469026	0.5596816976127321	0.6519174041297935	0.6131805157593123	0.5297297297297298	0.5612244897959183	0.5159574468085106	0.48214285714285715	0.5059952038369304	0.5169491525423728	0.45161290322580644	0.4296675191815857	0.4289044289044289	0.46005509641873277	0.5055555555555555	0.4642857142857143	0.5949720670391061	0.5153203342618384	0.5	0.5549872122762148	0.517426273458445	0.5107398568019093	0.5291005291005291	0.5281501340482574	0.5527065527065527	0.4949748743718593	0.5	0.5542521994134897	0.5131578947368421	0.5625	0.5816091954022988	0.628808864265928	0.6143617021276596	0.6480446927374302	0.5367647058823529	0.5630550621669627
CM184	0.6127744510978044	0.5414551607445008	0.5046382189239332	0.5229885057471264	0.6076923076923076	0.7077922077922078	0.5945945945945946	0.6025917926565875	0.42560553633217996	0.5354166666666667	0.6018306636155606	0.5571428571428572	0.5082568807339449	0.5563063063063063	0.6175115207373272	0.5340909090909091	0.5381443298969072	0.5310492505353319	0.6132478632478633	0.5348837209302325	0.5902335456475584	0.5956521739130435	0.5615079365079365	0.5684007707129094	0.5339366515837104	0.5331858407079646	0.391304347826087	0.401305057096248	0.3898678414096916	0.42735042735042733	0.39514348785871967	0.0	0.5573394495412844	0.5526315789473685	0.4525691699604743	0.45054945054945056	0.5233050847457628	0.5785876993166287	0.678082191780822	0.5233853006681515	0.49141630901287553	0.5657894736842105	0.5064655172413793	0.6045977011494252	0.4137254901960784	0.5056689342403629	0.48409090909090907	0.665083135391924	0.3798283261802575	0.3398268398268398	0.31910569105691056	0.4444444444444444	0.43673469387755104	0.5597189695550351	0.6173120728929385	0.551487414187643	0.6095890410958904	0.48131868131868133	0.46153846153846156	0.5774946921443737	0.5862068965517241	0.5910112359550562	0.7521367521367521	0.4605809128630705	0.5067698259187621	0.5838779956427015	0.6944444444444444	0.6598639455782312	0.566079295154185	0.5753715498938429	0.5448577680525164	0.49032258064516127	0.469601677148847	0.5668934240362812	0.4578059071729958	0.44612068965517243	0.3796680497925311	0.5067264573991032	0.5472972972972973	0.3939393939393939	0.6504424778761062	0.5903083700440529	0.4778225806451613	0.5671641791044776	0.5526315789473685	0.5020491803278688	0.5923566878980892	0.5614035087719298	0.5990888382687927	0.5230125523012552	0.5252747252747253	0.6078886310904872	0.5198237885462555	0.5858369098712446	0.5577689243027888	0.6798245614035088	0.6258205689277899	0.6659142212189616	0.5484536082474227	0.47333333333333333
CM185	0.6197183098591549	0.6646341463414634	0.6023255813953489	0.5955334987593052	0.655440414507772	0.6388888888888888	0.565068493150685	0.5364238410596026	0.638996138996139	0.5266272189349113	0.4794007490636704	0.6432432432432432	0.6244343891402715	0.4913494809688581	0.5094339622641509	0.6053921568627451	0.5842696629213483	0.564179104477612	0.6125	0.5689149560117303	0.6048632218844985	0.6088328075709779	0.6170212765957447	0.6516290726817042	0.4880546075085324	0.5414012738853503	0.6117886178861789	0.6591695501730104	0.4797687861271676	0.4828571428571429	0.46920821114369504	0.5573394495412844	0.0	0.49337748344370863	0.5586034912718204	0.5912087912087912	0.5739130434782609	0.519434628975265	0.5333333333333333	0.5273311897106109	0.5309734513274337	0.5654952076677316	0.5476190476190477	0.4714828897338403	0.6114942528735632	0.4866666666666667	0.44966442953020136	0.5125	0.544973544973545	0.5053191489361702	0.5467289719626168	0.5206611570247934	0.5197889182058048	0.48148148148148145	0.4943820224719101	0.49295774647887325	0.5092250922509225	0.4953560371517028	0.559322033898305	0.5866261398176292	0.509090909090909	0.5244755244755245	0.6748251748251748	0.5525606469002695	0.5965346534653465	0.5551948051948052	0.603112840466926	0.5860805860805861	0.5424836601307189	0.5705521472392638	0.5488958990536278	0.538235294117647	0.5849056603773585	0.5121951219512195	0.5224719101123596	0.5214899713467048	0.5343511450381679	0.5080906148867314	0.4931506849315068	0.5851318944844125	0.5535714285714286	0.5051546391752577	0.5564304461942258	0.5762195121951219	0.5130718954248366	0.5388888888888889	0.536741214057508	0.5498392282958199	0.5304659498207885	0.5393586005830904	0.5064102564102564	0.49236641221374045	0.4983922829581994	0.554140127388535	0.6196808510638298	0.602112676056338	0.6221498371335505	0.6064981949458483	0.5451895043731778	0.6534090909090909
CM196	0.6106666666666667	0.6509803921568628	0.6200873362445415	0.6116279069767442	0.6842105263157895	0.6613924050632911	0.5893416927899686	0.6088235294117647	0.6294227188081937	0.5779569892473119	0.5034246575342466	0.6675	0.6518987341772152	0.5718654434250765	0.5608108108108109	0.6486486486486487	0.638676844783715	0.6086956521739131	0.6505681818181818	0.6413612565445026	0.6648501362397821	0.6628895184135978	0.6658595641646489	0.6889400921658986	0.572289156626506	0.5867052023121387	0.6	0.6385135135135135	0.5146666666666667	0.5171503957783641	0.5054054054054054	0.5526315789473685	0.49337748344370863	0.0	0.48883374689826303	0.5198237885462555	0.6127320954907162	0.5714285714285714	0.5888501742160279	0.5659824046920822	0.5625	0.5798816568047337	0.5583333333333333	0.5420875420875421	0.6255411255411255	0.484375	0.47368421052631576	0.562962962962963	0.543859649122807	0.5248756218905473	0.5424107142857143	0.5284974093264249	0.5454545454545454	0.4845360824742268	0.5120274914089347	0.4440677966101695	0.46830985915492956	0.5057803468208093	0.5642201834862385	0.5787965616045845	0.5201342281879194	0.5527156549520766	0.7066246056782335	0.5583756345177665	0.5761904761904761	0.5748502994011976	0.6643835616438356	0.6237623762376238	0.6052631578947368	0.5164179104477612	0.5685131195335277	0.5534246575342465	0.5924050632911393	0.5642633228840125	0.49865229110512127	0.5335120643431636	0.5373493975903615	0.5443786982248521	0.5727272727272728	0.5918367346938775	0.6070287539936102	0.54375	0.5618811881188119	0.5932203389830508	0.5747800586510264	0.5790816326530612	0.5784883720930233	0.5823529411764706	0.5635179153094463	0.5925925925925926	0.5425219941348973	0.5460750853242321	0.543859649122807	0.5777126099706745	0.6215538847117794	0.6282051282051282	0.6158536585365854	0.6192052980132451	0.5978835978835979	0.643510054844607
CM198	0.5938864628820961	0.5846422338568935	0.5834896810506567	0.5826771653543307	0.6404040404040404	0.7061611374407583	0.6421800947867299	0.6330275229357798	0.5215146299483648	0.567032967032967	0.5858585858585859	0.6584867075664622	0.5836431226765799	0.5985748218527316	0.6136363636363636	0.6096153846153847	0.6263048016701461	0.6043956043956044	0.6439909297052154	0.6133909287257019	0.6407982261640798	0.6599099099099099	0.6438631790744467	0.6351084812623274	0.5579710144927537	0.5898617511520737	0.4781818181818182	0.5016129032258064	0.5152838427947598	0.5140997830802603	0.484304932735426	0.4525691699604743	0.5586034912718204	0.48883374689826303	0.0	0.41	0.5956521739130435	0.6058394160583942	0.6632911392405063	0.5833333333333334	0.5478841870824054	0.6009280742459396	0.54421768707483	0.6203473945409429	0.5506692160611855	0.5206812652068127	0.5084745762711864	0.6657963446475196	0.4860215053763441	0.4765957446808511	0.47843137254901963	0.487964989059081	0.50418410041841	0.59	0.5743589743589743	0.5376884422110553	0.5801526717557252	0.5321100917431193	0.537109375	0.621380846325167	0.6004962779156328	0.5951219512195122	0.7604651162790698	0.5266524520255863	0.5694444444444444	0.6004672897196262	0.7142857142857143	0.6732186732186732	0.6111111111111112	0.5411764705882353	0.5754060324825986	0.5597345132743363	0.5765199161425576	0.6166666666666667	0.5249457700650759	0.537117903930131	0.4948453608247423	0.5563380281690141	0.6121495327102804	0.5354330708661418	0.6497584541062802	0.5841346153846154	0.5271966527196653	0.6013513513513513	0.5837209302325581	0.5774058577405857	0.6059225512528473	0.6091954022988506	0.6277372262773723	0.5667396061269147	0.5547785547785548	0.6171284634760705	0.5591647331786543	0.6022988505747127	0.6066252587991718	0.6690821256038647	0.6294536817102138	0.6699507389162561	0.6106382978723405	0.5866013071895425
CM199	0.6351351351351351	0.5788617886178862	0.5872193436960277	0.5891891891891892	0.6445672191528545	0.7178947368421053	0.6582278481012658	0.6523517382413088	0.5224358974358975	0.59251968503937	0.6397379912663755	0.6484962406015038	0.5945485519591142	0.6223628691983122	0.6460176991150443	0.6234676007005254	0.6187739463601533	0.6286836935166994	0.670020120724346	0.6337209302325582	0.6666666666666666	0.665314401622718	0.625	0.6347197106690777	0.6046511627906976	0.6196319018404908	0.47715736040609136	0.5015105740181269	0.5020161290322581	0.501002004008016	0.5100806451612904	0.45054945054945056	0.5912087912087912	0.5198237885462555	0.41	0.0	0.6070726915520629	0.6351931330472103	0.6924778761061947	0.5878661087866108	0.5671342685370742	0.6153846153846154	0.5757575757575758	0.6514161220043573	0.5571177504393673	0.5538793103448276	0.5491452991452992	0.6954545454545454	0.49607843137254903	0.46954813359528486	0.45202952029520294	0.5069306930693069	0.5038461538461538	0.6097560975609756	0.621380846325167	0.5698447893569845	0.6076233183856502	0.5564681724845996	0.5421903052064632	0.6166328600405679	0.631004366812227	0.6547368421052632	0.7811860940695297	0.5387596899224806	0.56672760511883	0.6378600823045267	0.74235807860262	0.7170212765957447	0.6551724137931034	0.5859213250517599	0.6127049180327869	0.594488188976378	0.5703275529865125	0.635593220338983	0.5431372549019607	0.5513833992094862	0.500945179584121	0.5786163522012578	0.6197478991596639	0.5300546448087432	0.6794055201698513	0.6215644820295984	0.5500945179584121	0.6237424547283702	0.6172839506172839	0.5793499043977055	0.6252545824847251	0.6283367556468172	0.6631130063965884	0.592156862745098	0.5770833333333333	0.6519823788546255	0.5954825462012321	0.6389452332657201	0.6139359698681732	0.6908315565031983	0.6638830897703549	0.7032258064516129	0.6097087378640776	0.5634674922600619
CM213	0.628992628992629	0.6268939393939394	0.6177685950413223	0.6096491228070176	0.5612745098039216	0.6268656716417911	0.48757763975155277	0.463855421686747	0.5685185185185185	0.5634517766497462	0.6610169491525424	0.5714285714285714	0.5708245243128964	0.5517241379310345	0.5969696969696969	0.578125	0.544529262086514	0.536	0.5029239766081871	0.41595441595441596	0.4590643274853801	0.4622356495468278	0.5517241379310345	0.5605700712589073	0.5766016713091922	0.5266106442577031	0.5473887814313346	0.5926544240400667	0.4730077120822622	0.5136476426799007	0.5138539042821159	0.5233050847457628	0.5739130434782609	0.6127320954907162	0.5956521739130435	0.6070726915520629	0.0	0.4290322580645161	0.56957928802589	0.484149855907781	0.45776566757493187	0.5354107648725213	0.5013477088948787	0.544891640866873	0.4408352668213457	0.5737704918032787	0.5154061624649859	0.6334405144694534	0.48157248157248156	0.5071090047393365	0.5	0.5864485981308412	0.5639269406392694	0.6458923512747875	0.6494252873563219	0.6260387811634349	0.6628895184135978	0.5758354755784062	0.6071428571428571	0.5748663101604278	0.6420454545454546	0.5959885386819485	0.7753424657534247	0.57981220657277	0.5568181818181818	0.5906593406593407	0.6045751633986928	0.5307443365695793	0.46567164179104475	0.616580310880829	0.4827586206896552	0.5248041775456919	0.4910941475826972	0.5179640718562875	0.5405405405405406	0.4948453608247423	0.4988344988344988	0.5223463687150838	0.5568181818181818	0.53125	0.5446153846153846	0.5335276967930029	0.5560747663551402	0.49295774647887325	0.5552486187845304	0.5686746987951807	0.6047745358090185	0.6196808510638298	0.6303724928366762	0.5259067357512953	0.5721925133689839	0.6012084592145015	0.518005540166205	0.5580110497237569	0.5577395577395577	0.5993975903614458	0.5601173020527859	0.6407185628742516	0.5645569620253165	0.5784671532846716
CM215	0.6376404494382022	0.6828282828282828	0.654627539503386	0.6317073170731707	0.5994550408719346	0.6079136690647482	0.5054151624548736	0.47735191637630664	0.6486486486486487	0.5710144927536231	0.6172413793103448	0.6039325842696629	0.6264236902050114	0.543918918918919	0.5283018867924528	0.6176470588235294	0.5783475783475783	0.5705705705705706	0.5415282392026578	0.46178343949044587	0.4966887417218543	0.4647887323943662	0.5967302452316077	0.6333333333333333	0.5544554455445545	0.5434083601286174	0.6303030303030303	0.6678200692041523	0.5365168539325843	0.5388888888888889	0.5354107648725213	0.5785876993166287	0.519434628975265	0.5714285714285714	0.6058394160583942	0.6351931330472103	0.4290322580645161	0.0	0.524	0.46959459459459457	0.4783950617283951	0.5249169435215947	0.5184049079754601	0.5075187969924813	0.5600961538461539	0.5469255663430421	0.5016393442622951	0.592	0.5388739946380697	0.5342105263157895	0.5750577367205543	0.6	0.61	0.5789473684210527	0.5971731448763251	0.5661016949152542	0.6048951048951049	0.564179104477612	0.6342592592592593	0.5669781931464174	0.59375	0.5670103092783505	0.7278911564625851	0.5963060686015831	0.5985037406483791	0.5714285714285714	0.5432098765432098	0.4637096774193548	0.45263157894736844	0.5815384615384616	0.48333333333333334	0.5045592705167173	0.5269121813031161	0.5035460992907801	0.5365168539325843	0.54	0.5580808080808081	0.5242718446601942	0.5304054054054054	0.573170731707317	0.5185185185185185	0.5172413793103449	0.6025641025641025	0.5192307692307693	0.538961038961039	0.5994623655913979	0.6061538461538462	0.5930599369085173	0.573943661971831	0.5581395348837209	0.559375	0.5283018867924528	0.5333333333333333	0.5326797385620915	0.6070460704607046	0.5745454545454546	0.5017921146953405	0.6145454545454545	0.5804597701149425	0.6628787878787878
CM217	0.662613981762918	0.7167019027484144	0.6943127962085308	0.676923076923077	0.6561604584527221	0.6153846153846154	0.5060728744939271	0.5535055350553506	0.7156862745098039	0.5867507886435331	0.5349794238683128	0.7048710601719198	0.7083333333333334	0.5860805860805861	0.5319148936170213	0.7057356608478803	0.6878612716763006	0.6360759493670886	0.6598639455782312	0.6095238095238096	0.6321070234113713	0.608540925266904	0.7087912087912088	0.7357512953367875	0.6014234875444839	0.6122448979591837	0.68125	0.7258347978910369	0.6202898550724638	0.6257142857142857	0.611764705882353	0.678082191780822	0.5333333333333333	0.5888501742160279	0.6632911392405063	0.6924778761061947	0.56957928802589	0.524	0.0	0.46037735849056605	0.4966442953020134	0.45348837209302323	0.5302013422818792	0.3926940639269406	0.6354679802955665	0.4868913857677903	0.5232974910394266	0.472636815920398	0.6301369863013698	0.6346666666666667	0.6604215456674473	0.5924855491329479	0.6038251366120219	0.5062240663900415	0.5333333333333333	0.5176470588235295	0.5491803278688525	0.531986531986532	0.6306532663316583	0.6166666666666667	0.4810126582278481	0.5581395348837209	0.7047244094488189	0.6546961325966851	0.6536458333333334	0.579136690647482	0.6143497757847534	0.5066666666666667	0.5494505494505495	0.6270627062706271	0.5910652920962199	0.603125	0.6151603498542274	0.5444015444015444	0.6242774566473989	0.641399416909621	0.6373056994818653	0.5924657534246576	0.5661764705882353	0.6567164179104478	0.5146443514644351	0.5526315789473685	0.5754985754985755	0.5212765957446809	0.568904593639576	0.6202898550724638	0.6262626262626263	0.6406779661016949	0.56	0.641566265060241	0.5454545454545454	0.51931330472103	0.5620689655172414	0.48120300751879697	0.5787878787878787	0.5107296137339056	0.508	0.5066666666666667	0.6516516516516516	0.7239382239382239
CM219	0.5951742627345844	0.6235059760956175	0.5982339955849889	0.5781990521327014	0.5636363636363636	0.5986842105263158	0.46959459459459457	0.4840764331210191	0.5923809523809523	0.5263157894736842	0.543046357615894	0.5857519788918206	0.6103896103896104	0.5403726708074534	0.5506756756756757	0.6073903002309469	0.5804749340369393	0.5654596100278552	0.5602409638554217	0.504297994269341	0.5414201183431953	0.515625	0.615	0.6413301662707839	0.5277777777777778	0.5400593471810089	0.5573440643863179	0.6123499142367067	0.46994535519125685	0.5400516795865633	0.4767123287671233	0.5233853006681515	0.5273311897106109	0.5659824046920822	0.5833333333333334	0.5878661087866108	0.484149855907781	0.46959459459459457	0.46037735849056605	0.0	0.3730886850152905	0.4519230769230769	0.40853658536585363	0.45390070921985815	0.5023474178403756	0.46540880503144655	0.46439628482972134	0.5518518518518518	0.5063938618925832	0.513715710723192	0.5324384787472036	0.5207253886010362	0.5087719298245614	0.5394736842105263	0.5751633986928104	0.5425867507886435	0.577922077922078	0.4927536231884058	0.5573394495412844	0.5702005730659025	0.5442622950819672	0.5337620578778135	0.7292307692307692	0.5617128463476071	0.5758293838862559	0.5615615615615616	0.5863309352517986	0.5106382978723404	0.48580441640378547	0.5835694050991501	0.5165165165165165	0.5084269662921348	0.5328083989501312	0.5176848874598071	0.5378590078328982	0.5677083333333334	0.5336538461538461	0.5179640718562875	0.5504587155963303	0.5488372093023256	0.5017064846416383	0.4967948717948718	0.5139949109414759	0.4392523364485981	0.49074074074074076	0.5604113110539846	0.5942857142857143	0.5982658959537572	0.5346534653465347	0.56951871657754	0.5119047619047619	0.5308219178082192	0.5221238938053098	0.4358974358974359	0.517426273458445	0.5536912751677853	0.4967105263157895	0.5714285714285714	0.5824468085106383	0.6229205175600739
CM222	0.59	0.5996168582375478	0.5789473684210527	0.5777777777777777	0.5321782178217822	0.6253687315634219	0.48773006134969327	0.4956268221574344	0.5520446096654275	0.5181347150259067	0.5798816568047337	0.6053268765133172	0.6053169734151329	0.5428571428571428	0.5524691358024691	0.6142241379310345	0.6004842615012107	0.5877862595419847	0.5808219178082191	0.5013333333333333	0.5633423180592992	0.5201149425287356	0.6218097447795824	0.6369710467706013	0.543661971830986	0.5263157894736842	0.5185909980430529	0.575503355704698	0.47715736040609136	0.5171568627450981	0.5025125628140703	0.49141630901287553	0.5309734513274337	0.5625	0.5478841870824054	0.5671342685370742	0.45776566757493187	0.4783950617283951	0.4966442953020134	0.3730886850152905	0.0	0.4054878048780488	0.38968481375358166	0.4645161290322581	0.46258503401360546	0.45161290322580644	0.4553314121037464	0.6006493506493507	0.4630541871921182	0.5	0.5	0.5024509803921569	0.48086124401913877	0.5552238805970149	0.5748502994011976	0.5449275362318841	0.5899705014749262	0.4823848238482385	0.4966292134831461	0.5432432432432432	0.5421686746987951	0.5454545454545454	0.7310924369747899	0.5486935866983373	0.5298165137614679	0.5380281690140845	0.6340694006309149	0.5758513931888545	0.4883720930232558	0.59375	0.48295454545454547	0.4894179894179894	0.4719387755102041	0.5350877192982456	0.5074626865671642	0.5213032581453634	0.48484848484848486	0.5382513661202186	0.5229885057471264	0.5112107623318386	0.5440729483282675	0.5160349854227405	0.47804878048780486	0.4498567335243553	0.5182072829131653	0.5436893203883495	0.5775401069518716	0.6037234042553191	0.5847953216374269	0.5443037974683544	0.4745762711864407	0.5434782608695652	0.5013850415512465	0.4470588235294118	0.4833759590792839	0.5507692307692308	0.4984894259818731	0.5975609756097561	0.571072319201995	0.5778985507246377
