	CM006	CM009	CM021	CM025	CM039	CM040	CM068	CM078	CM086	CM089	CM095	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM222	CM229	CM230	CM244	CM246	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM265	CM266	CM268	CM271	CM293	CM316	CM324	CM360	CM362	CM372	CM383	CM387	CM404	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM455	CM461	CM469	CM471	CM476	CM482	CM486	CM489	CM501	CM515	CM518	CM520	CM524	CM535	CM538	CM539	CM540	CM547	CM554	CM557
CM171	0.41967897182219704	0.4214851257850861	0.40287293159697246	0.42281514076763344	0.47888162378628657	0.49530373159237656	0.41627589030960344	0.39368747788006625	0.4178285531932647	0.37220823279780857	0.4923950466341982	0.4103043363860487	0.537208695102903	0.3929232419699442	0.4140402445110698	0.5406653068288978	0.41841058418985505	0.39331741169133394	0.4471346021569732	0.4505440158428117	0.4161963066635909	0.37771583652110713	0.3701965362204633	0.4824052927592792	0.2937165350834193	0.0	0.38077900530409026	0.48669959011780844	0.4030699659282235	0.4629143811988824	0.40042617537491665	0.39603247425924687	0.4625773450094806	0.45941145853367077	0.43673027772795303	0.4558290696911585	0.36198363776986797	0.3870442901555566	0.48594124051231463	0.40406486911508765	0.3825628176633662	0.4414082398982834	0.3990653799152695	0.46010354668983044	0.3923304517868824	0.432760165268657	0.37221297052075736	0.46908998490349385	0.3690200232755805	0.3824639272049488	0.4139212073213725	0.410862438458186	0.4551102000786909	0.4652994222299716	0.5050931564692094	0.44225526127635323	0.47860095036539557	0.4400526433265997	0.46733681451037384	0.35041826124832254	0.46247263651763687	0.3725108495173433	0.6093412506050958	0.37889027345402554	0.45543329814225486	0.44956416076350075	0.4310307319263881	0.3933561590413667	0.38421159865635857	0.41645108430567346	0.3915499237264936	0.4129316584517657	0.38789826164338953	0.39013596893612634	0.44574496386433965	0.37358147274943504	0.3740209285907879	0.37115352422361825	0.4428659037182698	0.4263777469027324	0.4262644210169883	0.4103064319387763	0.42887876404376934	0.4095585104275974	0.35364896883837177	0.3936764255149793	0.43222159753702083	0.44911571965078706	0.43252204413307865	0.38930920819106174	0.35851992790230824	0.4338540480216599	0.3549973848611278	0.43303764807011064	0.46515055943755257	0.4988022427736183	0.47415797784981084	0.48805144533374023	0.4459307815742163	0.4862198471329678
CM176	0.4611211020856169	0.38383986177419416	0.3831384642392686	0.4092970248757583	0.4801625206281271	0.5708282983546927	0.48985416533337867	0.4618559029365645	0.33633929530608275	0.40572167939132836	0.5020781258700865	0.4014601730130451	0.5039388959224079	0.46730929609580996	0.5261962009801466	0.47222815666247725	0.43732448081359404	0.4082115096936538	0.4590339904527217	0.3849395512222703	0.4205290133477241	0.42880366320537144	0.37013783573775527	0.43396268076242894	0.4278420603267051	0.38077900530409026	0.0	0.3196089649887356	0.3286461085914002	0.38461892529984537	0.3313322308537982	0.2852730730350324	0.48806211322586346	0.4619601581419842	0.38203583432025473	0.35158856913678527	0.3819904988084244	0.4341469045132903	0.5567167098539798	0.3925711323570783	0.3534340574278457	0.43567304645323196	0.36716420661205446	0.4958098226710749	0.2815523263401608	0.4615034000537723	0.42242022926197276	0.5936121247053322	0.34014430557644737	0.3221668244216948	0.2896746329760525	0.3508507980737765	0.36701279880742066	0.492985181423996	0.5229510047728627	0.4756108094403036	0.5182168937277747	0.4017716609818581	0.3809709872302002	0.43949568118764987	0.523172108357555	0.4392365219704777	0.6590157451051959	0.3966684049850199	0.44943972397423515	0.494054889362043	0.5376300093962119	0.4846168717283234	0.4051201417935608	0.44000324015477543	0.4137716442019866	0.38356156309564454	0.36789284316179255	0.4535201214412092	0.43196381692641556	0.3722605870104622	0.30637372883041697	0.4362699171775888	0.4676318736957728	0.355129781625189	0.4707972594268375	0.443965596345678	0.40591798765132514	0.41095738493940404	0.42752976336940246	0.3779129709555442	0.4701911934277232	0.45563499050741274	0.4801142583519775	0.3969309826067695	0.44709494354538526	0.5422584484019916	0.4068068099917086	0.4546929764259423	0.4475424758450619	0.5345801431657982	0.5229686835831736	0.552331953585687	0.4362596633459003	0.4042423517183835
CM179	0.5245067482333758	0.43207258493208717	0.43654449683988805	0.42354082959562817	0.47227254627791576	0.6447196476367111	0.5697705391712489	0.49520523552596996	0.39019792750033916	0.5025416838969357	0.5890224297692128	0.47248506232000415	0.4506293299949232	0.5606683568094125	0.6059382307225767	0.4476530284810291	0.5083053910685827	0.48515578257583913	0.44592384499077964	0.40627157200019015	0.5118472841864401	0.5057256482082537	0.457752219485392	0.4407113589572514	0.530034263765919	0.48669959011780844	0.3196089649887356	0.0	0.41667626125237345	0.42698345942806093	0.41172771734531877	0.3523162170278243	0.5608797037940658	0.5312055039447382	0.4206477772955625	0.4075867083894627	0.456564257281198	0.5157275918704303	0.6319871549547446	0.5153284130211414	0.46526466085840945	0.5206887039010103	0.46361854331822083	0.5899703829556185	0.38674469861217325	0.5568567324799825	0.5140138918125501	0.6636963181529869	0.4427674595313913	0.4099781507852162	0.3473183032846627	0.46000043339041613	0.4656516281797969	0.584704494936302	0.6078455803244535	0.5675931785890597	0.6026985425466101	0.49309322667265115	0.4022815613862892	0.5210675252619938	0.618778810437319	0.5440547299666042	0.7164027378656578	0.4637276498116234	0.41938348486011945	0.5095938850677028	0.6248774413565364	0.5783440494626253	0.4915395076118238	0.5115676318343435	0.44213523817395195	0.4564740270097441	0.38880898712882456	0.5395493156888991	0.39944889965227964	0.42944224768893946	0.40494315136269954	0.5311408021496707	0.48644715907225033	0.349947755633989	0.5560439775165444	0.5320473621306212	0.466789660459483	0.5163504894928996	0.5264198529292339	0.45928689459914407	0.5369126906431351	0.4544715563455254	0.5687736606401426	0.432954797924995	0.5376507219684169	0.6161777857724167	0.5013387079815813	0.523265240915369	0.5226029403533671	0.6141821928521338	0.6020693025603745	0.6328006797904178	0.4819893604801086	0.34812141580921435
CM181	0.4613299537891657	0.4455065913755981	0.4055386985194836	0.4026573764148815	0.486041162418964	0.5289978285169058	0.4291769963128704	0.4636802071016919	0.3852538148697802	0.4374628272293446	0.5068563622582398	0.4156771383577178	0.4766032046287823	0.4193382739962359	0.4742115262846937	0.4564196901836463	0.37277769082520773	0.40849225377875165	0.4475027306979721	0.38932093105566695	0.43533933678007314	0.3934624866397286	0.3854511127763789	0.46476703710026845	0.4328671507782802	0.4030699659282235	0.3286461085914002	0.41667626125237345	0.0	0.34152424879508836	0.2992506944134023	0.2621352240016793	0.4068583068876644	0.4336531092742286	0.39482461551434295	0.3965082493172158	0.352635002771507	0.39911131590457954	0.5151318342197896	0.36838023124573044	0.36849810053056914	0.418898107733678	0.3693147716046149	0.4587906726286631	0.3319847342039713	0.42292986191549875	0.36946712035517415	0.5196956430941735	0.346355586894521	0.29888304492869716	0.28242545502697275	0.36389437461196483	0.3417653596073637	0.43494627745008435	0.4848649577775114	0.46105851643510587	0.46987618848104923	0.37806732189642756	0.4179487306825131	0.41672157049710873	0.4900369745456403	0.40358847154700894	0.631286407325145	0.3891628612425828	0.42028773995771235	0.4514053711296163	0.4926643839621779	0.45325091036822623	0.3772572365919326	0.4377759495865796	0.4134599283275984	0.36501999077458375	0.3857859757301114	0.395615260691504	0.4113919014165696	0.3368023552511538	0.3207593990034987	0.3876412910426872	0.3830780530731352	0.3693443927654114	0.4501012799875529	0.4299637912481986	0.3697808928006141	0.4181328622645452	0.39048815933023623	0.38239154550882654	0.4282329833637384	0.43711827385236607	0.453614567540128	0.3805552670780424	0.40074515416105755	0.47599600898479205	0.365792905307827	0.4092453533342042	0.4594496456034583	0.5297616624312436	0.5193976444508542	0.5265844376918603	0.41266623934372615	0.4542246317812028
CM182	0.4543294156322283	0.44989732500425045	0.4269397506658644	0.43574340719592874	0.49003350307744425	0.5225698374514197	0.4791937300375666	0.46154141519005426	0.4410751771549486	0.4689609959936734	0.49506542005223114	0.4516508412044466	0.48383020822831674	0.4636101631480492	0.4842403385090334	0.4984322676993444	0.44990730327213924	0.4437684165099164	0.49245620889103525	0.437881355927035	0.4297443467208339	0.4326894822951195	0.4474281760553681	0.5007049200420317	0.48475080706280166	0.4629143811988824	0.38461892529984537	0.42698345942806093	0.34152424879508836	0.0	0.31216249534896384	0.32713487654005474	0.4410656834157195	0.4559763512988373	0.40787771923860483	0.38879450877530797	0.42469888233720265	0.41003045747845585	0.5266242683191239	0.4384820089323326	0.40590657239897726	0.4530794909042999	0.40815155929896135	0.5076206271218558	0.4038423730655082	0.4439387911986202	0.38965730227609413	0.5478374867829829	0.39695517254864543	0.3260781712789135	0.3450552046426914	0.3864174999177875	0.4084970440433765	0.4557924083837599	0.5099188948825893	0.4928776556141623	0.48160522941593464	0.4229956255792459	0.4318125526792818	0.45566900282464845	0.5119985495071234	0.45738990243011846	0.6325045569188482	0.42988300291181636	0.49659697681773574	0.4908365816204516	0.5215118485849307	0.4868723873552931	0.42386483477804276	0.4347520109277088	0.45290469215644596	0.3958950228515887	0.38826327027996843	0.44240108285616014	0.4337611579442028	0.389571958516418	0.36657045625250007	0.4203098655652913	0.44394158902376596	0.38198103852761556	0.45282495221108443	0.42012432112248016	0.4086886518455218	0.45121142323515145	0.43305820507147597	0.41927978544925176	0.3979843147667671	0.4306629734829208	0.4273977726123496	0.41643351647013943	0.4445302856435314	0.5021931881384906	0.4291412576237599	0.4501023978555021	0.4791222926899315	0.5340154442686309	0.517052991623257	0.5470740381455881	0.3899637033101216	0.45776170865573346
CM183	0.4250368683862367	0.422904978994344	0.3999735257161799	0.4025768658238107	0.4296825568916321	0.47357882704116083	0.4459320253970422	0.4351583266019904	0.4187681380235512	0.4317393815912006	0.47997234566461466	0.42110909769516885	0.4914295681545865	0.4123289097163404	0.4614560799029246	0.4924544646611368	0.4343290115275701	0.4225439209469008	0.4650458631768175	0.39962731869252616	0.42854513601414973	0.4128574571133019	0.4141132105545514	0.47630954172187573	0.4193674341891207	0.40042617537491665	0.3313322308537982	0.41172771734531877	0.2992506944134023	0.31216249534896384	0.0	0.29278838845876803	0.38585590103227324	0.41709912437558677	0.3699275358659489	0.39429038284127244	0.40390334490836893	0.3754224904499096	0.49850779152394664	0.3472957694283525	0.37245846503499347	0.4263676034285191	0.3693400315878521	0.4560108463502137	0.3641516399211317	0.4102604500686396	0.35395428134460916	0.518249340463756	0.3467839171065587	0.2906536694525089	0.3060461142309605	0.3593105458227351	0.38153042296950135	0.44315348694224044	0.4825953404998446	0.4604814525287403	0.47710834292332593	0.40488813467978163	0.4033684245631519	0.42307854823683055	0.49020446867053213	0.3933558642152273	0.624624185789185	0.3845868150082285	0.4598923843696319	0.4621435474333274	0.490244758880989	0.42399273882145705	0.37095295645008675	0.41996257074236465	0.39057939271890835	0.3611889653046737	0.38512984099789666	0.3782756903482053	0.3949685578021471	0.33526424204450794	0.32924064002883613	0.3728306762376897	0.4184476976626524	0.37906970709059395	0.4309189403532929	0.3910017085889994	0.37785561997921674	0.4102899528902308	0.3685132751966614	0.3785995286597401	0.3932779522459412	0.40591755870446666	0.42100690681810027	0.39523476322895407	0.3986758207430285	0.4731023145594716	0.3975392138452801	0.40417218163982455	0.44332539957574435	0.5011947673101326	0.47894204253483397	0.5100165811703014	0.37605718472424493	0.45669913427972475
CM184	0.45780548243178454	0.3916963961165908	0.3625498624343874	0.36414486240577765	0.47194463065506703	0.5611920348458669	0.4397100642124609	0.4381914064230241	0.3396028149875897	0.4434624559573064	0.504497721352477	0.3826172744992787	0.4486437758529126	0.4317852254759695	0.48627646703687216	0.4329301886667301	0.3860630131683817	0.37102384803578453	0.4570950910697566	0.3747034811909647	0.3872315413829881	0.3867608944380867	0.3755478412419242	0.4474313420493997	0.4496604173262909	0.39603247425924687	0.2852730730350324	0.3523162170278243	0.2621352240016793	0.32713487654005474	0.29278838845876803	0.0	0.43727485832729357	0.4208671355572293	0.36097486765746195	0.3388467483456427	0.3506933309728695	0.3893909565458048	0.5371397334410504	0.3831709686134825	0.3490802780755338	0.4459198044487439	0.38243491639042965	0.49533785083089305	0.28213987047864825	0.44373240287608584	0.3974779455483497	0.5648874624232437	0.3087308915420735	0.2589641001486673	0.20734967749645217	0.3537178009939558	0.33530787112358973	0.4598178536848486	0.5018710130038945	0.4638869477912573	0.5020800092733254	0.41272971760581456	0.3881023383596335	0.4069625562174573	0.5038550400708846	0.44231589735045396	0.6493245093956731	0.3968445844351874	0.4539893937056883	0.48752271801411234	0.5330574411588005	0.4705871908991923	0.38375961067394665	0.42700268048566953	0.41361911787701383	0.3317288630543814	0.3426124700680927	0.411911532694862	0.3758281485850647	0.30149778400913807	0.2839178668077618	0.41171556732242515	0.41512801684984313	0.3113544348104225	0.4489402759155541	0.43003984543079243	0.35956992428119244	0.4064933637617863	0.4145252446696344	0.3517929542957576	0.4454059620704739	0.41489440397982574	0.4543272915896852	0.3512193695501268	0.42952957898908334	0.5064255624940106	0.37054621419732114	0.4271860714779368	0.454876143993175	0.5455086491569052	0.5204826762243707	0.5435323576292403	0.41514453840555715	0.4076663886037499
CM185	0.49472481550985187	0.5284234586670699	0.4854606579551071	0.5081692547326019	0.5247040021383155	0.5302799064654533	0.4763411964543986	0.48994321164003296	0.5420266333436148	0.4931607134673209	0.44144366908029997	0.5452871538687711	0.5579900688883372	0.43454801224526607	0.4612932491858052	0.5937658322051329	0.5047588868296904	0.474583908359128	0.5532982745864095	0.48640250262236884	0.4804365544000283	0.4827807450693703	0.5252936005008629	0.5780016312233689	0.44445492042379675	0.4625773450094806	0.48806211322586346	0.5608797037940658	0.4068583068876644	0.4410656834157195	0.38585590103227324	0.43727485832729357	0.0	0.44990230005101167	0.46764483957318187	0.5138262415289521	0.44758212899650274	0.4517724004042203	0.45463636579184735	0.42773029730823764	0.4340408046727768	0.48109627022243334	0.4609465173284144	0.41894818346134316	0.4864026400205293	0.4313508544464519	0.41307349296998885	0.4598484497462257	0.46252842082219287	0.44458314670466514	0.432243251623186	0.4248240357548725	0.4091691568388555	0.4596921879836351	0.45563402621646615	0.4324620432423494	0.435049067865935	0.45469466842182005	0.46072299030602437	0.47542301352559735	0.4681164247541275	0.4367233520986355	0.5526925772500555	0.4919171493143447	0.5285182300631363	0.47304265967953424	0.4427021739014845	0.44041642983258683	0.4520986589235687	0.4817984234746989	0.48896910658617454	0.4533996268822911	0.4984204242692387	0.4162704620052969	0.4753533529076105	0.43927769038733816	0.43966918347110173	0.46573479758246344	0.4434331444482128	0.5062043378890005	0.45234676468996976	0.4378889920192206	0.459360210673809	0.44707468274683265	0.40090074377469775	0.45000192743094336	0.4169130293318207	0.4813002435405145	0.44554995254222907	0.4355455548096424	0.41944428249958643	0.4666451786510798	0.39568155689786877	0.4547102301103655	0.5194420502286241	0.5051162347467464	0.525871171583185	0.5029366230182899	0.4610060455543089	0.557893005616597
CM196	0.4893416066582266	0.48115973150541147	0.4790650187247438	0.4834677855296397	0.5145443947574232	0.5051753284286172	0.4075186779598355	0.4773792567287952	0.5141277768311339	0.4748846349882913	0.40005048426960177	0.5203400363088637	0.6139915494589565	0.4610560410170983	0.45661636108062814	0.5885449896093343	0.5197572138888094	0.4821319941349315	0.5497353415393582	0.5080000893130844	0.49528906290351166	0.48288591033748884	0.5161834237305098	0.5870609625814912	0.4653065535529624	0.45941145853367077	0.4619601581419842	0.5312055039447382	0.4336531092742286	0.4559763512988373	0.41709912437558677	0.4208671355572293	0.44990230005101167	0.0	0.3911773724611707	0.4343758508919138	0.4667170076723468	0.4404180607474722	0.43383293691849045	0.4101516627189687	0.4104507418899032	0.4261014171171452	0.4016913518071897	0.41828070346777074	0.46184776323379634	0.37626254780055507	0.377583619351535	0.4448808470723282	0.4106713873507657	0.41986205904254154	0.4436123313855956	0.44094016814276366	0.4440038509151947	0.4134243640031898	0.4167865887979093	0.36438375380563737	0.3724217137114972	0.4041342368905704	0.4584122615589242	0.4325237221400396	0.4233771695251107	0.4132613565450669	0.5746414318138701	0.40138421186014106	0.5255589127373312	0.46359505696548226	0.5006777969378982	0.45964023453329195	0.45284849344037503	0.4160881824628379	0.4351919292667042	0.40708431363495845	0.46774894736174516	0.4322769262841658	0.4725869941657414	0.4369265252787872	0.4203969077988478	0.42777226707100957	0.48854762020091314	0.5002868676670453	0.4386436669552199	0.41841857789349396	0.4089239116298469	0.4279298252103154	0.4213594432452831	0.4703425032102444	0.4938301252409008	0.5032099072279339	0.45065938498740216	0.500575853966896	0.4595477252887775	0.4518464187005099	0.4340794861359266	0.42046667651616065	0.4563337638074516	0.5051257472815607	0.4715708912289473	0.4829188401816604	0.4827512765733314	0.5606977727034994
CM198	0.4573674643472285	0.4121296142169952	0.43314243504293737	0.43999927641969	0.4742294414506122	0.5625680313067783	0.4753997713755688	0.47232909046693844	0.4257978112839586	0.4624203961321752	0.48279105078993334	0.47960311527315336	0.5500292014146312	0.45523632915937884	0.4793098076853911	0.5437146832539455	0.4787302187307363	0.44617215274184974	0.5045333872189472	0.45373564469575367	0.4732567620828976	0.4615788624565608	0.4929020337372057	0.5283663885995948	0.4513592268418523	0.43673027772795303	0.38203583432025473	0.4206477772955625	0.39482461551434295	0.40787771923860483	0.3699275358659489	0.36097486765746195	0.46764483957318187	0.3911773724611707	0.0	0.3244356151980293	0.42435213620678136	0.4272583158134748	0.5227291198351228	0.4203344742771174	0.38892846187642766	0.45266305606602936	0.36346095411430274	0.5020233857234256	0.3951120323858604	0.4355932892969336	0.37556052788958094	0.5441511763804621	0.3725159991163027	0.3312630575201061	0.3503437829353995	0.36262722961774296	0.39117018094858325	0.46147920192769426	0.4728832803790931	0.43448506861681907	0.45396752710993404	0.42220325316245894	0.4551010996159575	0.4577331386235377	0.49620632769229006	0.4143154325666633	0.6266894685627336	0.41728489103183436	0.47568544619424513	0.469194358813033	0.5297555654063113	0.4714224559625334	0.41294776188007376	0.3919374940680068	0.42083859906303084	0.38244379795816713	0.4181246447966292	0.42289905786263493	0.45398308387789466	0.4007962631939741	0.3586915747240462	0.4084194006346938	0.46374912297512944	0.4230182652791006	0.4487016640288405	0.4026899338075308	0.38948835929370523	0.43376471717455606	0.40349175832949685	0.43895702440906015	0.47474025701007616	0.46898999402594455	0.4413472089246622	0.43177865603632504	0.4073357285684598	0.48911969589209314	0.39473694222075556	0.45689827423764545	0.4648829082306435	0.5260962639524907	0.4974129560524496	0.5252534306954638	0.4807425850145054	0.48338437832019765
CM199	0.4755905889249173	0.40057545303155595	0.4135060875973356	0.4429756630820361	0.48829189521175903	0.5901393268122046	0.5174847957904228	0.48823986252719503	0.396251549153073	0.4619314717090597	0.5266480523284983	0.45228340827704666	0.5246085661469189	0.5084856203925819	0.5325884819897067	0.5191046177208537	0.46720746452462797	0.4562720010297269	0.5112871491068747	0.4537258388725658	0.47824157885842244	0.4623752056592998	0.4250127922966251	0.49574699437582403	0.4900829464540508	0.4558290696911585	0.35158856913678527	0.4075867083894627	0.3965082493172158	0.38879450877530797	0.39429038284127244	0.3388467483456427	0.5138262415289521	0.4343758508919138	0.3244356151980293	0.0	0.4316115124353403	0.46483956682617816	0.5947463541333682	0.44710071248567823	0.4066463725086425	0.49669619838091966	0.4021755578258678	0.5300481628818161	0.3651766678295234	0.47800193558094856	0.4416062362083069	0.6032087690569216	0.40749058521356335	0.35890384346018767	0.3499246297250332	0.3967048659854989	0.4141321717474358	0.5204108495084895	0.5291698543776255	0.488015265741825	0.5106507218821497	0.45347611335227705	0.45142259248242594	0.4611463431389222	0.5395047966096351	0.4817849921200031	0.6762807021087877	0.4427503369788044	0.47819040648532957	0.5184172748058468	0.5752204641438562	0.5216041988120629	0.46391147994551085	0.43254145781192005	0.45897509847559537	0.4388396621597964	0.4155249558473862	0.47956481749310254	0.46410770190192036	0.3964318468250263	0.3642926436941526	0.4506599636629793	0.49799702264076534	0.4099054638006869	0.5087582819894594	0.47431786890902056	0.4338698193503156	0.4632230927512186	0.4668723779115755	0.45228368787983075	0.49966744608321423	0.4877094024165293	0.5166065297295741	0.4375544312374439	0.4619383054122128	0.541577008079106	0.44251871029418155	0.5020306724532805	0.4898805845035367	0.5618290337955587	0.557241289749875	0.5794927336225166	0.46610232427097353	0.4555349760248854
CM213	0.4538036698612069	0.42565843304425555	0.42232817726076005	0.44482861978541716	0.44653695632359597	0.5142448913943286	0.4118836335390357	0.3806541466464804	0.4153171507043426	0.46090744017436774	0.5241918399248477	0.4331746194821435	0.5006543764027813	0.435564458369421	0.48121511325150257	0.5031659312122199	0.4235132026791467	0.39393641310638383	0.4165055312257996	0.3500862768248263	0.3480314230960823	0.3215503706680979	0.38480728490291666	0.4904928015846846	0.44305709086286416	0.36198363776986797	0.3819904988084244	0.456564257281198	0.352635002771507	0.42469888233720265	0.40390334490836893	0.3506933309728695	0.44758212899650274	0.4667170076723468	0.42435213620678136	0.4316115124353403	0.0	0.33181270169592625	0.4968276730647082	0.4057712916339956	0.3451230520598499	0.4168681549790617	0.38387726388784543	0.46785135850721854	0.3017532839997696	0.4552834822323141	0.41734714151581054	0.5239077785177682	0.34996316504597913	0.37184254820349416	0.3643916827237415	0.43667649005047715	0.4194524834261693	0.5234400637622102	0.523354357531295	0.4805414296703962	0.5179293037133349	0.4638746310290268	0.47266864839451406	0.37323979006248525	0.49348141269630513	0.41806885625256407	0.6404271749495195	0.43017288583430685	0.4446621957118989	0.4754908334672214	0.4646291382193445	0.4102626685541923	0.3375836221939383	0.4295327518030079	0.3937740236547306	0.4022521675112752	0.37598236670596735	0.38282289097632716	0.44248784379877737	0.33911234955269276	0.34773279107125177	0.4129983517071682	0.44117492830276794	0.3541455721485169	0.43599646445781587	0.4248342750190994	0.43742887385777207	0.38012551037248155	0.40972154423221757	0.4251970664465771	0.45969673638637176	0.4900822750531853	0.4848032832932353	0.36800670560651016	0.430682697890923	0.5078260221154052	0.35869648272106675	0.44471161854041125	0.43401850087003374	0.4941687622992144	0.4738481990902412	0.5260507679010699	0.43214917306661776	0.44421535490896424
CM215	0.4440968123620441	0.46521828201874843	0.45688083946718905	0.4527439836745318	0.46540439347901197	0.47451432802322696	0.3929065375516027	0.3614034337886341	0.4914158824034902	0.43929643457570483	0.4899519302244354	0.43243375339512247	0.5638604590923005	0.3926548000157458	0.38667042711639754	0.5486370517323783	0.45181512878765345	0.4088545782386218	0.42572530388333885	0.37308115804501635	0.36989233679282585	0.3048051846815656	0.43302458258491255	0.5307401734236967	0.4171690260285766	0.3870442901555566	0.4341469045132903	0.5157275918704303	0.39911131590457954	0.41003045747845585	0.3754224904499096	0.3893909565458048	0.4517724004042203	0.4404180607474722	0.4272583158134748	0.46483956682617816	0.33181270169592625	0.0	0.4103763788263267	0.36361206971559457	0.3181928452416851	0.3564392456980101	0.3447152799405498	0.4139444194679175	0.38598961518898334	0.3909501945065392	0.35319909973869434	0.46722189012507015	0.3724323477932275	0.36392921102094844	0.4061553518202254	0.4121636042893944	0.4203758145614919	0.4502736229749896	0.4619666523666858	0.4441897964357963	0.4584388886910593	0.41533216950860885	0.48379101381448464	0.3883291839911603	0.47913197747639324	0.37671316897387636	0.5887338245858851	0.42882647561764636	0.48185780529459177	0.46521567364975863	0.4135207254582589	0.3124724608039865	0.29926278062293665	0.386682820341187	0.35877377986003084	0.3364674664676315	0.370394088032654	0.34778001289192095	0.44001847806363575	0.39510976003081766	0.38119619985805003	0.39084409977513557	0.37957457291138735	0.3912733586251985	0.3430896097601174	0.35844767165365216	0.4264508501429557	0.34071195099424645	0.35885424872211263	0.44098289861188233	0.4678821327717825	0.45228359195886025	0.4080956359995951	0.41592552916319525	0.3799765127581586	0.413788572100767	0.3536075819332308	0.3925246775912618	0.4200617789303824	0.4433201865864845	0.3976288654892715	0.4610314408916852	0.42874081638520767	0.527076499743308
CM217	0.5317076298333976	0.5759913635371973	0.5664629731670845	0.5789485488809349	0.5582744915163665	0.4595684582532291	0.34511426956520397	0.48308040740687547	0.6237540608694229	0.4609389091218366	0.37567950526275085	0.585859193450269	0.682911599211201	0.4659609839773465	0.35920202671723217	0.6552098326212689	0.5894681673771719	0.5073766843489391	0.5782093223894568	0.5249797322368865	0.5348065414069355	0.49227510111953243	0.6019157776778287	0.6700340281642149	0.43650926430822334	0.48594124051231463	0.5567167098539798	0.6319871549547446	0.5151318342197896	0.5266242683191239	0.49850779152394664	0.5371397334410504	0.45463636579184735	0.43383293691849045	0.5227291198351228	0.5947463541333682	0.4968276730647082	0.4103763788263267	0.0	0.38505334779030675	0.41650776719751537	0.3164975731727438	0.4477369566664995	0.27464845750470174	0.5362945222544953	0.3141373036020008	0.37841254940084357	0.2645657699679131	0.5034877487895821	0.4958672478034724	0.5431590567665068	0.44670662927170574	0.4767580476912504	0.3062473605602596	0.32760885071291596	0.3356826604729691	0.3414451690048152	0.3835486465172673	0.5322203085515183	0.4566866789093449	0.30943028599125005	0.3874488182669933	0.4796963944158296	0.479789306300383	0.5777901157836443	0.45544036890794565	0.4279732898014998	0.3705609547085859	0.4457402428781939	0.490118273042174	0.4739254422203138	0.45208064429725364	0.5159726213633962	0.4282415353270425	0.5623917995673998	0.528277270305187	0.500188599127454	0.425300519678264	0.4441763476857805	0.5548742931786732	0.34441277602140824	0.4252214475985222	0.42708512918349795	0.387447554956264	0.3933126048300962	0.5090247678503689	0.5212701061425687	0.5070506972001756	0.39066279420632893	0.555531474065662	0.4021866346026112	0.3321321134405695	0.4569927782303329	0.3639699374552686	0.3766670008636907	0.3647655989541942	0.3352293072250718	0.3238737139338643	0.5520856531668717	0.6494527659441788
CM219	0.4631216437324694	0.45814373178760553	0.4456214562868738	0.4436055199011772	0.46049586803427	0.48140591671806016	0.3461008083038283	0.40249926897776517	0.47281297891550617	0.41393629849029057	0.3924452847320553	0.4381343047961049	0.5813947592427152	0.37862236723746934	0.405645815412114	0.5509492228428455	0.440821675682855	0.4274582265725059	0.4600417964267219	0.4329586965127905	0.4370340516375463	0.3888863769326626	0.46134435279000485	0.545622495998353	0.3971509338123579	0.40406486911508765	0.3925711323570783	0.5153284130211414	0.36838023124573044	0.4384820089323326	0.3472957694283525	0.3831709686134825	0.42773029730823764	0.4101516627189687	0.4203344742771174	0.44710071248567823	0.4057712916339956	0.36361206971559457	0.38505334779030675	0.0	0.27677574256998805	0.3710701354337195	0.3089253712937066	0.35716947462677207	0.39568204506943966	0.3580014112488784	0.3639183254529904	0.4388492517563607	0.35542242040840094	0.3650045192268325	0.4006029623792721	0.3491901176136935	0.38122472147926956	0.40326113423837334	0.4227262045162534	0.40940846140879605	0.4108973005700628	0.3824022039891266	0.4621480649338521	0.399548573150204	0.423427385025864	0.35097590333605777	0.570168579105846	0.4392851917478431	0.48365493984514496	0.45318075880474895	0.41979688150637146	0.3411192613246442	0.3560096015325858	0.41967276047719315	0.39410801839571563	0.36734535994230616	0.43079435147540157	0.36461684921511534	0.47925090566858475	0.42797098070118833	0.36873277753054445	0.4033037880285662	0.4093280578565949	0.4422615907121734	0.3576208422454054	0.3672808625638124	0.4024500217106006	0.3226972100256506	0.33169774578223393	0.40280902506421296	0.47002414853821656	0.4514606671651451	0.35294551366196203	0.44634117224443703	0.3561811069648369	0.3923666995041768	0.3807627480264216	0.36723818989052104	0.4088002286672802	0.45769995080965276	0.39693927126931733	0.4433807269622669	0.4538708151590893	0.5438436685913854
