	CM006	CM009	CM021	CM025	CM039	CM040	CM068	CM078	CM086	CM089	CM095	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM222	CM229	CM230	CM244	CM246	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM265	CM266	CM268	CM271	CM293	CM316	CM324	CM360	CM362	CM372	CM383	CM387	CM404	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM455	CM461	CM469	CM471	CM476	CM482	CM486	CM489	CM501	CM515	CM518	CM520	CM524	CM535	CM538	CM539	CM540	CM547	CM554	CM557
CM176	0.096678692871514	0.09687622455353788	0.07122255692793511	0.07852233556710635	0.16410069046932854	0.12834811569460433	0.1360019010706578	0.11583469558769145	0.11518404297443965	0.10706000819768274	0.07380215065311603	0.22151861781317014	0.2102098295452606	0.14920720276271113	0.110470881197177	0.2167941323725264	0.19430983483966413	0.18356633894458513	0.14650853802855823	0.1485858682401146	0.1828548415033095	0.21657685882185057	0.2006091839298105	0.200122686502808	0.0810270533905073	0.09034935151706946	0.0	0.03292854719442283	0.037433279994018506	0.05158627687048012	0.03345882498607876	0.03697876309442394	0.06138865394009216	0.06676840753631674	0.08130209973583773	0.08415701844147797	0.11615170548310008	0.09176306466838376	0.12227120454897727	0.08781938159872169	0.11147269276184688	0.11131403511992898	0.1444061436714286	0.09928595390017408	0.05077268700526296	0.0776306687479987	0.07860160240801163	0.05520778924995643	0.05973490251766919	0.07077671347569553	0.05212150693600884	0.08833019783057038	0.0739357617223762	0.06996399557607161	0.07083528537391683	0.0712162207719491	0.04779971700722446	0.0644972416747186	0.09578480995162605	0.1731574995108306	0.07650089601109637	0.12082084795307681	0.18881538362525419	0.08138705770061175	0.15330687738539736	0.165849297439648	0.10823270009938292	0.08691743567756302	0.08058264773714552	0.12482749684531623	0.10776852241302784	0.10066880942133592	0.08831339012988952	0.09764673981541332	0.06793319780899501	0.08261605739678478	0.08987033617202009	0.09320329942783459	0.10153375586146506	0.08428667534092442	0.09669215377411292	0.09150060955519358	0.10222825979320757	0.0886639849352697	0.10143725851752579	0.07970402411211644	0.0808237406468354	0.07877392534016614	0.09503997415615845	0.1330380034161809	0.11458636453951124	0.10741062093087272	0.13244794170595162	0.09459619467836951	0.1346131106079962	0.15078404355049357	0.12519627421883847	0.10258071091821244	0.07373317695556778	0.12793074802173904
CM179	0.079023328143841	0.10193633660621593	0.07150742169924479	0.08075170675788383	0.1457129155348853	0.11156258449714951	0.12468195144048985	0.12211071054569092	0.1030405929198957	0.09397491443419272	0.0687561549517731	0.20589384683657974	0.20923854148899187	0.13623250972523862	0.09659292658626974	0.21584241537176582	0.19676814110545554	0.1839923752562639	0.14575977826446196	0.13280875881969972	0.16757006680426423	0.20270080796914142	0.20500072641289777	0.20462165307406502	0.08465553389479334	0.08758618526150437	0.03292854719442283	0.0	0.05055403854655102	0.06477980595783811	0.04249828476183792	0.043478327643125605	0.05524758460223891	0.06823037072856912	0.06822788694676596	0.06984752790438924	0.11496707182799375	0.09247257257295632	0.12212029178256553	0.08759949265427171	0.10145427246336561	0.11131151846510137	0.12752980202378308	0.09576535960558014	0.06222827864819846	0.0635306757257203	0.07207314032347384	0.06750786497898753	0.0754702957140671	0.08772879497924396	0.06861393754763516	0.07415986447813501	0.061109643561561955	0.06627590652986694	0.05768940100003505	0.05762026938274899	0.053749259272245824	0.07576935251629513	0.07916080745023746	0.17144747456674386	0.08316785541151393	0.10410454545771045	0.18992593817563275	0.07999547618890449	0.1520158166498431	0.16616550804407776	0.12412709047950984	0.08547963380564323	0.09753005120786565	0.10926685051046704	0.12082208027238234	0.11225021537985508	0.10052565234859656	0.10927670217144696	0.08025348701075796	0.09317511707738972	0.09321656340693799	0.10595349742872917	0.11338367558904179	0.08691598212754169	0.08939146057888081	0.1060154955769318	0.10243989623203602	0.09423126045201768	0.10945900658429428	0.07561976350784166	0.07271080938534809	0.07621336371577661	0.10133353573962109	0.13429661897906145	0.11031755623011094	0.11607361058922454	0.12744209199685963	0.0833945004336082	0.11786186465974399	0.13509722656489956	0.11532411484994483	0.10061679585451366	0.07550919706440042	0.11327725220150064
CM181	0.08612117627232761	0.09505556410412298	0.06591437779084112	0.08354495078029822	0.15153429016276446	0.12104091556499896	0.12735045972073622	0.09097760196788703	0.10261482010042468	0.09698469596583396	0.08981816709363015	0.20453053922165404	0.18545231676487775	0.130186808349448	0.10205705349306467	0.19616688274349178	0.17082259921059262	0.1626974744951633	0.12253949443832923	0.12747498262988669	0.1620390093526492	0.19393997032301125	0.17862580640658401	0.17758428223315514	0.06807538608765881	0.07711477787226985	0.037433279994018506	0.05055403854655102	0.0	0.0400101351844044	0.021027251251560623	0.0357504369207854	0.05422751985813961	0.0702708267677821	0.082097610151397	0.07568247707030713	0.10229442242427632	0.08202042652307084	0.13734566428537126	0.09351697082665102	0.11168475071450945	0.12731844789162375	0.14634907835696073	0.10775019535157296	0.04949756256073874	0.08627328197973032	0.07997474645107813	0.0594478235530842	0.05361496322893865	0.06085091117879113	0.04587227084956373	0.09967106025827752	0.08200789896617493	0.07723230164282242	0.08610832933927463	0.08690707168202347	0.06685356622719987	0.07591692914272744	0.10312226638674278	0.15526661001184647	0.08106334077849092	0.12151301221896432	0.18340975875231647	0.07852044117010434	0.1384004849562801	0.14967381954604494	0.10886987035883408	0.08565253364666646	0.08152396905644047	0.12287743597856074	0.10540125953257251	0.10102162120157616	0.08915233943857767	0.09052878873822956	0.06344798642686326	0.07129510259985632	0.08546549543639313	0.0934193232853313	0.09471203550398037	0.07918849391932703	0.10554023033175348	0.0925667207108086	0.10395909465603963	0.09654169385107324	0.1042572106566871	0.07390830619160249	0.07212559043255108	0.0784097143107554	0.09777152181819927	0.1166392605866035	0.10356866996042724	0.1087538106893056	0.1187446962213247	0.1037955099326581	0.14338160679832584	0.15836583467182055	0.13470804097401654	0.10745709222220502	0.060059713655889836	0.11608521140599536
CM182	0.10066755421273263	0.10334079416516784	0.07421439228617235	0.08734442047806701	0.1610071456631002	0.13013458610446602	0.13948936025193442	0.11376251609743306	0.1229054023684724	0.11658832238572288	0.0859140305986209	0.21082409975868954	0.19506443782118718	0.14823680892003752	0.12982008641888335	0.20543743313944926	0.1857356091564776	0.17589181086081662	0.12875608445221365	0.13466411119468324	0.169646333407982	0.2044265076276647	0.19634893460573827	0.19472227111210613	0.09621603382289694	0.10316568286840234	0.05158627687048012	0.06477980595783811	0.0400101351844044	0.0	0.03913859472601793	0.045877283895108964	0.060235735380018196	0.09126229881713102	0.1048456503342823	0.09587916768420543	0.09675252537483313	0.07044040388167747	0.12052329789969154	0.08690440852385137	0.11873391269171098	0.11815043915135012	0.15824948957559096	0.11326745457727416	0.048119297085594856	0.09710738785119341	0.09181051332556506	0.06719453671416864	0.048254576789894754	0.060907660981066356	0.055045895775365936	0.10749902130152462	0.08984013158812247	0.08280816955456657	0.0933111417372977	0.09423776741321058	0.07771511483187298	0.0764128688045627	0.11347819395139828	0.16636853654385655	0.08512721780815542	0.1337743135013795	0.19261654975957426	0.09176951668288866	0.15109644115655388	0.1632285309335559	0.09083323113190599	0.07054551242826894	0.06933112770424027	0.14402629790238733	0.0973971495102714	0.08732659839322832	0.07991160011978242	0.08674542326704691	0.0592567441763399	0.07978000528484791	0.09458925742201704	0.08362261397211036	0.09658830470713578	0.08705728548511944	0.10527054805638485	0.09086320781314343	0.10915986179891955	0.08215852706495028	0.0918532250926993	0.08201641422469436	0.08292907662517138	0.09005730319477474	0.10074987625469635	0.13341324701457458	0.1189008190241723	0.0959976386084358	0.13558645279150433	0.1087281155730082	0.14778108704073678	0.16302471073927366	0.13670318261745626	0.1173950940943805	0.06667503498901169	0.12712569954542366
CM183	0.08270477574291218	0.09429242672121065	0.06024173601278027	0.07587162268434038	0.15004070961820165	0.11558053403996074	0.12562866212855087	0.0967980928016044	0.10193931271929092	0.0960155765343928	0.08473202872003159	0.20388261879764646	0.1903019872966383	0.1319763951889581	0.10395539221151068	0.19945554180562663	0.176450263616207	0.16672303080799064	0.12567930249753984	0.12754642769136762	0.16237406451772252	0.19566528651381443	0.18418016278528607	0.1832133976768436	0.0736847936298189	0.0779342490277267	0.03345882498607876	0.04249828476183792	0.021027251251560623	0.03913859472601793	0.0	0.030261441738368883	0.049959715627360304	0.06731885291169895	0.07623010284303258	0.07200400275996402	0.10520412235853739	0.08100307092138467	0.13284630791699853	0.08763192116045553	0.10411649276285932	0.12333391164105911	0.14236156282742063	0.10360179412717604	0.049299510121099156	0.07973787422504693	0.0747229521488976	0.05687982276995235	0.052069678749365356	0.06489708546093274	0.04645565228002963	0.09117731270047166	0.07503023425114651	0.07207360163958579	0.07706747186123944	0.07800103760120287	0.059659505363944564	0.07306681376040688	0.09763847118739231	0.15965044276099638	0.07565897696180428	0.11564420078129603	0.1841306154495292	0.07410628932325768	0.14144591599693193	0.1528487013054026	0.10774288492012887	0.08208412091054422	0.08032781422327367	0.11944019044307032	0.10911639124457934	0.10125686482772142	0.08773706721015766	0.09462705014460084	0.05947765487282231	0.07323177131223413	0.08160571795968641	0.09212240216064099	0.09526571444092825	0.07353599605791342	0.09716094664659226	0.08874346625356778	0.09833381108204914	0.09029975725771357	0.1009843050375744	0.06888694260282238	0.06728216464618184	0.07104499617525226	0.09182260776228056	0.11946665339720414	0.10452928785160666	0.1063741047718425	0.12118426488538606	0.0940882119140663	0.13459405020821555	0.14944005820681855	0.1263812536730259	0.10184334016178352	0.05875013022217134	0.11541801221347917
CM184	0.08414879486653838	0.09035748209853199	0.0589617849774649	0.06921561240793879	0.15016031477869932	0.11527125695307891	0.12466670866808476	0.10727954510265102	0.10848624588653993	0.09504344919060478	0.08272546164463027	0.20984550709105365	0.1931876713783576	0.1385187146696037	0.11012481455958335	0.20429316748108114	0.18432399181485798	0.17103354848224855	0.1299435431934612	0.1338610862734108	0.16817696855501843	0.20143315894983635	0.1953419272666742	0.19526555943594995	0.07435486821878967	0.086088336376948	0.03697876309442394	0.043478327643125605	0.0357504369207854	0.045877283895108964	0.030261441738368883	0.0	0.05703337235721659	0.06801669077128916	0.08422202358673143	0.0838637167836728	0.11072657402662968	0.08793139039287995	0.12553376892191173	0.09070848918767445	0.1042483043597279	0.11466011281878988	0.13726233787286798	0.09736801644515887	0.048142275927799905	0.0669783724325337	0.06669383010304322	0.054742446501654385	0.05214739884341563	0.06817116086948176	0.050449759650745565	0.07858217824773202	0.062402601902269254	0.06535415653690242	0.06860561290759724	0.06750873650768217	0.05780061875706741	0.05930223592110443	0.0826393171004209	0.15784678306949804	0.06437501126077692	0.10687538483392364	0.18075319751937738	0.06142116281524533	0.14174867772565744	0.15555576693083792	0.10336609566617237	0.08406563644490615	0.07567783939281746	0.12281193731603504	0.10888354882389867	0.09720035282070738	0.07918776800956286	0.0914484266287466	0.058642351190134674	0.07682621115634333	0.06765023658481101	0.08176005063573631	0.08836014616235417	0.062075160774094515	0.0894403454043016	0.08120335227341109	0.081363703863291	0.08264708600860922	0.09269905837482134	0.060467408270299505	0.06990787439887244	0.06670363231550222	0.08005140097099976	0.11687661731125207	0.09550376878466442	0.1007020002979572	0.1154193543385135	0.08203367256441337	0.121848908700621	0.13750371319545443	0.11403695259234728	0.0894261888821259	0.059274141565386296	0.11511059891856497
CM185	0.07660701122536753	0.11156349879466061	0.07810154275314025	0.08831697038077224	0.1320613956594177	0.09568929577507362	0.11066628881215099	0.1282348031674562	0.10158786901223996	0.10279066591741007	0.05269927681248973	0.18729964098902516	0.20964991287885856	0.12194111149955886	0.09557327063411547	0.2191579916385658	0.20489083822094742	0.187940489207811	0.14445616182791438	0.11128368438099792	0.14667053631454013	0.1819499622042433	0.2154901478087214	0.2145182722351902	0.10559386058920762	0.10802124011968006	0.06138865394009216	0.05524758460223891	0.05422751985813961	0.060235735380018196	0.049959715627360304	0.05703337235721659	0.0	0.09437624595195572	0.08445923447257223	0.08764059255706919	0.08673704755948375	0.06672960959210433	0.10348759633837756	0.06981399626334979	0.08091981199537798	0.09571399666175498	0.1185296931588665	0.07731255795055562	0.06600322643518078	0.056866421843713925	0.050614764638849195	0.07286622313581967	0.07549025066548104	0.09589973663837051	0.07857121683417707	0.06881999305598939	0.05981650002822485	0.05331038451199749	0.06558257117854156	0.061792843150262115	0.07417589442654796	0.07938908667875239	0.08235995674976106	0.17959214331269352	0.0868116960975265	0.09232885681825681	0.18956930886434367	0.09970684139176836	0.1588052779576316	0.1786156048787465	0.11979666201201536	0.07537826786763667	0.09466980622073361	0.11327816201050842	0.13315432999106533	0.12167977005534056	0.10376492252191176	0.11492163095539162	0.08007672124311307	0.10337587193658225	0.10127653343703684	0.10918376804801286	0.10787150501890067	0.09385653098968999	0.08946449594816668	0.09925516410185103	0.11212780020785304	0.09561951106054642	0.1136950262467765	0.07985557050218238	0.07170270835803537	0.08451448798848482	0.10266311872170816	0.14182850710163844	0.12152437518356753	0.11691131361866974	0.1406103508030793	0.0930025927311184	0.11047328277141197	0.1245743921303511	0.10233411657921067	0.11233436990257989	0.07594335682789337	0.10253240084436949
CM196	0.09494298964000805	0.10420467414386517	0.06904034987799242	0.07904549790346692	0.1563974661134686	0.1358165000650968	0.14338875551877844	0.09541046725512313	0.11828922695737933	0.10138499960560096	0.10236041477252808	0.222315497341495	0.1979328236135791	0.14609269140284967	0.09775591475014507	0.203310119300549	0.18134589694080958	0.16896633146862167	0.14160834030742642	0.1521800652415406	0.18458418021409018	0.21903097009854855	0.18330384965403468	0.18407685054397466	0.06695720467288437	0.08171649202188404	0.06676840753631674	0.06823037072856912	0.0702708267677821	0.09126229881713102	0.06731885291169895	0.06801669077128916	0.09437624595195572	0.0	0.05138787600639784	0.06524361841878029	0.1548050145164558	0.12981362042663172	0.15611719422326614	0.11895466739026976	0.1353628377844302	0.14812685734480113	0.14298795375966555	0.12876846330411718	0.08299702745907996	0.0905978556660109	0.1061696864805555	0.06347435187295317	0.08481960863743378	0.08884024749394158	0.0736731176979308	0.09665799653694286	0.08961997972063561	0.09153730671323547	0.08053591353006778	0.08143514265832898	0.0711557790417059	0.07790830683437087	0.09107445325374419	0.15193362673886615	0.07446163860943619	0.11134044230346403	0.16407379995244542	0.05924546292228029	0.14729100338111462	0.14611064798851062	0.12710052569399816	0.12106822414197904	0.10478653976581453	0.10449961752133825	0.12323280989626281	0.1135567874582487	0.0999640926723136	0.10869976244031938	0.08910646337544688	0.09496447931631154	0.0930790198868203	0.10854460630884877	0.11663287282664593	0.09348996213682974	0.12343657551709568	0.10800724072436299	0.09065022537952427	0.11123582144840372	0.1061251855671866	0.07013636460165419	0.0812051691108542	0.07023123389773277	0.09918347121236311	0.11492938761288542	0.0906249401129566	0.11182134513075132	0.1031777295158527	0.10247883977743893	0.13369778142859598	0.1406508593095691	0.14143429946780164	0.08609212431758399	0.08669041595777673	0.13071326120368548
CM198	0.07944874902052958	0.12996520078587578	0.08269690850740744	0.10223081718292214	0.12920805595798826	0.12399519093942915	0.13213840228832188	0.10874466845025661	0.09029897311593502	0.07641265736989812	0.10568923571017262	0.1880394999375009	0.19625897353477012	0.11084597262741282	0.07302666575898761	0.203532230797382	0.18120460813203387	0.16928005126689893	0.13614840933284594	0.12279949641306688	0.14831057439896458	0.18310369152204092	0.17751982508274838	0.17675814106500717	0.07011861712535548	0.07128506384542543	0.08130209973583773	0.06822788694676596	0.082097610151397	0.1048456503342823	0.07623010284303258	0.08422202358673143	0.08445923447257223	0.05138787600639784	0.0	0.03607246887207125	0.13563706575220236	0.11320965820391195	0.15530009234183378	0.11551940865728384	0.13013485801557867	0.14762952143900393	0.13761850002566878	0.1293575579094815	0.0960676204235915	0.09289312100106795	0.09318501500123315	0.0954385236660213	0.10842337124017797	0.11249760137655242	0.0942851668837627	0.0953530339034659	0.08812710808248406	0.09293243101738329	0.07935274953021047	0.08147427868840819	0.08910024534650939	0.10875128534449816	0.08142532840121368	0.15364193129878267	0.11188006820529274	0.10585824562820562	0.1750319776358833	0.09143947223598396	0.13760420193141837	0.14872382440202112	0.15306602994231686	0.11007978260840584	0.1267818764595947	0.08066336737523755	0.1480043661122997	0.14364102346241614	0.13345435749089482	0.13834541385276056	0.10966448499786746	0.11973494222811497	0.11978497242856033	0.13591426647604726	0.1401529659710869	0.1167065195671458	0.11766561811256071	0.13057372528989142	0.12094120663690772	0.12326344942761908	0.13952023509944667	0.08862376566553751	0.0759734218260669	0.07806921283568687	0.12641229124108994	0.11766884124164616	0.12159981750805815	0.1444198021033425	0.10975627943077773	0.11331093525237729	0.13209464639163174	0.13362876394671144	0.1397361906201757	0.11335449010898245	0.094133388798862	0.10135784056020831
CM199	0.0796578898707742	0.1288338804192744	0.08407828662895524	0.10486672969213136	0.1200004681918465	0.12169355744197365	0.13007654615452743	0.10309246852294945	0.08690675280604132	0.06240243743975705	0.11377313160023407	0.1691829918734215	0.1716739535032994	0.09700525272067136	0.07996108664549981	0.1805877344797049	0.15797624666787174	0.1494388018633864	0.11898530962300055	0.10889532250394088	0.12750341434751658	0.16606522331360846	0.1655502588008518	0.16581184119763814	0.08471406667522978	0.07413277577642355	0.08415701844147797	0.06984752790438924	0.07568247707030713	0.09587916768420543	0.07200400275996402	0.0838637167836728	0.08764059255706919	0.06524361841878029	0.03607246887207125	0.0	0.13012816586639656	0.11209299886102263	0.16727540525550216	0.12512391181814492	0.137501538254727	0.15933138408369973	0.14471385466975395	0.1379441269370183	0.0994529643839155	0.10340838144809296	0.10168634898833387	0.10590009494625684	0.10794442083772063	0.1175753830719794	0.09770482358684594	0.10663393453681716	0.1000244448328064	0.10536649909428436	0.09313049113361414	0.0947587977591476	0.09934024824752381	0.11871200144955765	0.08812224176502363	0.13102715571530074	0.1205041344426324	0.11283035625389623	0.17196819746083242	0.09321844680288056	0.11586877790962957	0.12890109220065207	0.1583482773108619	0.11402439774582858	0.12808859270794	0.0836954768733085	0.15172575898975663	0.14691171303536	0.13514608955403906	0.14062782491048767	0.11043960234866769	0.12237063525662865	0.12464708969270354	0.14012578265770947	0.14301414426564119	0.1201305718754129	0.12040063603184806	0.13056984784897208	0.12528334280871503	0.12750527993424385	0.14196238680092652	0.09022656320679308	0.07337867293147207	0.07882346289190949	0.13110282422645586	0.11115283827911991	0.12343585202680578	0.14869770719537637	0.10236780080594608	0.11996347839530885	0.13922598554474416	0.14241748036347937	0.14747231443933298	0.11835333244663426	0.0835059141640701	0.09363717431528815
CM213	0.10903249391322936	0.13379391236153979	0.12375506290186764	0.1335564515016583	0.1139632955478047	0.10689635841803889	0.07862222489860192	0.13348371163671344	0.09769211463621592	0.1314808332802911	0.09450642469500259	0.16684102080483088	0.20588181862712757	0.10365561484494829	0.10906985416675662	0.22196231251076415	0.19822115763936726	0.19345593973461492	0.15037938373576892	0.08704864876467608	0.11038630837958877	0.13268293422749025	0.2232637034642894	0.22592522146471744	0.1512453236898202	0.13972334743858117	0.11615170548310008	0.11496707182799375	0.10229442242427632	0.09675252537483313	0.10520412235853739	0.11072657402662968	0.08673704755948375	0.1548050145164558	0.13563706575220236	0.13012816586639656	0.0	0.04516896195154488	0.10850750242343932	0.07855083758797163	0.09822912704999037	0.10035242936895741	0.13026150476415466	0.09586520035539318	0.08739206788658865	0.10683452695225094	0.06983154524262876	0.135757679202964	0.10764931153138424	0.12896484248207357	0.1101574811359626	0.10693396485489107	0.11775282767339593	0.1130322899418893	0.13333632748433583	0.12632878275455764	0.14132981409791384	0.1344431510511415	0.1353571376289403	0.1889936600054644	0.14181244866210282	0.11257492071151518	0.2226935566874696	0.1431825641734115	0.17721345466753236	0.19664162057041443	0.11074981367608407	0.07493029459979578	0.09015505520243955	0.12482640360608062	0.1307786095210913	0.13134308861704652	0.10539396514094483	0.11690457186181052	0.11261811496597798	0.12198745344220416	0.13941413063363317	0.12650583886588673	0.1234443026561988	0.13217810050228404	0.1065486133950229	0.12763633420014728	0.15457232294912573	0.11432141640205878	0.1356248103071805	0.1264088584341857	0.11242099177019639	0.12433137995133889	0.13582755867546736	0.15316771701524373	0.14121334133899444	0.1331748170059292	0.15760317734595508	0.1386940460024007	0.12547844941451014	0.12986832393833922	0.12225471973175374	0.16039958157487932	0.10657883382336167	0.0896243426483282
CM215	0.08926823604681179	0.11309256402672431	0.1024720897624605	0.11372961378233908	0.12136589194941193	0.10464143699497308	0.08853746434871722	0.11801744309506622	0.10938909144699765	0.10466336526003417	0.08702276337028028	0.1804431334649826	0.20436530979807796	0.1229142804683901	0.09494938945026381	0.21749958702911118	0.19328586630088207	0.18738157660727717	0.14142734489010908	0.10119099469050875	0.13222420973393806	0.1616742902582455	0.21245145215495065	0.21553393220881714	0.1311701347537227	0.120662738951511	0.09176306466838376	0.09247257257295632	0.08202042652307084	0.07044040388167747	0.08100307092138467	0.08793139039287995	0.06672960959210433	0.12981362042663172	0.11320965820391195	0.11209299886102263	0.04516896195154488	0.0	0.11252517757787975	0.0782994822492183	0.11019875229107218	0.10686357941545149	0.14187767330389406	0.10113995722388763	0.06113480513802461	0.09580199568070855	0.07589130163642596	0.10622192648673866	0.08169081701891942	0.09988510327866847	0.08652273972594265	0.10707910746606354	0.09353327909937316	0.08890766706796334	0.1033922505435991	0.09781484836419693	0.11119587082926846	0.11108497621704184	0.11322573257309801	0.17409917586585186	0.11592814960133367	0.12054013160408608	0.20772560069031198	0.1151469213673768	0.1607807990749342	0.17884432436766462	0.08419365487297865	0.04246828895542217	0.06361402005845569	0.13048224073237202	0.1053778448824897	0.09836913311218136	0.07900131395023359	0.08800893908279563	0.08434337395999238	0.09600792794947792	0.11122366383265402	0.09533472442042254	0.09958308025110187	0.10393303565855874	0.08404048311747696	0.10507882755670253	0.13106012482732318	0.08670468022206122	0.10439956899828427	0.10714723834325518	0.09210834881211097	0.10160833580217463	0.11099646263427015	0.13605573823231085	0.11951196344624553	0.10248007507399168	0.1381796075199139	0.11613581734049179	0.12660369786306272	0.13854714643569574	0.11547509313829599	0.13670366786415367	0.09462692425136121	0.10715963139850569
CM217	0.13897580704180326	0.1639557294446477	0.14602563764077187	0.14712332693825408	0.1701302975818316	0.12981917448493913	0.100534497662335	0.2113099437059555	0.12754957391362287	0.17214364765986662	0.07392835304715843	0.24856630031540858	0.29454838238900316	0.1588880182637992	0.15214925585314348	0.3046128738037922	0.2881307197111991	0.270449832640632	0.22713541718689542	0.16672492917147205	0.20029699626694028	0.1850414994651525	0.30205466665440056	0.30257865552444135	0.1807354332178058	0.18507324839018133	0.12227120454897727	0.12212029178256553	0.13734566428537126	0.12052329789969154	0.13284630791699853	0.12553376892191173	0.10348759633837756	0.15611719422326614	0.15530009234183378	0.16727540525550216	0.10850750242343932	0.11252517757787975	0.0	0.054159350433769717	0.0627653430269439	0.03546401823985164	0.09572362236571641	0.04507044405562061	0.11961678727347563	0.08226994283921787	0.08305433190956155	0.11314719968768207	0.13866289937136367	0.14894983915390975	0.141191923802076	0.08149666240501056	0.09042846253612397	0.08452988846765049	0.10347624979751119	0.09497316149384197	0.1124862329704486	0.10201637684729001	0.11688506675404703	0.24905353276212172	0.10977867052050633	0.09149697721215878	0.23057019134643808	0.15880005214647117	0.22647833101143522	0.24573313037801986	0.1323140833958291	0.10122313579771601	0.13105569722075258	0.11958765168116278	0.15965500981211064	0.14648385239197517	0.1341816451882693	0.1532691320386776	0.14481332617200937	0.1604472702538312	0.1553477322241298	0.14626891842074938	0.16278661947772302	0.1550560978752975	0.11289685920514125	0.14776659916996387	0.14453811150119916	0.09357480333871596	0.13096339518523767	0.14061314832919283	0.14737108691287898	0.1470008821569489	0.14867462058025285	0.21672669276229492	0.17807856865869412	0.13375005894979994	0.20845710886155705	0.10869594889173441	0.1045736814778541	0.10967149869015738	0.09581500733756981	0.1400575035410486	0.15103721271130693	0.12403463759690944
CM219	0.11567033166161084	0.14382658757259842	0.11836296764855186	0.12645650123332908	0.14818358353413144	0.1108859930981324	0.08877202778120641	0.1650925487032337	0.0860170200641152	0.13092715781343528	0.056652463317039874	0.2161989620164499	0.25164508337836056	0.11842730189738461	0.11224937966932547	0.26197208939860245	0.2416320674588647	0.23033945707139786	0.18826361482046503	0.13465439700490006	0.1644056648562258	0.17409969813697662	0.2545851958925054	0.2547963830187533	0.13899565640963443	0.1408502199252405	0.08781938159872169	0.08759949265427171	0.09351697082665102	0.08690440852385137	0.08763192116045553	0.09070848918767445	0.06981399626334979	0.11895466739026976	0.11551940865728384	0.12512391181814492	0.07855083758797163	0.0782994822492183	0.054159350433769717	0.0	0.058340374067222325	0.04763025955452082	0.09595637695375225	0.04170447852111194	0.07916177735600013	0.06567832666230303	0.05857939559198202	0.08633086713794358	0.09858875167189099	0.11170237212845145	0.09749545790456199	0.07056733634501645	0.08028415941423038	0.076258953727749	0.08611979937740333	0.0809010087778401	0.09186470601417143	0.09568350385454463	0.10604861498702332	0.21402328767366252	0.10236263509320487	0.07579952048643784	0.21694129922661912	0.12160769799760732	0.19330551544102603	0.20804561980667038	0.11893509289806953	0.08180697451310873	0.10011990620684035	0.09369011703399	0.1356621944844518	0.12218803872375986	0.10435195873984052	0.11656933566783739	0.1035573424717863	0.11763722681580832	0.12531066385981052	0.11947217860301526	0.13158383804093293	0.12152377549604058	0.10359330087685636	0.1256042880356354	0.13110150863582207	0.09198615491369128	0.11973519451842861	0.11339031977128994	0.11564679679559496	0.11725831018041692	0.1260192824308648	0.17608780692893541	0.1460930897936665	0.12385726682875656	0.16886877301322042	0.10631825150860416	0.10006638061178073	0.1059578695908783	0.09483875164708988	0.12987839711778507	0.11867217530452134	0.09437730537424412
CM222	0.11469422929979609	0.15220900427059947	0.11847089620348661	0.12569123348037994	0.1480102562275106	0.11208699184529494	0.07733565571922935	0.17821807547741636	0.09815556182364416	0.14787108895967355	0.08108817661815834	0.2157668279651767	0.25969854457521674	0.1281137913470421	0.13074997048902778	0.27012235985115435	0.2555133061749095	0.23917142865937796	0.1947082259431124	0.13124519502476714	0.16557803471149837	0.13394283097839582	0.26863060577637726	0.2681816892841871	0.15246045667971558	0.15473099622241668	0.11147269276184688	0.10145427246336561	0.11168475071450945	0.11873391269171098	0.10411649276285932	0.1042483043597279	0.08091981199537798	0.1353628377844302	0.13013485801557867	0.137501538254727	0.09822912704999037	0.11019875229107218	0.0627653430269439	0.058340374067222325	0.0	0.06594405018619774	0.05399491833525927	0.051878032023948306	0.1094288460707751	0.07819870028027412	0.06582331610148867	0.11943909058284911	0.13038023656566639	0.15058440140729723	0.13263538240734002	0.07764834452822303	0.08958052419149308	0.08843603910152899	0.10606074129348109	0.09998171854815743	0.11911538731780154	0.11381307989724329	0.10820039454788835	0.22484925863963034	0.11614368030713733	0.07972452579594155	0.22620342118319955	0.1378891341859124	0.2018750977667106	0.22225443791829905	0.15739606639144427	0.1093688677826426	0.13695561717952695	0.09878836034043881	0.18069910352193658	0.1664633051710404	0.1385047756245202	0.15834551858030238	0.13232313428146492	0.1533450910613851	0.14104311576657524	0.15879226740727226	0.15960304597627262	0.13216704771629081	0.11706254026134386	0.14105503335162134	0.13621269027433955	0.12275522309546753	0.14630132912943383	0.11608849798188459	0.1174418257708952	0.12125069022040855	0.1393267540182985	0.19119717259293809	0.16119422297237565	0.15567459953101276	0.18366705582082762	0.11336504071462233	0.1120144002901308	0.11869424219003821	0.10894657140497908	0.13510151760501632	0.11917793580434807	0.094716745806422
