	CM009	CM021	CM025	CM039	CM078	CM086	CM095	CM110	CM118	CM126	CM153	CM165	CM166	CM176	CM179	CM181	CM182	CM183	CM184	CM196	CM198	CM199	CM213	CM215	CM219	CM222	CM229	CM230	CM246	CM253	CM254	CM257	CM259	CM260	CM261	CM262	CM266	CM268	CM271	CM293	CM362	CM372	CM383	CM411	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM469	CM471	CM482	CM518	CM524	CM535	CM538	CM540	CM557
CM198	0.6016666666666667	0.5915750915750916	0.5910852713178295	0.6415841584158416	0.6396396396396397	0.5335570469798657	0.594059405940594	0.5845588235294118	0.6136363636363636	0.6324435318275154	0.6170212765957447	0.6475247524752475	0.6388349514563106	0.4703770197486535	0.5205479452054794	0.5235042735042735	0.5222929936305732	0.4845814977973568	0.4637404580152672	0.49144254278728605	0.0	0.41130604288499023	0.5965665236051502	0.6109785202863962	0.5854214123006833	0.5514223194748359	0.6104783599088838	0.5491071428571429	0.5619223659889094	0.5227817745803357	0.5154394299287411	0.4894957983193277	0.49176954732510286	0.4819047619047619	0.49361702127659574	0.5071283095723014	0.5467980295566502	0.5885286783042394	0.5436241610738255	0.5386100386100386	0.7648401826484018	0.5414937759336099	0.5694716242661448	0.6118721461187214	0.5859728506787331	0.5711206896551724	0.5819672131147541	0.627039627039627	0.532051282051282	0.5438972162740899	0.5020080321285141	0.5678160919540229	0.6224256292906178	0.5384615384615384	0.5295315682281059	0.6084070796460177	0.5793814432989691	0.5596330275229358	0.5649202733485194	0.6049661399548533	0.6138211382113821	0.6363636363636364	0.5881410256410257
CM199	0.5953488372093023	0.5949579831932773	0.5896980461811723	0.64568345323741	0.6526104417670683	0.53198127925117	0.6460554371002132	0.5932773109243697	0.6224137931034482	0.6221804511278195	0.6368821292775665	0.6288848263254113	0.6358792184724689	0.48599670510708404	0.4985549132947977	0.5078740157480315	0.5184466019417475	0.5108481262327417	0.45663716814159294	0.5290322580645161	0.41130604288499023	0.0	0.6081081081081081	0.6365546218487395	0.5930470347648262	0.5705882352941176	0.6183673469387755	0.5773809523809523	0.5629251700680272	0.5621052631578948	0.5553235908141962	0.5057034220532319	0.4790874524714829	0.45161290322580644	0.5124760076775432	0.5102420856610801	0.577922077922078	0.6148796498905909	0.564	0.5441696113074205	0.7864271457085829	0.5444234404536862	0.5698924731182796	0.658051689860835	0.6187624750499002	0.5934489402697495	0.575984990619137	0.6446280991735537	0.5527831094049904	0.5579150579150579	0.510989010989011	0.5860655737704918	0.6262833675564682	0.5310834813499112	0.554945054945055	0.6245059288537549	0.5789473684210527	0.5873983739837398	0.594758064516129	0.6327345309381237	0.6180811808118081	0.6693877551020408	0.5636363636363636
CM213	0.6355311355311355	0.6224489795918368	0.6087912087912087	0.5560975609756098	0.463855421686747	0.5714285714285714	0.6610169491525424	0.5708245243128964	0.579064587973274	0.544529262086514	0.41595441595441596	0.5528255528255528	0.5616113744075829	0.5478927203065134	0.597444089456869	0.48091603053435117	0.5135802469135803	0.507537688442211	0.534020618556701	0.6127320954907162	0.5965665236051502	0.6081081081081081	0.0	0.43086816720257237	0.48563218390804597	0.46070460704607047	0.5382436260623229	0.4972972972972973	0.45598194130925507	0.5737704918032787	0.5167597765363129	0.49033816425120774	0.513953488372093	0.5042553191489362	0.581986143187067	0.5608108108108109	0.6260387811634349	0.6628895184135978	0.5790816326530612	0.6042105263157894	0.7753424657534247	0.5771028037383178	0.5588235294117647	0.46567164179104475	0.48717948717948717	0.5143603133159269	0.4898989898989899	0.5179640718562875	0.542997542997543	0.49743589743589745	0.5011494252873563	0.5223463687150838	0.5568181818181818	0.5330396475770925	0.5529953917050692	0.49295774647887325	0.5697115384615384	0.5721925133689839	0.5152354570637119	0.5564738292011019	0.5552825552825553	0.5601173020527859	0.5794223826714802
CM215	0.6881091617933723	0.66	0.628361858190709	0.6058981233243967	0.4791666666666667	0.648854961832061	0.6185567010309279	0.6241457858769932	0.6195121951219512	0.5754985754985755	0.4634920634920635	0.5989159891598916	0.6352040816326531	0.6307385229540918	0.6808510638297872	0.5376044568245125	0.5399449035812672	0.5337078651685393	0.5894039735099338	0.5682539682539682	0.6109785202863962	0.6365546218487395	0.43086816720257237	0.0	0.47315436241610737	0.4831804281345566	0.5249169435215947	0.5198776758409785	0.5767441860465117	0.5483870967741935	0.504885993485342	0.5447368421052632	0.538659793814433	0.5820224719101124	0.599483204134367	0.6102941176470589	0.5675675675675675	0.6062717770034843	0.5650887573964497	0.62877030162413	0.7288135593220338	0.5905511811023622	0.6014851485148515	0.45454545454545453	0.48514851485148514	0.5030120481927711	0.5224719101123596	0.5	0.532394366197183	0.5397727272727273	0.5643564356435643	0.5210355987055016	0.527027027027027	0.5823389021479713	0.606516290726817	0.5207667731629393	0.5978552278820375	0.5607476635514018	0.5316455696202531	0.5324675324675324	0.6054054054054054	0.5035714285714286	0.6585365853658537
CM219	0.6360153256704981	0.5982532751091703	0.5781990521327014	0.5629820051413882	0.4857142857142857	0.5932203389830508	0.5445544554455446	0.6082251082251082	0.6091954022988506	0.5815789473684211	0.501432664756447	0.6169154228855721	0.6430260047281324	0.558648111332008	0.6260162601626016	0.4715447154471545	0.5447570332480819	0.4837837837837838	0.5324675324675324	0.5672514619883041	0.5854214123006833	0.5930470347648262	0.48563218390804597	0.47315436241610737	0.0	0.3738601823708207	0.44694533762057875	0.4054878048780488	0.5102974828375286	0.4670846394984326	0.4676923076923077	0.5088161209068011	0.5219512195121951	0.5403050108932462	0.529113924050633	0.5147058823529411	0.5394321766561514	0.5792880258899676	0.4942528735632184	0.5583524027459954	0.7300613496932515	0.5671641791044776	0.5788235294117647	0.48742138364779874	0.5222551928783383	0.5152354570637119	0.5362694300518135	0.5192307692307693	0.5378590078328982	0.5673575129533679	0.5435294117647059	0.5194029850746269	0.551829268292683	0.5547945205479452	0.5235732009925558	0.4409937888198758	0.5626598465473146	0.5133531157270029	0.5249266862170088	0.43630573248407645	0.523936170212766	0.49836065573770494	0.6240875912408759
CM222	0.6107011070110702	0.58004158004158	0.581858407079646	0.5365853658536586	0.4985507246376812	0.5461254612546126	0.5823529411764706	0.6040816326530613	0.610752688172043	0.6024096385542169	0.5	0.6212471131639723	0.6333333333333333	0.512621359223301	0.5824	0.48370927318295737	0.5194174757281553	0.5024875621890548	0.4989561586638831	0.5648648648648649	0.5514223194748359	0.5705882352941176	0.46070460704607047	0.4831804281345566	0.3738601823708207	0.0	0.4024390243902439	0.3839541547277937	0.47240618101545256	0.45481049562682213	0.46	0.46731234866828086	0.5023148148148148	0.5063025210084033	0.4939467312348668	0.4776470588235294	0.547550432276657	0.592375366568915	0.48118279569892475	0.49213483146067416	0.7361111111111112	0.5550351288056206	0.5340909090909091	0.48695652173913045	0.4859550561797753	0.48556430446194226	0.473551637279597	0.5377906976744186	0.5123762376237624	0.5223880597014925	0.48623853211009177	0.5407608695652174	0.5214899713467048	0.5121412803532008	0.4784688995215311	0.452991452991453	0.5434782608695652	0.47752808988764045	0.5054945054945055	0.4398826979472141	0.48346055979643765	0.5059880239520959	0.5803571428571429
CM229	0.6414728682170543	0.6131868131868132	0.6206088992974239	0.5691906005221932	0.5206349206349207	0.6242990654205608	0.5666666666666667	0.6638477801268499	0.6530612244897959	0.6356589147286822	0.5577464788732395	0.6576354679802956	0.6845794392523364	0.5833333333333334	0.6394779771615008	0.5213903743315508	0.5692307692307692	0.5677083333333334	0.5717344753747323	0.5786350148367952	0.6104783599088838	0.6183673469387755	0.5382436260623229	0.5249169435215947	0.44694533762057875	0.4024390243902439	0.0	0.389937106918239	0.5046728971962616	0.43790849673202614	0.4637223974763407	0.5475	0.5731414868105515	0.5735930735930735	0.5117493472584856	0.5308641975308642	0.5466237942122186	0.5921052631578947	0.4732142857142857	0.5400943396226415	0.7124600638977636	0.565989847715736	0.5710843373493976	0.5220125786163522	0.5505952380952381	0.5294117647058824	0.510752688172043	0.5636942675159236	0.566579634464752	0.5848563968668408	0.5727699530516432	0.5522388059701493	0.5545171339563862	0.5635103926096998	0.5252525252525253	0.44126984126984126	0.5871794871794872	0.5015290519877675	0.5225225225225225	0.4565916398713826	0.47619047619047616	0.5	0.6291512915129152
CM230	0.6175373134328358	0.5813953488372093	0.5769230769230769	0.5552825552825553	0.52046783625731	0.562962962962963	0.5358255451713395	0.6058091286307054	0.5879732739420935	0.5975308641975309	0.5081081081081081	0.5800970873786407	0.6041666666666666	0.5244618395303327	0.5695581014729951	0.4637305699481865	0.5124378109452736	0.5175879396984925	0.5084388185654009	0.5583333333333333	0.5491071428571429	0.5773809523809523	0.4972972972972973	0.5198776758409785	0.4054878048780488	0.3839541547277937	0.389937106918239	0.0	0.4650112866817156	0.46745562130177515	0.45	0.5072115384615384	0.495260663507109	0.5159235668789809	0.508557457212714	0.4988179669030733	0.5443786982248521	0.5818181818181818	0.4890710382513661	0.5124153498871332	0.7270114942528736	0.5560859188544153	0.5347222222222222	0.5	0.5279329608938548	0.4893048128342246	0.5	0.5299401197604791	0.5275	0.5486284289276808	0.5306122448979592	0.5376044568245125	0.5391304347826087	0.5190156599552572	0.5283018867924528	0.504225352112676	0.5407407407407407	0.5070422535211268	0.4843304843304843	0.4839650145772595	0.5177664974619289	0.5107033639143731	0.5840867992766727
CM246	0.5468227424749164	0.5655296229802513	0.5981481481481481	0.5651302605210421	0.5525114155251142	0.5033112582781457	0.6651785714285714	0.5663082437275986	0.5757009345794393	0.5679012345679012	0.49223946784922396	0.5537525354969574	0.5581854043392505	0.46608695652173915	0.47720364741641336	0.4724576271186441	0.5213849287169042	0.5134575569358178	0.4333958724202627	0.6378947368421053	0.5619223659889094	0.5629251700680272	0.45598194130925507	0.5767441860465117	0.5102974828375286	0.47240618101545256	0.5046728971962616	0.4650112866817156	0.0	0.5707964601769911	0.5180995475113123	0.4556701030927835	0.4647887323943662	0.4247619047619048	0.541501976284585	0.5466666666666666	0.6462882096069869	0.6929824561403509	0.5753138075313807	0.5425925925925926	0.8004201680672269	0.5456349206349206	0.5449330783938815	0.5231481481481481	0.5667396061269147	0.5032397408207343	0.4539614561027837	0.5704387990762124	0.548582995951417	0.5269709543568465	0.4873294346978557	0.5488888888888889	0.5955555555555555	0.49236641221374045	0.5398058252427185	0.5420353982300885	0.5762376237623762	0.5788336933045356	0.5652173913043478	0.5695364238410596	0.5409836065573771	0.6272321428571429	0.5138662316476346
CM253	0.6245136186770428	0.5875831485587583	0.5799522673031027	0.6421568627450981	0.5783132530120482	0.5920303605313093	0.5017182130584192	0.6220302375809935	0.6486486486486487	0.6237113402061856	0.6149732620320856	0.662621359223301	0.679814385150812	0.56	0.6206896551724138	0.4642857142857143	0.4879356568364611	0.45125348189415043	0.5208791208791209	0.484375	0.5227817745803357	0.5621052631578948	0.5737704918032787	0.5483870967741935	0.4670846394984326	0.45481049562682213	0.43790849673202614	0.46745562130177515	0.5707964601769911	0.0	0.37293729372937295	0.4948717948717949	0.4899497487437186	0.5022522522522522	0.42191780821917807	0.4470284237726098	0.3986013986013986	0.4664310954063604	0.3931888544891641	0.49033816425120774	0.697452229299363	0.5130208333333334	0.5025	0.5748502994011976	0.5414201183431953	0.5290858725761773	0.5378590078328982	0.5352564102564102	0.5	0.5386666666666666	0.4914004914004914	0.4938650306748466	0.4984025559105431	0.5529953917050692	0.47150259067357514	0.5164179104477612	0.5380577427821522	0.42038216560509556	0.47706422018348627	0.48598130841121495	0.5294117647058824	0.5664556962025317	0.6231617647058824
CM254	0.6150870406189555	0.5802197802197803	0.5653206650831354	0.5960099750623441	0.5290519877675841	0.5883458646616542	0.5067114093959731	0.5590200445434298	0.5771028037383178	0.5596816976127321	0.5640326975476839	0.5894206549118388	0.6139088729016786	0.5506958250497018	0.6104746317512275	0.40896358543417366	0.45135135135135135	0.42178770949720673	0.4977973568281938	0.47530864197530864	0.5154394299287411	0.5553235908141962	0.5167597765363129	0.504885993485342	0.4676923076923077	0.46	0.4637223974763407	0.45	0.5180995475113123	0.37293729372937295	0.0	0.4356955380577428	0.4073107049608355	0.4611872146118721	0.4523809523809524	0.475	0.45364238410596025	0.49830508474576274	0.4332344213649852	0.5324074074074074	0.7018633540372671	0.4935064935064935	0.5349397590361445	0.5076923076923077	0.4879518072289157	0.4745762711864407	0.4745308310991957	0.4721311475409836	0.4547945205479452	0.4822888283378747	0.46551724137931033	0.43260188087774293	0.4696485623003195	0.5220417633410673	0.5209876543209877	0.5333333333333333	0.5221932114882507	0.42679127725856697	0.43034055727554177	0.5045317220543807	0.5629820051413882	0.5607476635514018	0.5962962962962963
CM257	0.5764499121265377	0.5433070866141733	0.5366876310272537	0.5961538461538461	0.5552763819095478	0.4829443447037702	0.6108247422680413	0.5442043222003929	0.5682281059063137	0.5588235294117647	0.5214285714285715	0.5530973451327433	0.5671641791044776	0.44716981132075473	0.5055467511885895	0.4238095238095238	0.4631336405529954	0.423444976076555	0.3900414937759336	0.5481481481481482	0.4894957983193277	0.5057034220532319	0.49033816425120774	0.5447368421052632	0.5088161209068011	0.46731234866828086	0.5475	0.5072115384615384	0.4556701030927835	0.4948717948717949	0.4356955380577428	0.0	0.3474178403755869	0.389937106918239	0.47415730337078654	0.4827586206896552	0.5503875968992248	0.6124031007751938	0.5155131264916468	0.5410821643286573	0.7602905569007264	0.4751131221719457	0.5435684647302904	0.5561097256857855	0.5320197044334976	0.48687350835322196	0.46882217090069284	0.5454545454545454	0.4838709677419355	0.47183098591549294	0.4276315789473684	0.49238578680203043	0.5382653061224489	0.46750524109014674	0.5286624203821656	0.568019093078759	0.543046357615894	0.5209876543209877	0.5233415233415234	0.5772946859903382	0.5896328293736501	0.61	0.5104895104895105
CM259	0.5543859649122806	0.5359223300970873	0.5073375262054507	0.6107660455486542	0.5738498789346247	0.47424511545293074	0.5928753180661578	0.5368217054263565	0.548582995951417	0.5304740406320542	0.5300925925925926	0.5541125541125541	0.5826446280991735	0.44423791821561337	0.4785373608903021	0.3592233009708738	0.3862559241706161	0.38221153846153844	0.3438155136268344	0.5281173594132029	0.49176954732510286	0.4790874524714829	0.513953488372093	0.538659793814433	0.5219512195121951	0.5023148148148148	0.5731414868105515	0.495260663507109	0.4647887323943662	0.4899497487437186	0.4073107049608355	0.3474178403755869	0.0	0.32548179871520344	0.425	0.4357298474945534	0.5180412371134021	0.5798969072164949	0.4600484261501211	0.5040322580645161	0.7505938242280285	0.4469525959367946	0.5267489711934157	0.5676328502415459	0.5194174757281553	0.4752941176470588	0.4786516853932584	0.5319693094629157	0.45161290322580644	0.43896713615023475	0.3934065934065934	0.4529262086513995	0.5251256281407035	0.43157894736842106	0.4860813704496788	0.5754060324825986	0.5055432372505543	0.5121359223300971	0.5072815533980582	0.5778301886792453	0.583864118895966	0.6131386861313869	0.4965277777777778
CM260	0.5607779578606159	0.5392857142857143	0.5386064030131826	0.6210131332082551	0.6076759061833689	0.4302721088435374	0.6227678571428571	0.5081967213114754	0.5483271375464684	0.5318275154004107	0.5587628865979382	0.5647058823529412	0.5768500948766604	0.4024822695035461	0.42923076923076925	0.3947939262472885	0.4182590233545648	0.408207343412527	0.341747572815534	0.5490196078431373	0.4819047619047619	0.45161290322580644	0.5042553191489362	0.5820224719101124	0.5403050108932462	0.5063025210084033	0.5735930735930735	0.5159235668789809	0.4247619047619048	0.5022522522522522	0.4611872146118721	0.389937106918239	0.32548179871520344	0.0	0.45194274028629855	0.42655935613682094	0.5736607142857143	0.6241610738255033	0.4782608695652174	0.4878048780487805	0.7759336099585062	0.4869215291750503	0.5	0.5748373101952278	0.5659574468085107	0.5104602510460251	0.5090543259557344	0.5727069351230425	0.4918032786885246	0.4620253164556962	0.4036144578313253	0.5033407572383074	0.5597345132743363	0.43520309477756286	0.4911937377690802	0.5845511482254697	0.5210420841683366	0.540948275862069	0.5334773218142549	0.5928270042194093	0.5805825242718446	0.6481876332622601	0.4975767366720517
CM261	0.5808170515097691	0.5535714285714286	0.5717255717255717	0.625531914893617	0.6108374384236454	0.541958041958042	0.5691056910569106	0.6121673003802282	0.616	0.6150442477876106	0.6073059360730594	0.6491596638655462	0.6646464646464646	0.49070631970260226	0.5299684542586751	0.45734597156398105	0.4744186046511628	0.48951048951048953	0.4482758620689655	0.5318066157760815	0.49361702127659574	0.5124760076775432	0.581986143187067	0.599483204134367	0.529113924050633	0.4939467312348668	0.5117493472584856	0.508557457212714	0.541501976284585	0.42191780821917807	0.4523809523809524	0.47415730337078654	0.425	0.45194274028629855	0.0	0.39211136890951276	0.48066298342541436	0.5348189415041783	0.42118863049095606	0.4547413793103448	0.7251908396946565	0.482837528604119	0.5043290043290043	0.6180048661800487	0.5696821515892421	0.5545243619489559	0.5511111111111111	0.5994897959183674	0.5057736720554272	0.5421412300683371	0.4551422319474836	0.5203045685279187	0.5626598465473146	0.49372384937238495	0.45351473922902497	0.5599022004889975	0.5349887133182845	0.4806201550387597	0.5138539042821159	0.5292620865139949	0.5409090909090909	0.5989717223650386	0.5623931623931624
CM262	0.5938566552901023	0.5665399239543726	0.5616161616161616	0.6361788617886179	0.6206088992974239	0.5291095890410958	0.5820512820512821	0.6146788990825688	0.6211538461538462	0.6178343949044586	0.6135371179039302	0.6559356136820925	0.6705426356589147	0.483695652173913	0.5185758513931888	0.48089887640449436	0.48329621380846327	0.48423423423423423	0.4448818897637795	0.5493975903614458	0.5071283095723014	0.5102420856610801	0.5608108108108109	0.6102941176470589	0.5147058823529411	0.4776470588235294	0.5308641975308642	0.4988179669030733	0.5466666666666666	0.4470284237726098	0.475	0.4827586206896552	0.4357298474945534	0.42655935613682094	0.39211136890951276	0.0	0.5218508997429306	0.5688311688311688	0.45255474452554745	0.4573804573804574	0.7476190476190476	0.5043478260869565	0.5237113402061856	0.6112412177985949	0.5747663551401869	0.5438202247191011	0.5565031982942431	0.5965770171149144	0.5230769230769231	0.5416666666666666	0.46750524109014674	0.5454545454545454	0.5717761557177615	0.494949494949495	0.4596949891067538	0.5552941176470588	0.5219298245614035	0.5012224938875306	0.5216346153846154	0.5328467153284672	0.5468409586056645	0.6063569682151589	0.5590682196339434
CM266	0.6488095238095238	0.6238738738738738	0.601965601965602	0.6898263027295285	0.60625	0.6387832699619772	0.46441947565543074	0.6637554585152838	0.674364896073903	0.6666666666666666	0.6408839779005525	0.6940298507462687	0.7102137767220903	0.6036217303822937	0.6500829187396352	0.5397260273972603	0.5340599455040872	0.5236768802228412	0.5622222222222222	0.4440677966101695	0.5467980295566502	0.577922077922078	0.6260387811634349	0.5675675675675675	0.5394321766561514	0.547550432276657	0.5466237942122186	0.5443786982248521	0.6462882096069869	0.3986013986013986	0.45364238410596025	0.5503875968992248	0.5180412371134021	0.5736607142857143	0.48066298342541436	0.5218508997429306	0.0	0.38095238095238093	0.4198717948717949	0.5461165048543689	0.6972789115646258	0.5388739946380697	0.5851851851851851	0.6068111455108359	0.5891238670694864	0.5653409090909091	0.5984251968503937	0.5585284280936454	0.5506849315068493	0.5659340659340659	0.5658536585365853	0.5238095238095238	0.5537459283387622	0.5934579439252337	0.538860103626943	0.5813253012048193	0.568733153638814	0.5031847133757962	0.5386996904024768	0.5534591194968553	0.6137566137566137	0.6045751633986928	0.6635859519408502
CM268	0.699009900990099	0.6659090909090909	0.6476426799007444	0.710997442455243	0.6254071661237784	0.6819047619047619	0.4743083003952569	0.7105263157894737	0.6966824644549763	0.6918918918918919	0.6816901408450704	0.7348484848484849	0.7463768115942029	0.6546184738955824	0.7027914614121511	0.5621468926553672	0.5602240896358543	0.5706214689265536	0.6186252771618626	0.46830985915492956	0.5885286783042394	0.6148796498905909	0.6628895184135978	0.6062717770034843	0.5792880258899676	0.592375366568915	0.5921052631578947	0.5818181818181818	0.6929824561403509	0.4664310954063604	0.49830508474576274	0.6124031007751938	0.5798969072164949	0.6241610738255033	0.5348189415041783	0.5688311688311688	0.38095238095238093	0.0	0.4967948717948718	0.5767326732673267	0.6752767527675276	0.5842391304347826	0.6444444444444445	0.6168831168831169	0.615625	0.6057971014492753	0.6472148541114059	0.596551724137931	0.5694050991501416	0.6128133704735376	0.5864661654135338	0.5588235294117647	0.576271186440678	0.6303317535545023	0.5863874345549738	0.6203703703703703	0.6033057851239669	0.5328947368421053	0.5867507886435331	0.5751633986928104	0.6449864498644986	0.6245733788395904	0.6958955223880597
CM271	0.6078799249530957	0.5671641791044776	0.5483870967741935	0.6490825688073395	0.5994475138121547	0.5795246800731262	0.4806451612903226	0.6376518218623481	0.6314655172413793	0.6289156626506024	0.6140350877192983	0.6528735632183909	0.6926406926406926	0.5282651072124757	0.5749185667752443	0.45714285714285713	0.4758269720101781	0.480719794344473	0.49361702127659574	0.5057471264367817	0.5436241610738255	0.564	0.5790816326530612	0.5650887573964497	0.4942528735632184	0.48118279569892475	0.4732142857142857	0.4890710382513661	0.5753138075313807	0.3931888544891641	0.4332344213649852	0.5155131264916468	0.4600484261501211	0.4782608695652174	0.42118863049095606	0.45255474452554745	0.4198717948717949	0.4967948717948718	0.0	0.4507042253521127	0.6824925816023739	0.49627791563275436	0.5186915887850467	0.5686274509803921	0.5373961218836565	0.5144356955380578	0.5662650602409639	0.5486725663716814	0.5063291139240507	0.5314861460957179	0.4906976744186046	0.5014245014245015	0.5059171597633136	0.5	0.4567901234567901	0.546448087431694	0.5012658227848101	0.5	0.5111731843575419	0.5028735632183908	0.5447761194029851	0.5895953757225434	0.5899280575539568
CM293	0.5454545454545454	0.4980694980694981	0.5101214574898786	0.61	0.6407982261640798	0.5033898305084745	0.5823095823095823	0.6404886561954625	0.6328413284132841	0.65	0.6213389121338913	0.6404715127701375	0.6398467432950191	0.4430379746835443	0.46957878315132606	0.5169491525423728	0.5157894736842106	0.5326315789473685	0.4670433145009416	0.5609195402298851	0.5386100386100386	0.5441696113074205	0.6042105263157894	0.62877030162413	0.5583524027459954	0.49213483146067416	0.5400943396226415	0.5124153498871332	0.5425925925925926	0.49033816425120774	0.5324074074074074	0.5410821643286573	0.5040322580645161	0.4878048780487805	0.4547413793103448	0.4573804573804574	0.5461165048543689	0.5767326732673267	0.4507042253521127	0.0	0.7385321100917431	0.46220302375809935	0.5229540918163673	0.6040723981900452	0.562358276643991	0.5295404814004376	0.5273109243697479	0.6125290023201856	0.5064377682403434	0.5309168443496801	0.45286885245901637	0.5164319248826291	0.5757575757575758	0.4772277227722772	0.3934065934065934	0.5333333333333333	0.4759825327510917	0.5254629629629629	0.5242494226327945	0.528169014084507	0.5360169491525424	0.6088992974238876	0.494077834179357
CM362	0.8120300751879699	0.7965738758029979	0.7529976019184652	0.7964824120603015	0.7356687898089171	0.8046594982078853	0.6221374045801527	0.8197064989517819	0.8041002277904328	0.7889182058047494	0.7762430939226519	0.81	0.8238095238095238	0.780718336483932	0.8194444444444444	0.7362924281984334	0.7396907216494846	0.7408376963350786	0.7593360995850622	0.7066246056782335	0.7648401826484018	0.7864271457085829	0.7753424657534247	0.7288135593220338	0.7300613496932515	0.7361111111111112	0.7124600638977636	0.7270114942528736	0.8004201680672269	0.697452229299363	0.7018633540372671	0.7602905569007264	0.7505938242280285	0.7759336099585062	0.7251908396946565	0.7476190476190476	0.6972789115646258	0.6752767527675276	0.6824925816023739	0.7385321100917431	0.0	0.731457800511509	0.7670588235294118	0.7389937106918238	0.7333333333333333	0.7298050139275766	0.7659033078880407	0.7181208053691275	0.7368421052631579	0.728494623655914	0.7551963048498845	0.7040498442367601	0.7091503267973857	0.7600896860986547	0.7439024390243902	0.7327327327327328	0.7214854111405835	0.7125382262996942	0.7220543806646526	0.7236024844720497	0.75	0.7357859531772575	0.8028419182948491
CM372	0.5457875457875457	0.49166666666666664	0.4911504424778761	0.6125541125541125	0.6231527093596059	0.47889908256880737	0.5826558265582655	0.6111111111111112	0.6287425149700598	0.62	0.6059907834101382	0.5853658536585366	0.6072186836518046	0.4715909090909091	0.5238853503184714	0.44711538461538464	0.47897196261682246	0.46904761904761905	0.4708249496981891	0.5628140703517588	0.5414937759336099	0.5444234404536862	0.5771028037383178	0.5905511811023622	0.5671641791044776	0.5550351288056206	0.565989847715736	0.5560859188544153	0.5456349206349206	0.5130208333333334	0.4935064935064935	0.4751131221719457	0.4469525959367946	0.4869215291750503	0.482837528604119	0.5043478260869565	0.5388739946380697	0.5842391304347826	0.49627791563275436	0.46220302375809935	0.731457800511509	0.0	0.521551724137931	0.5674300254452926	0.5279187817258884	0.5072463768115942	0.47044917257683216	0.5415549597855228	0.4492753623188406	0.4587378640776699	0.43526785714285715	0.46684350132625996	0.5380577427821522	0.4388646288209607	0.4820627802690583	0.5721271393643031	0.4918032786885246	0.5089514066496164	0.5264483627204031	0.549367088607595	0.5907079646017699	0.6224489795918368	0.46886446886446886
CM383	0.5876288659793815	0.5648854961832062	0.5656565656565656	0.5945378151260504	0.6285046728971962	0.537542662116041	0.6361386138613861	0.5765595463137996	0.603515625	0.5921908893709328	0.6087912087912087	0.6096033402922756	0.632	0.5503472222222222	0.5703592814371258	0.4853932584269663	0.5303030303030303	0.5285087719298246	0.5132075471698113	0.5781990521327014	0.5694716242661448	0.5698924731182796	0.5588235294117647	0.6014851485148515	0.5788235294117647	0.5340909090909091	0.5710843373493976	0.5347222222222222	0.5449330783938815	0.5025	0.5349397590361445	0.5435684647302904	0.5267489711934157	0.5	0.5043290043290043	0.5237113402061856	0.5851851851851851	0.6444444444444445	0.5186915887850467	0.5229540918163673	0.7670588235294118	0.521551724137931	0.0	0.572463768115942	0.5523809523809524	0.545045045045045	0.48654708520179374	0.57	0.4943820224719101	0.489749430523918	0.44562899786780386	0.5326876513317191	0.5626535626535627	0.49290060851926976	0.5031847133757962	0.5667447306791569	0.5327510917030568	0.46867167919799496	0.4713216957605985	0.5552884615384616	0.5384615384615384	0.6180048661800487	0.5430016863406408
CM411	0.6453488372093024	0.6084070796460177	0.5889423076923077	0.5517241379310345	0.47368421052631576	0.6228893058161351	0.6237942122186495	0.6123348017621145	0.5904761904761905	0.5706521739130435	0.47305389221556887	0.6076923076923076	0.625	0.6066536203522505	0.6602254428341385	0.5267379679144385	0.5633074935400517	0.5308310991957105	0.576017130620985	0.6052631578947368	0.6118721461187214	0.658051689860835	0.46567164179104475	0.45454545454545453	0.48742138364779874	0.48695652173913045	0.5220125786163522	0.5	0.5231481481481481	0.5748502994011976	0.5076923076923077	0.5561097256857855	0.5676328502415459	0.5748373101952278	0.6180048661800487	0.6112412177985949	0.6068111455108359	0.6168831168831169	0.5686274509803921	0.6040723981900452	0.7389937106918238	0.5674300254452926	0.572463768115942	0.0	0.4603174603174603	0.44807121661721067	0.4876712328767123	0.4831081081081081	0.49725274725274726	0.48739495798319327	0.5255474452554745	0.4953271028037383	0.495114006514658	0.513189448441247	0.5558312655086849	0.46226415094339623	0.5202156334231806	0.49846153846153846	0.49230769230769234	0.4873417721518987	0.5311653116531165	0.5166666666666667	0.6277777777777778
