	CM009	CM021	CM025	CM039	CM078	CM086	CM095	CM110	CM118	CM126	CM153	CM165	CM166	CM176	CM179	CM181	CM182	CM183	CM184	CM196	CM198	CM199	CM213	CM215	CM219	CM222	CM229	CM230	CM246	CM253	CM254	CM257	CM259	CM260	CM261	CM262	CM266	CM268	CM271	CM293	CM362	CM372	CM383	CM411	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM469	CM471	CM482	CM518	CM524	CM535	CM538	CM540	CM557
CM215	0.11637107063038234	0.10032191309069972	0.11400299828332307	0.12374891707034381	0.11638262761972658	0.10840755179487126	0.08716541568003947	0.2053390935821074	0.21745495538415127	0.19498213801651265	0.10178480621933246	0.21172341884495322	0.21464315757681104	0.09103174520268227	0.09139595713502872	0.08246472926071094	0.06918096150694784	0.08153533204514402	0.08991326244508709	0.1307137331674692	0.11328543020596478	0.1076075512957319	0.04531806140262412	0.0	0.07776542218815169	0.11171458824110306	0.10477698058696162	0.1417786358098118	0.060155417515466714	0.0960342419481732	0.0766344962460106	0.0803631067015815	0.10043240565851788	0.0861186206859828	0.11016645133917277	0.09068716980223883	0.10092852881012639	0.11075646509143433	0.10999912316601021	0.110225249501716	0.20733196550947777	0.11473288950346751	0.16012275685656369	0.06328014245701785	0.10590658709397051	0.09541193873126635	0.07802544869921316	0.08974024656442689	0.08608901031984288	0.09751446398251513	0.11226011462620407	0.09716558071726905	0.09917785325650635	0.10427439473262856	0.13235801387875204	0.08605377628803415	0.10540578541073789	0.11968587724624374	0.1384386782289676	0.11434900613279078	0.12503042322124536	0.11709601345142046	0.10790850521618382
CM219	0.14291622633908244	0.11620206299776678	0.12483656464046343	0.14852432866883378	0.16213590178751672	0.08439423722457877	0.055799073757166605	0.2510674328374341	0.260212632042957	0.24255797357156092	0.13265127298433602	0.2531132163607462	0.25428386794369373	0.08523367688034168	0.08519857454756205	0.09439793994215949	0.08671132004404038	0.08714307722853937	0.09067232990105376	0.11722935118947152	0.11140910564311242	0.11776033027845957	0.07733387188491148	0.07776542218815169	0.0	0.05887082616540927	0.0445965241224032	0.09624655860087974	0.07958709495135016	0.06697734062380652	0.05748933033441676	0.09445503928719189	0.10889156451319741	0.09496971173861987	0.06682357992801985	0.07596577314493894	0.08175495084217521	0.0911055358880078	0.0923855068155881	0.1019313904713049	0.2147258211084416	0.11665985254895865	0.19170660050110788	0.09739901965903326	0.13198173496070034	0.11850677879400663	0.10056583021611484	0.11424748798612552	0.10172399489361038	0.11673969620708867	0.1239424107121769	0.11651961577639924	0.12762576276946444	0.12116636984868606	0.13135301041307665	0.08853531994211385	0.11167533235534192	0.14279841306939484	0.16686396546475257	0.10190020071484762	0.10318168674841635	0.09600906152872592	0.09349102858188583
CM222	0.15469155268998291	0.12068565361020316	0.12915840499014294	0.15245438038176212	0.177880596277613	0.10062948182376978	0.07930321346738667	0.2612598373545423	0.2707497623879278	0.2586101779674904	0.13179490537911326	0.26833314634949307	0.26873999693004746	0.1080661101345868	0.09828119572305027	0.11512261315156531	0.11771424788512148	0.10300764323791904	0.10561659759824134	0.1351127819584692	0.12718101965077447	0.1319788283401578	0.09878857940023453	0.11171458824110306	0.05887082616540927	0.0	0.06591875680835776	0.05564766365619231	0.11475345267693295	0.07647986973628919	0.06819632543073517	0.13017422820880184	0.15199934533897605	0.134499192954529	0.07216319777828098	0.08509118770262689	0.10134581978390143	0.1166035756716547	0.111776581008372	0.102658626118709	0.22864560855250188	0.13526130539395673	0.2028055479273702	0.13755393778473324	0.17969974173810888	0.164420809079148	0.13644670675605552	0.15841816190230348	0.13345126818577158	0.1558780939849886	0.14260404085209286	0.1592110019482676	0.16132531863860286	0.13602914770736224	0.13916667517441508	0.12288667798045971	0.11699342977696772	0.1599882422129048	0.18371839560419964	0.11233957716936183	0.11771462255516404	0.11305466831341075	0.09041125908704284
CM229	0.15441562110015003	0.13347974487768893	0.1297931789162854	0.15600979627412995	0.1944239727954781	0.11674221162595819	0.06427419792059039	0.2836911910020981	0.2936639324804203	0.27778771140421943	0.153377603805766	0.2872960392022459	0.2889894570332595	0.10856360996579624	0.10682109881273248	0.12664297678014774	0.11354982946866718	0.1188012285367508	0.11538247597643862	0.14647555688874245	0.14456194437586511	0.15106083548600996	0.0989660661480522	0.10477698058696162	0.0445965241224032	0.06591875680835776	0.0	0.08926196763276158	0.10684532278375036	0.0695193862209926	0.07162212735571366	0.12431316123074211	0.14243298997549755	0.12994840950941977	0.06101174974974218	0.07539044855261129	0.0829759214980399	0.101680698884472	0.08898587111910933	0.09976183825151175	0.22263045297919548	0.1426795293185418	0.21281171490706202	0.12176693922843895	0.16251071667247685	0.14735567109449196	0.12124240323615502	0.1456736666396651	0.13222197771004623	0.14832287957746845	0.1431565057523756	0.13879621911907175	0.1519788082245263	0.1409660202996987	0.12958459420321866	0.08685619925276976	0.12812296451884114	0.1631500352964002	0.19627255181389028	0.09106127250364851	0.09491947116607917	0.0842437345463764	0.10570722610994512
CM230	0.1724694394371565	0.13649252586292326	0.1472911265894027	0.14093781878862133	0.18450727329643465	0.10233986305409506	0.11295716393138341	0.2655034512620267	0.27654532478097515	0.26456182106405074	0.13760015161546924	0.2750684996892935	0.276321309101419	0.14210461588323145	0.12718184570072574	0.14807630459943835	0.15722955723423382	0.1414359511127878	0.1402534199270725	0.1441041360071788	0.1360844625504004	0.1393451916328903	0.12797593430403986	0.1417786358098118	0.09624655860087974	0.05564766365619231	0.08926196763276158	0.0	0.14323182789281713	0.10502179359810451	0.09196445722250898	0.16354599087353935	0.18335158610115457	0.16561827159908615	0.09916798135887565	0.11705965384680084	0.1319708113355959	0.15320545092207538	0.14513921564575682	0.11393586205937764	0.23073299235278671	0.13954444996444168	0.20032257004109658	0.16732254927583912	0.205718051304145	0.19117505772781213	0.1665739986437792	0.18704925639457393	0.16483167437497773	0.18253716043711257	0.16710822259932379	0.1863184095131354	0.18903221630509137	0.16430927240816667	0.14929070454295437	0.1454475444362903	0.13297723035903752	0.1717784633279326	0.18368379783506306	0.13226930988023794	0.12072468468997616	0.13158261731495025	0.08948962373850503
CM246	0.089244892178073	0.07061228705645234	0.08018814230202548	0.15309484721807207	0.10137906511525072	0.11063709459502663	0.08498602125593259	0.19351591375961213	0.20418583574030594	0.18496573660287885	0.13181983059193897	0.1969860329844523	0.1987210529158578	0.05367903296840938	0.06607486673267603	0.05034574417377281	0.04756380574692401	0.05433614445003885	0.045062650309140556	0.08515224327433572	0.10221797424266116	0.10415177451577386	0.08653685218074209	0.060155417515466714	0.07958709495135016	0.11475345267693295	0.10684532278375036	0.14323182789281713	0.0	0.0904685832989644	0.07439866716298381	0.03526202129271963	0.06006010201353325	0.045895965125565485	0.10769799042408831	0.08567190275846494	0.0932944987313326	0.07761880310234784	0.0708378655039073	0.10864014338333315	0.18047603486333558	0.0702955109256422	0.1417378563265806	0.048741160803049036	0.08288292569380985	0.06837961253316145	0.05244889018659666	0.06369590294570909	0.05103045740274555	0.06225285933615178	0.07612815654381204	0.06788518041813343	0.07567224300449395	0.07063296191291958	0.09649493105209868	0.06561925335355719	0.0730237856881136	0.09171559667405946	0.11196455854801914	0.09622320814500025	0.12830009180384316	0.12134145128967877	0.12202944495561058
CM253	0.12154002933564066	0.0858813703088142	0.09460911130314156	0.12970148377253998	0.1496487594383947	0.10474715049915947	0.04059712768686562	0.23915639308978873	0.24854146678458755	0.23493514459243814	0.1268262062631491	0.2447659741833234	0.24578551690333753	0.07596106533091279	0.06130920969578525	0.08750977181093389	0.09569228130665383	0.07696250467802125	0.07144059533918837	0.09010299476135028	0.09081312710007994	0.09668385608627385	0.10516006121791903	0.0960342419481732	0.06697734062380652	0.07647986973628919	0.0695193862209926	0.10502179359810451	0.0904685832989644	0.0	0.04540708205338553	0.10216609489793989	0.12258998277281767	0.10643527374436468	0.03106879146188172	0.0295132559601525	0.04135906612562708	0.06112679316480096	0.06219424589080658	0.05706903710474644	0.19192198286040055	0.09075255674260267	0.16869821180946823	0.11518069540677338	0.1508952423960124	0.13431861627319344	0.10977290556940181	0.12990635544746978	0.10792767266659573	0.12329006757548389	0.09626762786612314	0.11793340026985052	0.126569592603741	0.0998772277392913	0.09649134020026327	0.09313029031252443	0.08241625191630607	0.11027711527155831	0.14515571019232015	0.07019676878651403	0.0760891510667818	0.07499184232948497	0.10716158936691404
CM254	0.10633682611034999	0.08442608044403913	0.08966421008971648	0.11301046684497254	0.13825561705646558	0.08253477011817835	0.05519257282079484	0.22390123790035743	0.23486147843816832	0.2198701328689162	0.10212162648564052	0.2331623861770677	0.2344815943380064	0.07694942526405972	0.06853631965943313	0.08145291901829346	0.09133250588587981	0.07328842129881807	0.06899369731974905	0.10554271246324781	0.09335689174597432	0.09558988186241925	0.06893399661718472	0.0766344962460106	0.05748933033441676	0.06819632543073517	0.07162212735571366	0.09196445722250898	0.07439866716298381	0.04540708205338553	0.0	0.08524165935678851	0.10993948260304476	0.09136989258346993	0.0502981976723326	0.056564154347935894	0.07208606906728618	0.08734015263647803	0.07723950754662637	0.07854647719087368	0.1927659153447061	0.09435693560125802	0.16009191518767002	0.09722480782735059	0.13584310246318906	0.12193649091820026	0.09856686459608589	0.1183476426489859	0.09350221756685263	0.11103519261559763	0.09626092466097298	0.10755086968444735	0.1115247480286336	0.09065720385070336	0.10446226624753747	0.08682734741012488	0.08444517802743569	0.11625613684794273	0.14033591920899027	0.08515016458736527	0.080741044339295	0.0799710095263891	0.07777639696017283
CM257	0.0793120657338018	0.07690878291838218	0.07109101965983837	0.17236630853380155	0.08772317774236361	0.12189450695604012	0.09507926344823114	0.1822993184852176	0.1896674051836189	0.17279442247887095	0.14676837954146033	0.18441817140784453	0.1846424242135387	0.0599104550735993	0.07441207423067626	0.05316440208291458	0.04934181826339133	0.05304521573752166	0.04575563521514398	0.08486209340019564	0.10930112123510559	0.10831367473514734	0.10556401576675378	0.0803631067015815	0.09445503928719189	0.13017422820880184	0.12431316123074211	0.16354599087353935	0.03526202129271963	0.10216609489793989	0.08524165935678851	0.0	0.04037206901818627	0.024574075010956806	0.118137121946756	0.09837345527342707	0.10170537075316	0.08478976019988382	0.07959309262163099	0.1221881271198628	0.19360828627749288	0.06135876246533217	0.1561868376068799	0.04771221692315714	0.07513718029809072	0.05994578612179252	0.04691950511099368	0.055601865731427315	0.031240813672694216	0.0479194062725423	0.06390075853212451	0.05327344391118753	0.06385695591195281	0.0583605012006782	0.08661528094945006	0.082854252543658	0.0853621830995948	0.08511378475655224	0.10541485032088282	0.11147177643996785	0.1459890859272447	0.13773366940318865	0.13588061796315573
CM259	0.0968433834937004	0.09817734803492097	0.09447460983649958	0.19654099948678605	0.09726166365616577	0.1393744615044991	0.11579239561246163	0.20719548590085096	0.19724266739153618	0.18253873404167853	0.17400953094271993	0.1874824283028696	0.19180133900927318	0.07116699253580235	0.08924701259317376	0.06040016949548306	0.06640349494700257	0.06882914474717679	0.06516167790459124	0.08882562827109236	0.11206367392098744	0.11842172625026212	0.1291647145776531	0.10043240565851788	0.10889156451319741	0.15199934533897605	0.14243298997549755	0.18335158610115457	0.06006010201353325	0.12258998277281767	0.10993948260304476	0.04037206901818627	0.0	0.030302809840390986	0.1370960427081825	0.11738551206318698	0.11805310071667832	0.09619894252729777	0.09713169030530032	0.1405871269859684	0.21038500944393032	0.08034785932071335	0.1811317230330018	0.06962358617483753	0.05615891791866637	0.04834122135264588	0.06654488807396618	0.051743012179967275	0.046665505394571545	0.036772667609846765	0.05993350729867373	0.04704922559916351	0.05771822264833144	0.05705510183538919	0.10268245138660512	0.09927255135402974	0.10583691713698883	0.08492741943660471	0.11338431358930154	0.129354575853137	0.16683407278970525	0.15775172436835172	0.15804122171137353
CM260	0.07888938544099028	0.0766517547545023	0.07230927716408947	0.17472392112689944	0.08645839349275225	0.11932362741597738	0.10088020854146942	0.18735534278977398	0.19341318548300884	0.17090670633640515	0.15445014665605925	0.17808153678338362	0.17857904111192446	0.05121301842529699	0.0691604791964798	0.04569700855036086	0.05698012964401039	0.04912446186466278	0.04612292014362965	0.07572219503420542	0.09823232351983027	0.09898656331371666	0.10771826423333782	0.0861186206859828	0.09496971173861987	0.134499192954529	0.12994840950941977	0.16561827159908615	0.045895965125565485	0.10643527374436468	0.09136989258346993	0.024574075010956806	0.030302809840390986	0.0	0.12078624075480834	0.10152706242057016	0.10257095347311888	0.08177758388615732	0.08168801194035127	0.12239744211933634	0.19402904673986832	0.0627936673321046	0.16035259112173203	0.05447082469475627	0.0708110058961843	0.06281295603980279	0.05308030863184676	0.056642564824201144	0.030835024985344715	0.042097156392038045	0.06475406600801079	0.05709707706631113	0.06337344000383378	0.05793838644198283	0.08474093466634565	0.08849685756013438	0.0857616193107134	0.08786872784267566	0.1044442884047805	0.11170240419664312	0.14770947863192352	0.14073498396117382	0.13537210217613863
CM261	0.13253919791523394	0.09156200138627237	0.10218432782141128	0.1314079991581727	0.1613885348205382	0.09847662870052186	0.05324763345924068	0.2482223409991795	0.25816129434008755	0.24190885724480155	0.12512784876026928	0.2513196386799086	0.25326639781338306	0.08827463715095023	0.07433757831682859	0.10333616467589427	0.10777781014093023	0.09128317349702975	0.08602697090352555	0.10157249337253467	0.0975594940847711	0.10421219431588345	0.10156242304238214	0.11016645133917277	0.06682357992801985	0.07216319777828098	0.06101174974974218	0.09916798135887565	0.10769799042408831	0.03106879146188172	0.0502981976723326	0.118137121946756	0.1370960427081825	0.12078624075480834	0.0	0.034352602854059076	0.04765040301151109	0.07343019695669094	0.065415909411685	0.05826741001978085	0.1970064765799533	0.10489364227165685	0.17958290701481092	0.12949051245841037	0.16782984189048497	0.15099626686368875	0.12566164782142147	0.14973528866327837	0.12192031113926943	0.13878411641987096	0.10622660580964872	0.13524555250001818	0.14243190301871986	0.11068658906680778	0.09808352955272417	0.10158424722440358	0.08604200433115075	0.12473262426635698	0.15801813713421048	0.07916421350358635	0.07550105973137432	0.08229666608943337	0.0970391608497192
CM262	0.11366234010014489	0.07855302309193912	0.08586779833483442	0.13534416902836713	0.1476842056180065	0.11476680119117962	0.05466027593429298	0.23717591451253417	0.24714152733245157	0.2310260166860377	0.13507482779101737	0.24110974760278736	0.2432333498774591	0.07284403070330635	0.05903013888957957	0.08442016793950523	0.08891800526311157	0.073013020450555	0.06685511197405439	0.0891952392642747	0.08575142033744855	0.09232616424907789	0.11224988948729717	0.09068716980223883	0.07596577314493894	0.08509118770262689	0.07539044855261129	0.11705965384680084	0.08567190275846494	0.0295132559601525	0.056564154347935894	0.09837345527342707	0.11738551206318698	0.10152706242057016	0.034352602854059076	0.0	0.03434444078219352	0.05823062576296719	0.045699109374011046	0.04248610072452594	0.1866972317496774	0.08819985689751925	0.16791533284045274	0.10644424815880651	0.14455447631110904	0.12774757653972238	0.10257319373122349	0.12761152860506053	0.10198515339639026	0.11977764908755012	0.0857050349371396	0.11186817336027788	0.12290998770676931	0.09153674581892562	0.07892419224868735	0.07825015068915234	0.07219167993244738	0.10973478707861098	0.14303143513380612	0.05870519715456189	0.075581107093023	0.07433100544445115	0.11204870330484953
CM266	0.1201433364182707	0.08768227654563794	0.0903947364813463	0.1503165333424697	0.14865341322906808	0.11912640232938496	0.058684626998525766	0.24029640586877188	0.24725078016515029	0.2317585550396148	0.14854335644120967	0.24061094098772823	0.24208378979225958	0.06696293209914857	0.0539958265675356	0.08551145581439606	0.09208208063400032	0.07343843992481812	0.06992523087913975	0.07949833961939529	0.07766385796769103	0.08563799692719398	0.12756156197221818	0.10092852881012639	0.08175495084217521	0.10134581978390143	0.0829759214980399	0.1319708113355959	0.0932944987313326	0.04135906612562708	0.07208606906728618	0.10170537075316	0.11805310071667832	0.10257095347311888	0.04765040301151109	0.03434444078219352	0.0	0.04074655101798535	0.0605253166044062	0.0637609773717292	0.18674215112128992	0.09087595045243296	0.17050240175839754	0.11547987633689188	0.14474623377451823	0.1308695993257335	0.11327458564073983	0.12855637827435878	0.10438323038372914	0.11905569899553393	0.09189997287130638	0.11721144677950326	0.12897435299473095	0.10122001383647533	0.09783499416705543	0.0930203479534262	0.08383894260925202	0.11398503888398324	0.14377502527900965	0.06845161521317958	0.094535542502418	0.09264567790352729	0.12834574451848393
CM268	0.11259545720675891	0.08440087101483673	0.0871513075232542	0.1755016114023549	0.13700822274066185	0.13846865632582647	0.06946044939940277	0.23568689633828027	0.2413042313614853	0.2232732548044645	0.17025740474771262	0.2297049480841715	0.2310385205471686	0.04593755534273084	0.05390715325024208	0.06675259153855555	0.07532016973531447	0.05596533752799738	0.05882931211519932	0.06962972787292443	0.0897104279553011	0.09734277690337512	0.13888855661739286	0.11075646509143433	0.0911055358880078	0.1166035756716547	0.101680698884472	0.15320545092207538	0.07761880310234784	0.06112679316480096	0.08734015263647803	0.08478976019988382	0.09619894252729777	0.08177758388615732	0.07343019695669094	0.05823062576296719	0.04074655101798535	0.0	0.04625038929390014	0.0860783910893438	0.18017580688048843	0.08540883905758555	0.16999197419881099	0.10007233755007128	0.12879768279954532	0.11489407586221508	0.09874508452700083	0.1111384559347702	0.08799230934833396	0.10266211138364803	0.08850568956277505	0.10259391431968547	0.11398122778329917	0.09219037323937876	0.09353998767979765	0.08228549015264396	0.08037943859438682	0.11060605780815644	0.13905109819393519	0.07364116439970678	0.11943483908377085	0.11291258836933009	0.15126611981915605
CM271	0.09413972959976949	0.07017643458986278	0.07085197688089842	0.16484360622364855	0.14284282815308746	0.14779220222469033	0.07131756577866373	0.2334513579596151	0.24253676365519752	0.22758122644095594	0.1661085077906184	0.23796219459558077	0.2403170848649396	0.06328590226595723	0.0731916417774337	0.07326680838067041	0.07691915077485219	0.0707592743918596	0.057008599779122704	0.07749357064894635	0.10745622347377207	0.11556732966706632	0.13057271798164768	0.10999912316601021	0.0923855068155881	0.111776581008372	0.08898587111910933	0.14513921564575682	0.0708378655039073	0.06219424589080658	0.07723950754662637	0.07959309262163099	0.09713169030530032	0.08168801194035127	0.065415909411685	0.045699109374011046	0.0605253166044062	0.04625038929390014	0.0	0.07217438788897397	0.1654730487110208	0.08218901886451431	0.1659575652355503	0.08579033990706188	0.12338221440441186	0.10664165699388636	0.08286876139592905	0.10904769299177394	0.08352756342889052	0.10198297385596208	0.07750931918817605	0.09039866696888789	0.09986207955239057	0.07845880717188355	0.06423043010856719	0.06325053663422069	0.06596075849206581	0.10354958666831662	0.13612569655161283	0.05717841370566845	0.09787519075834622	0.09353417446227538	0.14227937988711525
CM293	0.1265207980290001	0.0837046952647647	0.09803262341451097	0.11671350073453998	0.14505449093590803	0.10302687098348387	0.07868056944243731	0.21912141964858475	0.23022847134251465	0.21469592207105412	0.12322724873035784	0.22368739367657978	0.22602455953118908	0.09433376518428241	0.07743284239829683	0.10403437897983102	0.11075952814522437	0.09316145112218223	0.08613889330982241	0.09035775585215983	0.07742823272600098	0.08062038156212507	0.12851481615914467	0.110225249501716	0.1019313904713049	0.102658626118709	0.09976183825151175	0.11393586205937764	0.10864014338333315	0.05706903710474644	0.07854647719087368	0.1221881271198628	0.1405871269859684	0.12239744211933634	0.05826741001978085	0.04248610072452594	0.0637609773717292	0.0860783910893438	0.07217438788897397	0.0	0.17204978017299036	0.08360927459885531	0.1505715503918799	0.1281573262171294	0.16681279243719804	0.14935977469886227	0.12240220544491362	0.14700201028363158	0.12005267646831991	0.13825433569875023	0.10689852028571357	0.1367117445126546	0.14108376118359914	0.10918180330922013	0.07782761212514647	0.09503603509511276	0.07256187997082461	0.1199315187025591	0.12308646564954545	0.07266327892798846	0.0817655399259812	0.08924912423658225	0.09150817616776485
CM362	0.1852204916124782	0.16547906332840454	0.1745018997254599	0.20962651955000813	0.1928342083188102	0.20617584652537227	0.20078343275414076	0.21571194788809295	0.22331198128391097	0.21335356935864588	0.21666550757890787	0.2345362584513404	0.24113131218398182	0.18779084656021558	0.18903098202314392	0.183368884514769	0.19538191968680815	0.18532681873599277	0.17866442167316157	0.16426318792445305	0.17468493424807693	0.17439811245152048	0.22055291257412696	0.20733196550947777	0.2147258211084416	0.22864560855250188	0.22263045297919548	0.23073299235278671	0.18047603486333558	0.19192198286040055	0.1927659153447061	0.19360828627749288	0.21038500944393032	0.19402904673986832	0.1970064765799533	0.1866972317496774	0.18674215112128992	0.18017580688048843	0.1654730487110208	0.17204978017299036	0.0	0.1716720416341233	0.16409022115177688	0.1882872653241788	0.21576263318672004	0.20712638980064135	0.19105208885428307	0.2007371065385133	0.19640269703167323	0.20380818515009086	0.1924276265597236	0.2031502464182505	0.1993753400969207	0.19451841038386158	0.17846467715988926	0.18229997409910711	0.16228419964773644	0.17902050534659428	0.16495417853177144	0.17984779161242506	0.20261733061799947	0.20949877493244662	0.20499262392027834
CM372	0.08272318544335536	0.06328614729666096	0.06597637385383873	0.14738202972926245	0.08479952278409332	0.10698595417511864	0.10865783636149814	0.17494324811293666	0.184036978436878	0.16446797072123487	0.1390457662023805	0.17623771073341632	0.17747195928648204	0.07807277533697259	0.0762663673050023	0.07505023909958981	0.09272090843787112	0.07210103139840225	0.054494791447735565	0.05506198853664224	0.08924177579314464	0.09114925398219129	0.1393490976312059	0.11473288950346751	0.11665985254895865	0.13526130539395673	0.1426795293185418	0.13954444996444168	0.0702955109256422	0.09075255674260267	0.09435693560125802	0.06135876246533217	0.08034785932071335	0.0627936673321046	0.10489364227165685	0.08819985689751925	0.09087595045243296	0.08540883905758555	0.08218901886451431	0.08360927459885531	0.1716720416341233	0.0	0.1338313727499143	0.08078652986290183	0.10346384828376648	0.0874731902875129	0.0646341865831852	0.07825391575490896	0.059031320869042524	0.07321692422305372	0.05771859688051705	0.0795316310622744	0.08868275513119217	0.059236262694706054	0.06684996207158984	0.10137340586318141	0.06029718247183417	0.07361469925472677	0.0822330606880786	0.09815213547393223	0.12210331011655501	0.1302670064688425	0.10927821558834501
CM383	0.1476485560689357	0.1244732467763344	0.15078010115351353	0.14709840876360344	0.1435699881554199	0.14172363001824098	0.1800434549310186	0.14825922299140512	0.15476398107991096	0.14158929309001025	0.13353336779648994	0.15698586964605682	0.16436770326465955	0.15178399901429768	0.15041286725023675	0.13789842806074618	0.15068989652550346	0.1424165659096022	0.14322042832950413	0.1459686610020106	0.13867157196333305	0.12203984595970356	0.17463864123003145	0.16012275685656369	0.19170660050110788	0.2028055479273702	0.21281171490706202	0.20032257004109658	0.1417378563265806	0.16869821180946823	0.16009191518767002	0.1561868376068799	0.1811317230330018	0.16035259112173203	0.17958290701481092	0.16791533284045274	0.17050240175839754	0.16999197419881099	0.1659575652355503	0.1505715503918799	0.16409022115177688	0.1338313727499143	0.0	0.16061069748929246	0.19120379717674232	0.18047699045945587	0.1585356769225278	0.17037656676974894	0.14990512923678165	0.16422689420975733	0.1609111708291881	0.17924807092351008	0.17595932641130435	0.1550319627509321	0.16667498444342996	0.1683752670150146	0.12848245631405197	0.15129741459540394	0.11034960713772823	0.17057109627598188	0.18673261105514022	0.20043970085942744	0.1433693237903788
CM411	0.0825534704190191	0.08643528556479622	0.07552688551578765	0.1531559528397667	0.09672399323191441	0.14174570549281082	0.1098660974835473	0.18430915776412024	0.19679865073389424	0.17804305283015218	0.14649270299592504	0.2010432577998936	0.20469418934320682	0.08016069359003514	0.09676336555283103	0.08012693942264937	0.07051415789519912	0.08283876114788997	0.0711921787306795	0.10464953964149608	0.1286372790429376	0.12806457902072008	0.08715103706586258	0.06328014245701785	0.09739901965903326	0.13755393778473324	0.12176693922843895	0.16732254927583912	0.048741160803049036	0.11518069540677338	0.09722480782735059	0.04771221692315714	0.06962358617483753	0.05447082469475627	0.12949051245841037	0.10644424815880651	0.11547987633689188	0.10007233755007128	0.08579033990706188	0.1281573262171294	0.1882872653241788	0.08078652986290183	0.16061069748929246	0.0	0.06381360053281909	0.0530985737117392	0.039919904236015054	0.0546663031691627	0.05384107410523369	0.0648885178859328	0.07669202749295731	0.05405208350659804	0.06144416580409747	0.0693566107731782	0.09330248947503857	0.06808617471611662	0.09001346096341593	0.07958788656386968	0.1016757315237269	0.10791776462841172	0.13784341782434806	0.13047883275981007	0.1442166912973032
CM436	0.10065714007768108	0.12814323749058956	0.12019806695229189	0.19036828313313847	0.1123783141915575	0.16566297432861424	0.1403023842407138	0.20908385460202694	0.19976993017579828	0.1910417367064094	0.18873311756771344	0.21068208125309126	0.21835496688540415	0.10814771575639479	0.11980443803612084	0.10498797470929429	0.1012041516516	0.11229099920700604	0.10340694243828423	0.12230609264278405	0.14978491623847565	0.15410378061146052	0.13024996445870865	0.10590658709397051	0.13198173496070034	0.17969974173810888	0.16251071667247685	0.205718051304145	0.08288292569380985	0.1508952423960124	0.13584310246318906	0.07513718029809072	0.05615891791866637	0.0708110058961843	0.16782984189048497	0.14455447631110904	0.14474623377451823	0.12879768279954532	0.12338221440441186	0.16681279243719804	0.21576263318672004	0.10346384828376648	0.19120379717674232	0.06381360053281909	0.0	0.025194274993884207	0.05989844920410742	0.03800314300650809	0.07414541498110334	0.051826037745108584	0.07990486548499	0.04648357016579468	0.05170836885565981	0.08135489573220239	0.12305776509710119	0.1052674339992637	0.13045033525066665	0.0773482909281846	0.10562505943906227	0.14501653427859154	0.17364808513611155	0.1666562818378421	0.17591936896006322
CM437	0.08837035263830903	0.11191945679602094	0.10331550292601888	0.18216013824775618	0.11065244700344305	0.15816888132803206	0.1238001998216632	0.20280590640327928	0.19447830917855544	0.18740317773885193	0.17932524622873436	0.2062045424528564	0.2144880615971534	0.0990341160170039	0.10894440524591618	0.09730532856436962	0.08751250637085015	0.10109632677747359	0.08892122947108463	0.11220526774991191	0.1424215321818255	0.14590044401909638	0.1250606309920001	0.09541193873126635	0.11850677879400663	0.164420809079148	0.14735567109449196	0.19117505772781213	0.06837961253316145	0.13431861627319344	0.12193649091820026	0.05994578612179252	0.04834122135264588	0.06281295603980279	0.15099626686368875	0.12774757653972238	0.1308695993257335	0.11489407586221508	0.10664165699388636	0.14935977469886227	0.20712638980064135	0.0874731902875129	0.18047699045945587	0.0530985737117392	0.025194274993884207	0.0	0.043838801625288124	0.03279861211444083	0.0601182114906028	0.044002067781098476	0.06455686971868842	0.03277927624421037	0.041889641297016854	0.06561854646730245	0.10854001610285884	0.09075692063308603	0.11396495873536833	0.06522514181651387	0.09875814073039363	0.130057028952106	0.1607933243810718	0.15319602668735666	0.16536511622350714
CM438	0.0695625013980701	0.0886722664985079	0.08084502543297345	0.1592731594273902	0.10302222197528856	0.1434103087771243	0.1030784367231996	0.19052174856287518	0.20080976130555056	0.1815190299460773	0.15499094943023434	0.19836336366979251	0.2026496492785345	0.08664073765204654	0.09705588898488386	0.0861390210312671	0.07940624562072571	0.08713510629715981	0.07161707914093368	0.0976557690369279	0.13153629261655406	0.1341114744182099	0.10543101907774032	0.07802544869921316	0.10056583021611484	0.13644670675605552	0.12124240323615502	0.1665739986437792	0.05244889018659666	0.10977290556940181	0.09856686459608589	0.04691950511099368	0.06654488807396618	0.05308030863184676	0.12566164782142147	0.10257319373122349	0.11327458564073983	0.09874508452700083	0.08286876139592905	0.12240220544491362	0.19105208885428307	0.0646341865831852	0.1585356769225278	0.039919904236015054	0.05989844920410742	0.043838801625288124	0.0	0.03821182421074819	0.049854167033108056	0.053796625577476755	0.06602346040603649	0.045402131382330006	0.05594946328618305	0.06198355415397289	0.08220007537186431	0.07554829932173858	0.08979351686395978	0.07116656999097702	0.09799049556250612	0.10438168993538403	0.1321635285765358	0.12526573482237724	0.13969638677651458
