	CM009	CM021	CM025	CM039	CM078	CM086	CM095	CM110	CM118	CM126	CM153	CM165	CM166	CM176	CM179	CM181	CM182	CM183	CM184	CM196	CM198	CM199	CM213	CM215	CM219	CM222	CM229	CM230	CM246	CM253	CM254	CM257	CM259	CM260	CM261	CM262	CM266	CM268	CM271	CM293	CM362	CM372	CM383	CM411	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM469	CM471	CM482	CM518	CM524	CM535	CM538	CM540	CM557
CM198	0.37656363756701305	0.30587729168045535	0.3348335429214376	0.4478125620491098	0.34261036468330136	0.2740088688860944	0.29631345555629096	0.46214176980607585	0.4813356277715269	0.46512012707657685	0.3836124164405321	0.4862995565556953	0.4823615063869217	0.2443245747567675	0.23998941028526044	0.252829439406976	0.2978688199086637	0.23975776027533258	0.257164603878483	0.1557018995300814	0.0	0.10957045469587663	0.3739823945992455	0.35981865113508504	0.29336819114435103	0.3006155271692369	0.3475412006089086	0.3250711496459064	0.3272883711695016	0.265801839962936	0.264709775630419	0.2868158051492488	0.27781454762062346	0.25984512542193394	0.2666291614269641	0.26189688265272354	0.22748030974915615	0.2671255543053809	0.30028459858362566	0.27589516182407836	0.6454431133761335	0.2834403335760143	0.3925474882520352	0.36653650142299293	0.36789330862399894	0.36574227281752597	0.3678271229068767	0.3705738301674499	0.2994903699781587	0.3200741280031769	0.2967767555761467	0.33777880733337745	0.37229465881262824	0.3223906281024555	0.3389701502415779	0.3760672446885962	0.2914157124892448	0.33615725726388246	0.3284466212191409	0.34833542921437555	0.41938579654510555	0.43583294724998345	0.3162353564100867
CM199	0.378979416241975	0.3074326560328281	0.3378780859090608	0.4320934542325766	0.343603150440135	0.2619961612284069	0.3003176914421868	0.4266000397114303	0.44923555496723805	0.4372559401681117	0.35998411542789066	0.4649546627837713	0.46323383413859287	0.23955920312396584	0.2369779601561983	0.23916208882123238	0.2808921834668079	0.2290356741015289	0.2449202462108677	0.17959494341121185	0.10957045469587663	0.0	0.36289628698126947	0.3552518366536501	0.2935998411542789	0.29618108412204647	0.3445628433384076	0.3174266993182871	0.3214309352041829	0.2651068899331524	0.2610033754715732	0.28162022635515255	0.28698126944205443	0.2571315110199219	0.26957442583890395	0.2613012111986233	0.2436296247269839	0.27751671189357335	0.30819379177973394	0.2756966046727116	0.6368058772916805	0.2812562049109802	0.3673969157455821	0.3685551657952214	0.37749023760672445	0.37322125885233964	0.36501422992918126	0.3761003375471573	0.29575087696075186	0.3199417565689324	0.297405519888808	0.34161757892646766	0.3674300086041432	0.3211000066185717	0.34512542193394663	0.3797405519888808	0.2883049837844993	0.3366536501422993	0.32341650671785027	0.35736977960156197	0.41614269640611556	0.4367264544311338	0.3035938844397379
CM213	0.3600172082864518	0.3447283076312132	0.3444635647627242	0.3263948639883513	0.28383744787874776	0.28095836918393013	0.3441657290356741	0.4074392746045403	0.4447018333443643	0.41462042491230394	0.22751340260771724	0.48308954927526637	0.48447944933483356	0.2930372625587398	0.30660533456880007	0.2669600900125753	0.2622609040968959	0.2681514329207757	0.26530544708451914	0.39787543848037593	0.3739823945992455	0.36289628698126947	0.0	0.1189357336686743	0.22794360976901185	0.22804288834469522	0.2677212257594811	0.2731815474220663	0.1864120722748031	0.31203256337282415	0.22675226686081143	0.25646965384869946	0.29412932689125687	0.2753987689456615	0.32176186378979416	0.3164670064200146	0.37365146601363425	0.40684360315044016	0.36306175127407503	0.3660401085445761	0.6881329009199815	0.3296379641273413	0.43682573300681715	0.20080746574889138	0.2869150837249322	0.28066053345688	0.2534912965781984	0.2811238334767357	0.28492951221126483	0.2937653054470845	0.30054934145211465	0.29479118406247934	0.2937322125885234	0.2940300483155735	0.35101595075782643	0.28469786220133697	0.32914157124892446	0.30501687735786615	0.345754186246608	0.32851280693626317	0.3350982857899265	0.3330465285591369	0.2830432192732808
CM215	0.34545635051955786	0.32642795684691245	0.33350982857899264	0.34380170759150175	0.2657025613872526	0.28916539810708847	0.3224237209610166	0.422198689522801	0.44609173340393143	0.40568535310080084	0.2502481964392084	0.4837183135879277	0.49238864253094183	0.2783109404990403	0.3006155271692369	0.24141240320338872	0.2424051889602224	0.24561519624065126	0.2512740750546032	0.37120259448011117	0.35981865113508504	0.3552518366536501	0.1189357336686743	0.0	0.20050963002184127	0.22900258124296777	0.2591832682507115	0.28469786220133697	0.16089747832417764	0.30425574161096036	0.23237805281620227	0.22926732411145676	0.26136739691574556	0.2445231319081342	0.3290422926732411	0.30617512740750547	0.3559467866834337	0.3582632867827123	0.33466807862863196	0.3464822291349527	0.682871136408763	0.29892779138261966	0.438943675954729	0.1587795353762658	0.25699913958567744	0.24379508901978952	0.21368058772916804	0.23307300284598584	0.2431663247071282	0.2573300681712886	0.2829439406975975	0.26838308293070356	0.265272354225958	0.262823482692435	0.33420477860877623	0.2541531537494209	0.3191806208220266	0.2891984909656496	0.3298696141372692	0.3060758488318221	0.3432060361374015	0.3129260705539745	0.3008802700377259
CM219	0.3421139718048845	0.30041697001787016	0.305778013104772	0.39873585280296514	0.3262293996955457	0.24948706069230261	0.22029915944139256	0.506221457409491	0.5292209941094712	0.4923224568138196	0.34383480045006287	0.5368985372956516	0.5445429876232709	0.22824144549606196	0.24012178171950493	0.21282017340657886	0.23648156727778147	0.2152359520815408	0.2363822887020981	0.29187901250910053	0.29336819114435103	0.2935998411542789	0.22794360976901185	0.20050963002184127	0.0	0.14428486332649415	0.15239261367396917	0.2167251307167913	0.20348798729234233	0.20901449467204977	0.18270567211595737	0.2134489377192402	0.21305182341650672	0.19544642266198956	0.23135217420080748	0.22473360248858296	0.2829439406975975	0.28201734065788603	0.24088291746641075	0.27847640479184593	0.6659606856840294	0.2759282546826395	0.43748759017803956	0.2072936660268714	0.2515388179230922	0.24141240320338872	0.22251638096498774	0.2347938314911642	0.23436362432986962	0.24382818187835065	0.2656694685286915	0.25292871798265937	0.2775498047521345	0.2656694685286915	0.28585611225097624	0.2071282017340658	0.28069362631544115	0.29641273413197433	0.3463829505592693	0.2299291812826792	0.2881726123502548	0.273909590310411	0.2794691905486796
CM222	0.35349791514991064	0.28244754781918063	0.2988285128069363	0.38321530213779864	0.3296048712687802	0.2689787543848038	0.2415778674961943	0.49526772122575946	0.5198557151366735	0.5046991859156794	0.3238467138791449	0.545370309087299	0.5468925805811106	0.24108147461777749	0.23883116023562115	0.22063008802700376	0.24985108213647494	0.21540141637434643	0.2195049308359256	0.30134357005758156	0.3006155271692369	0.29618108412204647	0.22804288834469522	0.22900258124296777	0.14428486332649415	0.0	0.17075915017539214	0.1651002713614402	0.23135217420080748	0.18929115096962076	0.17443245747567676	0.24571447481633463	0.27599444039976173	0.24687272486597392	0.20371963730227016	0.20600304454298762	0.26040770401747304	0.2965120127076577	0.25464954662783773	0.25216758223575353	0.6590442782447548	0.2918128267919783	0.4131312462770534	0.2640148256006354	0.32477331391885633	0.310907406181746	0.2737772188761665	0.31285988483685223	0.25689986100999407	0.30121119862333706	0.2644781256204911	0.2970084055860745	0.3066384274273612	0.2658349328214971	0.27288371169501624	0.2567674895757496	0.2578926467668277	0.28221589780925277	0.33966510027136143	0.23303990998742471	0.292011383943345	0.293897676881329	0.27314845456350517
CM229	0.3693163015421272	0.3267919782910848	0.3207690780329605	0.40886226752266863	0.39158779535376265	0.31133761334304055	0.21040439473161693	0.5577470381891588	0.5806472963134556	0.5571182738764975	0.3767621947183798	0.5935866040108545	0.6005691971672513	0.2697729829902707	0.2671255543053809	0.26927659011185384	0.2655040042358859	0.2792044476801906	0.2660996756899861	0.33807664306042756	0.3475412006089086	0.3445628433384076	0.2677212257594811	0.2591832682507115	0.15239261367396917	0.17075915017539214	0.0	0.174498643192799	0.240949103183533	0.19998014428486333	0.19541332980342843	0.26427956846912437	0.2866834337150043	0.272552783109405	0.210702230458667	0.19925210139651864	0.27546495466278376	0.292805612548812	0.2180157522006751	0.24707128201734066	0.6566284995697929	0.3197431994175657	0.4564828909921239	0.25971275398768945	0.3247402210602952	0.31259514196836324	0.2763915547024952	0.3118340062214574	0.28314249784896417	0.3189820636706599	0.30544708451916075	0.2989608842411808	0.3150771063604474	0.30071480574492027	0.287411476603349	0.2036203587265868	0.2973062413131246	0.3147461777748362	0.38672314514527767	0.22870474551591766	0.26735720431530874	0.24674035343172943	0.30015222714938117
CM230	0.3796412734131974	0.31911443510490434	0.3278178569064796	0.36514660136342575	0.34363624329869613	0.2643126613276855	0.2695082401217817	0.48993977099741876	0.511350850486465	0.5031438215633066	0.3191806208220266	0.5452379376530545	0.5525183665365014	0.2928387054073731	0.2706333973128599	0.28056125488119665	0.31067575617181814	0.2870474551591766	0.2793699119729962	0.3270236283010126	0.3250711496459064	0.3174266993182871	0.2731815474220663	0.28469786220133697	0.2167251307167913	0.1651002713614402	0.174498643192799	0.0	0.26202925408696803	0.2321133099477133	0.19931828711364089	0.29687603415183006	0.33453570719438747	0.31206565623138527	0.24386127473691177	0.2501820107220862	0.3170295850155536	0.3518432722218545	0.2966774770004633	0.2544840823350321	0.6506717850287908	0.2980342842014693	0.3944337811900192	0.3167648421470647	0.3729565159838507	0.3556820438149447	0.32262227811238336	0.35230657224171025	0.3134886491495135	0.34522470050963	0.3151101992190085	0.3434707790058905	0.3469124362962473	0.3140512277450526	0.29833211992851943	0.2954861340922629	0.265272354225958	0.3094844132636177	0.3284135283605798	0.2793699119729962	0.3028327486928321	0.31338937057383015	0.2556754252432325
CM246	0.3074657488913892	0.28165331921371367	0.29866304851413067	0.39377192401879674	0.2681183400622146	0.2601760540075452	0.315242570653253	0.4266331325699914	0.45668144814349065	0.40846515321993515	0.3059765702561387	0.4623403269574426	0.4690250843867893	0.22010060229002582	0.23631610298497585	0.19114435104904362	0.22718247402210603	0.20474551591766496	0.19269971540141637	0.321993513799722	0.3272883711695016	0.3214309352041829	0.1864120722748031	0.16089747832417764	0.20348798729234233	0.23135217420080748	0.240949103183533	0.26202925408696803	0.0	0.277152690449401	0.2116950162155007	0.18402938645840228	0.21060295188298364	0.19488384406645046	0.3034946058640545	0.2792375405387517	0.34218015752200676	0.3423456218148124	0.3015421272089483	0.3218611423654775	0.6676484214706466	0.2380038387715931	0.410847839036336	0.17340657886028196	0.24382818187835065	0.22284730955059898	0.19475147263220596	0.22201998808657092	0.2239062810245549	0.23151763849361306	0.23386723145145277	0.24584684625057912	0.26123502548150107	0.23360248858296379	0.3029320272685155	0.25822357535243895	0.2798993977099742	0.2726851545436495	0.31173472764577403	0.29393076973989013	0.3456218148123635	0.34462902905552983	0.2930372625587398
CM253	0.34780594347739757	0.28287775498047524	0.29409623403269575	0.43434376861473295	0.3828181878350652	0.3041895558938381	0.17602091468661063	0.530809451320405	0.5529816665563572	0.53537626580184	0.39833873850023166	0.5808458534648223	0.5865378251373353	0.2387649745184989	0.2255278310940499	0.21559997352571314	0.2596134754120061	0.21235687338672316	0.21093388046859488	0.23651466013634256	0.265801839962936	0.2651068899331524	0.31203256337282415	0.30425574161096036	0.20901449467204977	0.18929115096962076	0.19998014428486333	0.2321133099477133	0.277152690449401	0.0	0.14143887749023762	0.24938778211661924	0.2825799192534251	0.25504666093057116	0.11926666225428552	0.1162883049837845	0.1665894499966907	0.18283804355020186	0.1598054139916606	0.20630088027003773	0.6445496061949831	0.2738764974518499	0.40704216030180684	0.314415249189225	0.3504533721622874	0.32927394268316895	0.29505592693096827	0.3286782712290688	0.2631875041366073	0.2987292342312529	0.23151763849361306	0.26123502548150107	0.28119001919385794	0.25408696803229863	0.24353034615130054	0.2837712621616255	0.2591170825335892	0.23181547422066318	0.3178569064795817	0.22149050234959297	0.2927063339731286	0.2968098484347078	0.31616917069296446
CM254	0.3064729631345556	0.26040770401747304	0.2635846184393408	0.38162684492686477	0.3186842279436098	0.24809716063273546	0.20924614468197764	0.46095042689787546	0.4921900853795751	0.46419352703686545	0.3293732212588523	0.5335230657224171	0.5433185518565093	0.21642729498974123	0.214474816334635	0.1836322721556688	0.22503143821563307	0.18723939373883117	0.18088556489509564	0.2607717254616454	0.264709775630419	0.2610033754715732	0.22675226686081143	0.23237805281620227	0.18270567211595737	0.17443245747567676	0.19541332980342843	0.19931828711364089	0.2116950162155007	0.14143887749023762	0.0	0.18644516513336423	0.21629492355549673	0.19528095836918394	0.16284995697928387	0.1676153286120855	0.22321133099477133	0.2513071679131643	0.19356012972400555	0.23515785293533656	0.6429280561254881	0.23777218876166523	0.3767952875769409	0.2612681183400622	0.2877424051889602	0.27453835462307236	0.24958633926798596	0.2683168972135813	0.21682440929247468	0.24455622476669533	0.19984777285061883	0.22238400953074328	0.2322787742405189	0.21374677344629028	0.2535905751538818	0.25709841816136075	0.24164405321331656	0.2204977165927593	0.2848964193527037	0.22579257396253888	0.2888675623800384	0.2878747766232047	0.24832881064266332
CM257	0.2780131047719902	0.26001058971473956	0.263915547024952	0.4457608048183202	0.2666291614269641	0.24280230326295585	0.2654047256602025	0.411939903368853	0.43814944734926203	0.3945992454828248	0.3451916076510689	0.4645244556224767	0.46488847706664904	0.19415580117810577	0.2130187305579456	0.14094248461182077	0.14835528492951222	0.1417367132172877	0.1317426699318287	0.2800317691442187	0.2868158051492488	0.28162022635515255	0.25646965384869946	0.22926732411145676	0.2134489377192402	0.24571447481633463	0.26427956846912437	0.29687603415183006	0.18402938645840228	0.24938778211661924	0.18644516513336423	0.0	0.10831292607055397	0.099675689986101	0.2581242967767556	0.23942683168972137	0.28532662651399826	0.27794691905486796	0.23833476735720432	0.31424978489641936	0.6620226355152558	0.20064200145608577	0.39956317426699317	0.20752531603679925	0.22000132371434244	0.20080746574889138	0.18737176517307566	0.19915282282083527	0.13647494870606924	0.1519954993712357	0.1868753722946588	0.16301542127208948	0.18601495797206963	0.18148123634919586	0.28231517638493614	0.2716592759282547	0.26497451849890796	0.2404858031636773	0.2924084982460785	0.3034284201469323	0.37404858031636773	0.3586604010854458	0.2800979548613409
CM259	0.2975709841816136	0.27880733337745717	0.277152690449401	0.4885498709378516	0.283638890727381	0.2581242967767556	0.2731815474220663	0.4533059765702561	0.4626050698259316	0.4190548679594943	0.39115758819246804	0.45304123370176713	0.461645376927659	0.19547951552055068	0.21957111655304784	0.1427625918326825	0.16271758554503937	0.1534515851479251	0.16198954265669468	0.27053411873717653	0.27781454762062346	0.28698126944205443	0.29412932689125687	0.26136739691574556	0.21305182341650672	0.27599444039976173	0.2866834337150043	0.33453570719438747	0.21060295188298364	0.2825799192534251	0.21629492355549673	0.10831292607055397	0.0	0.08183863922165596	0.2840360050301145	0.2661989542656695	0.3013766629161427	0.2907538553180224	0.2515719107816533	0.33496591435568207	0.6783705076444503	0.2222847309550599	0.4357998543914223	0.2343305314713085	0.1943543583294725	0.19031702958501556	0.20855119465219404	0.19015156529220995	0.1469984777285062	0.1315772056390231	0.19078032960487126	0.15755509960950426	0.18472433648818584	0.1891918723939374	0.29846449136276393	0.2918459196505394	0.2847309550598981	0.2631875041366073	0.31835329935799855	0.3284135283605798	0.4104507247336025	0.3972466741677146	0.3059103845390165
CM260	0.2778476404791846	0.254186246607982	0.25484810377920447	0.46363094844132635	0.2844662121914091	0.2334370242901582	0.27546495466278376	0.4296114898404924	0.45333906942881724	0.40912701039115756	0.3756370375273016	0.45654907670924616	0.46005691971672513	0.1706929644582699	0.1891918723939374	0.12370110530147595	0.1592097425375604	0.12823482692434973	0.1344893771924019	0.24995036071215831	0.25984512542193394	0.2571315110199219	0.2753987689456615	0.2445231319081342	0.19544642266198956	0.24687272486597392	0.272552783109405	0.31206565623138527	0.19488384406645046	0.25504666093057116	0.19528095836918394	0.099675689986101	0.08183863922165596	0.0	0.25901780395790586	0.23893043881130452	0.283638890727381	0.2724204116751605	0.23442981004699187	0.3068038917201668	0.6653319213713681	0.2067310874313323	0.4099212389966245	0.21437553775895163	0.20841882321794958	0.20458005162485934	0.20093983718313588	0.19825931563968496	0.14028062744059833	0.14574094910318353	0.17883380766430604	0.17224832881064267	0.19915282282083527	0.17777483619035012	0.27162618306969355	0.2805943477397578	0.2611026540472566	0.25325964656827055	0.2984313985042028	0.29902706995830297	0.3813951949169369	0.3714011516314779	0.2820835263750083
CM261	0.3512806936263154	0.26560328281156925	0.2817195049308359	0.43272221854523796	0.3986696670858429	0.2841352836057979	0.20236283010126416	0.5309749156132106	0.5558607452511748	0.5334237871467338	0.39956317426699317	0.5744258389039645	0.580746574889139	0.23449599576411412	0.2155337878085909	0.2327420742603746	0.26206234694552916	0.22089483089549275	0.20501025878615395	0.25534449665762127	0.2666291614269641	0.26957442583890395	0.32176186378979416	0.3290422926732411	0.23135217420080748	0.20371963730227016	0.210702230458667	0.24386127473691177	0.3034946058640545	0.11926666225428552	0.16284995697928387	0.2581242967767556	0.2840360050301145	0.25901780395790586	0.0	0.11241644053213316	0.1753921503739493	0.2143424449003905	0.15834932821497122	0.18915877953537627	0.6350850486465021	0.2773181547422066	0.4101859818651135	0.3388046859487723	0.3749751803560792	0.3511152293335098	0.31865113508504866	0.35541730094645574	0.26325368985372954	0.3054139916605996	0.22334370242901583	0.2769210404394732	0.31097359189886825	0.24223972466741678	0.23396651002713614	0.29810046991859157	0.24783241776424647	0.2617314183599179	0.34174995036071215	0.24075054603216625	0.29409623403269575	0.3168972135813092	0.2929710768416176
CM262	0.3389701502415779	0.27529949036997814	0.27424051889602225	0.43718975445098945	0.3827850949765041	0.302270170097293	0.19984777285061883	0.5257462439605534	0.5508637236084453	0.5285591369382487	0.4037328744456946	0.5725726388245417	0.5787940962340327	0.2303593884439738	0.2141769806075849	0.2136144020120458	0.24822953206697995	0.2018664372228473	0.19217022966443842	0.254186246607982	0.26189688265272354	0.2613012111986233	0.3164670064200146	0.30617512740750547	0.22473360248858296	0.20600304454298762	0.19925210139651864	0.2501820107220862	0.2792375405387517	0.1162883049837845	0.1676153286120855	0.23942683168972137	0.2661989542656695	0.23893043881130452	0.11241644053213316	0.0	0.16549738566417369	0.20262757296975312	0.14402012045800516	0.1727447216890595	0.6387583559467866	0.2616652326427957	0.4059170031107287	0.3095175061221788	0.34601892911509696	0.323879806737706	0.2985637699384473	0.32861208551194654	0.2503474750148918	0.29131643391356143	0.21857833079621417	0.2630882255609239	0.29641273413197433	0.23744126017605402	0.21209213051823417	0.26159904692567343	0.234198160037064	0.25246541796280364	0.333873850023165	0.2181481236349196	0.2761268118340062	0.28890065523859954	0.3034615130054934
CM266	0.36928320868356607	0.30395790588391025	0.31924680653914883	0.49116420676418027	0.420312396584817	0.34747501489178634	0.20835263750082733	0.5548017737772188	0.5760804818320207	0.5639354027400887	0.4533059765702561	0.5997749685617844	0.6000397114302733	0.24687272486597392	0.23029320272685155	0.2643126613276855	0.28780859090608246	0.2503805678734529	0.24247137467734464	0.20299159441392547	0.22748030974915615	0.2436296247269839	0.37365146601363425	0.3559467866834337	0.2829439406975975	0.26040770401747304	0.27546495466278376	0.3170295850155536	0.34218015752200676	0.1665894499966907	0.22321133099477133	0.28532662651399826	0.3013766629161427	0.283638890727381	0.1753921503739493	0.16549738566417369	0.0	0.12681183400622145	0.20087365146601363	0.2400886888609438	0.6487854920908068	0.29452644119399035	0.4466212191409094	0.35601297240055596	0.37421404460917335	0.36203587265868026	0.3503210007280429	0.37024290158183865	0.30289893440995436	0.3358263286782712	0.2712621616255212	0.30600966311469985	0.34095572175524524	0.3085247203653452	0.2779800119134291	0.32378052816202263	0.29029055529816666	0.2890661195314051	0.36147329406314116	0.26973989013170957	0.3356608643854656	0.34873254351710903	0.3626646369713416
CM268	0.37242703024687274	0.325236613938712	0.32285392812231123	0.5201204580051625	0.43096829704149847	0.3895029452644119	0.20901449467204977	0.573201403137203	0.5837911178767622	0.5722748030974916	0.48907935667482955	0.6089416903832153	0.6114567476338606	0.24396055331259514	0.2537229465881263	0.25835594678668344	0.2761268118340062	0.2495201535508637	0.2571976967370441	0.2227480309749156	0.2671255543053809	0.27751671189357335	0.40684360315044016	0.3582632867827123	0.28201734065788603	0.2965120127076577	0.292805612548812	0.3518432722218545	0.3423456218148124	0.18283804355020186	0.2513071679131643	0.27794691905486796	0.2907538553180224	0.2724204116751605	0.2143424449003905	0.20262757296975312	0.12681183400622145	0.0	0.19183930107882718	0.2832086835660864	0.6478919849096565	0.31686412072274805	0.47061354159772323	0.33698457872791054	0.3612416440532133	0.33996293599841154	0.33394003574028724	0.3466146005691972	0.28777549804752134	0.3152094777946919	0.28119001919385794	0.28790786948176583	0.32176186378979416	0.30094645575484813	0.2899265338539943	0.32162949235554966	0.314150506320736	0.30174068436031504	0.37848302336355816	0.2770534118737176	0.3761996161228407	0.36776093718975444	0.40733999602885695
CM271	0.33807664306042756	0.2826461049705474	0.26394863988351314	0.4775299490369978	0.40965649612813554	0.3584287510755179	0.1821430935204183	0.5508968164670064	0.561850552650738	0.5524190879608181	0.453008140843206	0.5995433185518565	0.6095373618373155	0.25190283936726454	0.25190283936726454	0.23237805281620227	0.2465748891389238	0.23290753855318022	0.21973658084585346	0.24925541068237475	0.30028459858362566	0.30819379177973394	0.36306175127407503	0.33466807862863196	0.24088291746641075	0.25464954662783773	0.2180157522006751	0.2966774770004633	0.3015421272089483	0.1598054139916606	0.19356012972400555	0.23833476735720432	0.2515719107816533	0.23442981004699187	0.15834932821497122	0.14402012045800516	0.20087365146601363	0.19183930107882718	0.0	0.22119266662254286	0.6248262624925541	0.2815209477794692	0.43623006155271693	0.3006155271692369	0.3253358925143954	0.3003507843007479	0.28714673373486	0.31491164206764183	0.24223972466741678	0.27893970481170166	0.22969753127275133	0.23972466741677145	0.2547819180620822	0.23303990998742471	0.21516976636441856	0.25891852538222254	0.24872592494539678	0.2744721689059501	0.35270368654444373	0.22072936660268713	0.3264941425640347	0.3226884638295056	0.3473095505989807
CM293	0.35134687934343767	0.2614004897743067	0.2833079621417698	0.4058839102521676	0.3788470448077305	0.2677543186180422	0.2340326957442584	0.5088357932358197	0.5340194586008339	0.5172082864517837	0.39026408101131776	0.5534118737176518	0.5556290952412469	0.26120193262293995	0.23545568866238667	0.28016414057846317	0.30531471308491626	0.273644847441922	0.25263088225560926	0.27453835462307236	0.27589516182407836	0.2756966046727116	0.3660401085445761	0.3464822291349527	0.27847640479184593	0.25216758223575353	0.24707128201734066	0.2544840823350321	0.3218611423654775	0.20630088027003773	0.23515785293533656	0.31424978489641936	0.33496591435568207	0.3068038917201668	0.18915877953537627	0.1727447216890595	0.2400886888609438	0.2832086835660864	0.22119266662254286	0.0	0.6263154411278046	0.22258256668211	0.38721953802369447	0.3520749222317824	0.39142233106095703	0.36395525845522536	0.3315573499238864	0.370606923026011	0.29465881262823485	0.33503210007280426	0.26914421867760935	0.3195115494076378	0.3328479714077702	0.2736117545833609	0.2022635515255808	0.2975378913230525	0.20785624462241048	0.2897610695611887	0.3088556489509564	0.23962538884108808	0.3066384274273612	0.32543517109007875	0.23634919584353697
CM362	0.6773115361704944	0.659375206830366	0.631279369911973	0.7289033026672844	0.6954464226619895	0.6562644781256205	0.6382619630683698	0.7107684161757892	0.7117612019326229	0.711231716195645	0.6946521940565226	0.7361506386921702	0.7401879674366272	0.6399496988549871	0.6341584486067906	0.640743927460454	0.644781256204911	0.6375670130385863	0.6347541200608908	0.6367065987159971	0.6454431133761335	0.6368058772916805	0.6881329009199815	0.682871136408763	0.6659606856840294	0.6590442782447548	0.6566284995697929	0.6506717850287908	0.6676484214706466	0.6445496061949831	0.6429280561254881	0.6620226355152558	0.6783705076444503	0.6653319213713681	0.6350850486465021	0.6387583559467866	0.6487854920908068	0.6478919849096565	0.6248262624925541	0.6263154411278046	0.0	0.6549407637831756	0.6459395062545503	0.6876034151830035	0.7118604805083063	0.6983585942153683	0.6838639221655967	0.6984247799324905	0.6644384141902178	0.6746972003441657	0.6772784433119333	0.6878350651929314	0.6867099080018532	0.6742669931828711	0.6655304785227348	0.6722152359520815	0.6243629624726984	0.6778741147660335	0.6695678072671918	0.6668541928651797	0.6956118869547951	0.7080217089152161	0.649381163544907
CM372	0.2915811767820504	0.22526308822556093	0.24495333906942882	0.4401350188629294	0.2867827122906877	0.23820239592295983	0.2970084055860745	0.4387782116619234	0.46856178436693363	0.4171354821629492	0.37891323052485276	0.4696207558408895	0.4723674631014627	0.2355218743795089	0.22754649546627836	0.22483288106426633	0.25822357535243895	0.2171553378780859	0.20282613012111986	0.2591170825335892	0.2834403335760143	0.2812562049109802	0.3296379641273413	0.29892779138261966	0.2759282546826395	0.2918128267919783	0.3197431994175657	0.2980342842014693	0.2380038387715931	0.2738764974518499	0.23777218876166523	0.20064200145608577	0.2222847309550599	0.2067310874313323	0.2773181547422066	0.2616652326427957	0.29452644119399035	0.31686412072274805	0.2815209477794692	0.22258256668211	0.6549407637831756	0.0	0.3790456019590972	0.27675557614666757	0.28807333377457145	0.25355748229532066	0.2218545237937653	0.24449003904957312	0.1937586868753723	0.2136474948706069	0.18720630088027004	0.22145740949103185	0.24839499635978557	0.20342180157522008	0.2681514329207757	0.32722218545237935	0.2250645310741942	0.2640148256006354	0.2781785690647958	0.2963465484148521	0.3827850949765041	0.3904626381626845	0.22016678800714806
CM383	0.4327884042623602	0.4001919385796545	0.4311999470514263	0.44228605466940235	0.41544774637633197	0.36557680852472035	0.450824012178172	0.39320934542325764	0.4075716460387848	0.3784168376464359	0.39493017406843606	0.4695545701237673	0.48378449930504996	0.4245482824806407	0.41227083195446423	0.3866569594281554	0.41875703223244426	0.3930107882718909	0.3844397379045602	0.40912701039115756	0.3925474882520352	0.3673969157455821	0.43682573300681715	0.438943675954729	0.43748759017803956	0.4131312462770534	0.4564828909921239	0.3944337811900192	0.410847839036336	0.40704216030180684	0.3767952875769409	0.39956317426699317	0.4357998543914223	0.4099212389966245	0.4101859818651135	0.4059170031107287	0.4466212191409094	0.47061354159772323	0.43623006155271693	0.38721953802369447	0.6459395062545503	0.3790456019590972	0.0	0.44155801178105764	0.46270434840161495	0.4507578264610497	0.4089946389569131	0.43318551856509363	0.3784168376464359	0.40512277450526174	0.39201800251505725	0.43613078297703356	0.42448209676351845	0.3807333377457145	0.40935866040108543	0.4423522403865246	0.3667350585743597	0.3629293798398306	0.28056125488119665	0.43937388311602354	0.471639420213118	0.4948375140644649	0.3747435303461513
CM411	0.3089880203852009	0.3070355417300946	0.2996558342709643	0.383049837844993	0.27324773313918854	0.3329472499834536	0.3237474353034615	0.42981004699185915	0.46445826990535444	0.42623601826725793	0.3372824144549606	0.5146932292011384	0.526209543980409	0.2802303262955854	0.303891720166788	0.2469720034416573	0.24961943212654708	0.2580250182010722	0.24971871070223045	0.35392812231120524	0.36653650142299293	0.3685551657952214	0.20080746574889138	0.1587795353762658	0.2072936660268714	0.2640148256006354	0.25971275398768945	0.3167648421470647	0.17340657886028196	0.314415249189225	0.2612681183400622	0.20752531603679925	0.2343305314713085	0.21437553775895163	0.3388046859487723	0.3095175061221788	0.35601297240055596	0.33698457872791054	0.3006155271692369	0.3520749222317824	0.6876034151830035	0.27675557614666757	0.44155801178105764	0.0	0.1867099080018532	0.17314183599179298	0.1653650142299292	0.1845257793368191	0.20517572307895957	0.21794956648355285	0.24121384605202198	0.2069958302998213	0.21732080217089153	0.2311205241908796	0.29085313389370576	0.19667085842875107	0.2999205771394533	0.254186246607982	0.3021047058044874	0.2787080548017738	0.32940631411741345	0.3088556489509564	0.3353961215169766
