	CM006	CM007	CM009	CM018	CM021	CM025	CM033	CM039	CM040	CM041	CM048	CM064	CM068	CM078	CM081	CM084	CM085	CM086	CM089	CM095	CM096	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM156	CM159	CM160	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM190	CM194	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM221	CM222	CM227	CM228	CM229	CM230	CM244	CM246	CM247	CM250	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM264	CM265	CM266	CM268	CM271	CM273	CM279	CM293	CM297	CM298	CM316	CM324	CM337	CM338	CM341	CM348	CM360	CM362	CM371	CM372	CM383	CM387	CM396	CM404	CM405	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM442	CM443	CM444	CM445	CM448	CM449	CM451	CM452	CM455	CM457	CM459	CM461	CM469	CM471	CM476	CM482	CM485	CM486	CM489	CM501	CM503	CM515	CM517	CM518	CM520	CM521	CM522	CM524	CM526	CM531	CM534	CM535	CM538	CM539	CM540	CM544	CM545	CM547	CM548	CM549	CM554	CM557
CM184	0.24351886274789214	0.17330835399260483	0.2569484473666017	0.09092563039061133	0.11397177879901574	0.1918226573351685	0.17909715971609314	0.2287643001010687	0.2481281236058198	0.28928295198959214	0.2653273984827036	0.25944157355177394	0.2811105061922574	0.16472732035653764	0.3175822766323896	0.4388098386390207	0.46570221459592187	0.18913184100162972	0.2588613966061617	0.12778044615943074	0.24399997295536419	0.40623562856077083	0.38691297881653747	0.4563436611704037	0.22915584665842997	0.3820850161770418	0.42294536005394356	0.28816880231751746	0.25648445104099754	0.20984244920375467	0.3373826965962551	0.40683066287315967	0.4557226803245805	0.2521257703363133	0.2676965592551603	0.27960804824465907	0.35581390293883514	0.24844714859471345	0.1676694815121053	0.11951384649337972	0.2039957584410197	0.23946375781319326	0.12402499580960868	0.14901283148772748	0.0	0.18963901740910966	0.19722066000481947	0.15511326394885339	0.10180440831992207	0.16643671837343071	0.2675125451929659	0.19162625394256805	0.09022136904508372	0.1876912774474584	0.08479129592133541	0.3193639350631132	0.1919502787954268	0.14348054499137583	0.09209993635982121	0.07261803098837377	0.22217387555395887	0.23307123995002205	0.15359860596922092	0.3096331839859274	0.13342055391425162	0.06855455402124144	0.15486206959319337	0.12740409431596667	0.18424805574087605	0.16453293623210777	0.1703328227257682	0.19110586390646844	0.09352331074108121	0.11269361662109353	0.20730519579673	0.17249657648673272	0.15962481845087417	0.28230023048404795	0.15727827252833254	0.36117239240008603	0.19412708324825007	0.19536367399935367	0.2608765792662194	0.1509256313202771	0.3735759887712483	0.1797983041884172	0.0947269684673457	0.14390380528056035	0.1933532512035176	0.3395157128046656	0.2958968101719709	0.2933611695180918	0.21403407656826232	0.24584170137220235	0.35642056751020595	0.3831523742141755	0.15854905997853883	0.2629082078012386	0.08943495804494203	0.11105309111117492	0.07983502224420803	0.3440645848377118	0.20217258705241273	0.1825434337395799	0.1428391471587349	0.2535864496843162	0.10186941478241576	0.29418381585035436	0.23631736069105344	0.2180557593058971	0.17535076511014291	0.163331339676073	0.20973263085967067	0.3242614937483805	0.18349589136822586	0.09410345631236222	0.07530752203751302	0.28057257454305334	0.1922544827248441	0.25144564698209915	0.12341442952566209	0.1602196765191516	0.1376813115943059	0.16656413165313094	0.1775019707331024	0.16093574903206231	0.24061771289510203	0.15493604591668153	0.2904647973734295	0.28329723217444946	0.21721056668133332	0.26828875634637545	0.2273749154037159	0.18227929652890773	0.1998257427328698	0.12408597862762136	0.24272128835950185	0.21958139593224993	0.16766001580647044	0.16018814514820176	0.2055230701268138	0.163914129394665	0.18712141766342943	0.2883028188072079	0.1277674224779197	0.277703230722702	0.20038079440121775	0.12496694007037602	0.19530636195245954
CM185	0.18674719219728958	0.27625444086197076	0.4099141497397137	0.18484928694641464	0.25438811550254325	0.33231410171176523	0.15275384468711012	0.2931909254984856	0.09970067467068858	0.18887117959747957	0.3978561808450558	0.09334541140310582	0.12533864849207368	0.18305095010018507	0.17227273816409117	0.49889093648066496	0.29943427905841663	0.2929988377395414	0.2906003629965555	0.15160040371074468	0.06815894294339979	0.38984157518466467	0.49503458211161966	0.3134681931164405	0.0885099998314657	0.49009958830575134	0.53974051231871	0.41428066547506165	0.33710014990855536	0.20695313441253266	0.16414089585615638	0.24861037163301022	0.3137498633340385	0.22747731306459457	0.17611985631869856	0.39426454732231575	0.48573570577082087	0.16853293036528075	0.19877516427359396	0.2658668692714808	0.3521500753054456	0.36187957532040316	0.19504151438182626	0.1918141492726382	0.18963901740910966	0.0	0.06247313993980339	0.15376787643293957	0.22700556678614384	0.30162433845909215	0.42380181276690676	0.17760293701289237	0.21173431970708456	0.15614437447211554	0.1978171510333443	0.1628315693079973	0.2049233078164833	0.2381505323816913	0.18788816572174555	0.21585948918427852	0.21392208281768377	0.14745192385381883	0.2841846122196692	0.41718501456428947	0.25993017796968343	0.21453295425026536	0.26460653948952567	0.17047692317276722	0.3096580145272904	0.27857835627153665	0.3196261802108586	0.33565965788844065	0.26230053200914105	0.253602153243088	0.1813313543404846	0.3110720169682326	0.20303227473242275	0.40910955269704885	0.2956134010609787	0.23299755828908933	0.2888094347190592	0.3154992556321468	0.23910515457295187	0.18015668899999812	0.3018708055008071	0.328169668376276	0.21332307803931067	0.2583954753940139	0.17033309586813405	0.4382855710146623	0.18751865123269382	0.4173522516386946	0.23155002878968042	0.26029834253803313	0.3509183383800381	0.4940355490598006	0.2888689918311749	0.3884642015066	0.22568658089337054	0.22931685579439276	0.1903500867820983	0.2192674498257366	0.34610788615242233	0.3270446996863778	0.2641020654682894	0.3714436870182969	0.22208462563745568	0.40985242492089957	0.3521126477884708	0.3743153417549021	0.3161103003085762	0.31032280667177736	0.339349132679167	0.418908828864763	0.32159649003703095	0.23148700600032904	0.19205455774185254	0.40561182061327805	0.3165935919086008	0.41590247965316285	0.2742085271196163	0.27786539424847795	0.2529257579907194	0.17629858353846645	0.19139617142154924	0.21495883879301936	0.38601956124471715	0.2686677778094441	0.4122449116597482	0.3896646692456995	0.3478232739250166	0.3861833598658487	0.3627006536564792	0.2802547442955551	0.3302444259153378	0.23106281621351887	0.18130999548541826	0.13972038991219587	0.303758137826392	0.24497420633074338	0.326463293047949	0.22211419599298451	0.17497176114775137	0.2030972139274576	0.2059301699730376	0.16738042227004202	0.2311663989496386	0.2066648217679239	0.3228517478284235
CM190	0.15335516088190093	0.30187704080101785	0.39410754438037554	0.20051288333194395	0.276686027559988	0.3504899822602018	0.15179629302448	0.28950638254285377	0.13072805748003186	0.1853690428410577	0.4172981626087885	0.13055207180486086	0.13765612387994397	0.1953199980209671	0.2123232751792768	0.5047070202889952	0.30423254863588567	0.307418580680364	0.30335648571296947	0.1745452637259689	0.09373933060537476	0.39044261342195685	0.5030707834521729	0.32269286628466026	0.06977998811990771	0.49600337369398095	0.542201996988264	0.3891908190122546	0.3432587505783797	0.23160147523552668	0.1861447625097285	0.26862208945066196	0.3260152149168996	0.22079327181088676	0.19472680803832856	0.3762881109699509	0.46222261852133256	0.16661153499192183	0.20183438849634536	0.2637700006964193	0.3535946172964837	0.381238284564145	0.21276601277108873	0.2099594835256634	0.19722066000481947	0.06247313993980339	0.0	0.16998696766343369	0.2581495640642573	0.30122791661702386	0.41927120321490047	0.1847769249317031	0.21175482848525845	0.17073505486528215	0.20431853541977243	0.20819419684578352	0.19354828695016862	0.24308288362311217	0.21107699661758317	0.24017456371069487	0.20695728444012007	0.15928460224598665	0.2906344757555984	0.42059564990853954	0.28998102308735413	0.2293287676861296	0.27563432424256573	0.185543992041744	0.31607637558649276	0.3114641614479729	0.3371605147551236	0.34057647214999165	0.26881562120272695	0.2802278514103679	0.1876214205411096	0.3317814775575719	0.22084585938837178	0.41020026998198	0.32243044225422307	0.2616002888532837	0.2958260753005391	0.316698969085355	0.25902308401570584	0.20655283906780844	0.33571961639374887	0.3284151055712679	0.23727843564107817	0.28815905057334523	0.19569148467151873	0.45677390786646455	0.17930981536447468	0.4280071100036179	0.20145933300915034	0.250413199203101	0.34215588042950906	0.5074050204460926	0.3082308179312731	0.4104361478808328	0.2509177078486296	0.2469239731797801	0.21414693240030208	0.22802779177045968	0.3364285930099896	0.33852877361969197	0.26605025858607423	0.3967001741946896	0.2514201656486832	0.44326665366504514	0.3647184556314439	0.38510662348757935	0.33559279024324734	0.3369485048390573	0.31556350937614847	0.42703761616523106	0.3255049210379579	0.23874941842903208	0.2087088895124063	0.3989565062095202	0.3422161918476479	0.4094541017590436	0.2934386678063666	0.2716996340798794	0.2711042920879656	0.16623813077559196	0.2017689288540071	0.22871180582802925	0.39105131170983654	0.2636357866157507	0.42418380823007945	0.3890889337949681	0.35357989777529375	0.41261637451751043	0.37266368134633837	0.27981148201239825	0.31686513614670164	0.22838937138993914	0.20572222840391208	0.17114544611985957	0.3195512744519978	0.24158783448656734	0.3448368311883291	0.2266162788851936	0.20639681735541507	0.19776951075559668	0.22941611300801829	0.19208286150557524	0.23293842021861227	0.22165571477967383	0.32180218832357044
CM194	0.17351892714429518	0.25364614282197423	0.3243238643072182	0.1258980162157987	0.1564110041126308	0.23383649058556277	0.12146295436343238	0.19644574755756652	0.17848738437801687	0.20924966778317977	0.35815920809760726	0.18677262400194114	0.2231999028173986	0.1772880207295063	0.25178876003988465	0.432995763502757	0.38870678544619663	0.20395355531122206	0.1935212115030877	0.09601802350794542	0.1859692942627961	0.32902971960498584	0.4145227019865394	0.3695555548643533	0.17060756272018274	0.4145487456074881	0.4627692527060138	0.34511192426347953	0.2644379145959598	0.1500134154548911	0.2687660955422669	0.3303532805921047	0.350646626095066	0.16722851602831065	0.17851001052852072	0.32487461943392576	0.39832021999494277	0.16251898711858165	0.1300965935405433	0.1669934299425754	0.2760821283478352	0.26735877291614407	0.12539125976239043	0.10670314905658992	0.15511326394885339	0.15376787643293957	0.16998696766343369	0.0	0.19601680332869786	0.20806195008882877	0.2954674252513369	0.1215372949071718	0.17533640366140651	0.10173653803654342	0.17537732702277178	0.24796015123437085	0.10095216199518967	0.21732419744298445	0.17566674979650654	0.16162066071293446	0.14315947596202344	0.1606232360990864	0.21644363503589145	0.38791746632183444	0.19003964868809045	0.144338790682371	0.20113566872652405	0.11178333529307928	0.22946003757543226	0.22170890153089054	0.23863381976500547	0.23528667842556014	0.17516653178518146	0.17924926348043385	0.11449581349377336	0.2184509456767315	0.12080552754403343	0.3915447114400461	0.2222276567479678	0.2776761286931489	0.2488559542508485	0.18900968456895756	0.18621330508442785	0.10470545269113696	0.288792271164537	0.23913104241736913	0.16193563614058976	0.24173138827006435	0.12122313702993509	0.3755275601999568	0.21409959038990198	0.3391945534972679	0.12226561338903248	0.1685724207369573	0.26025342702230014	0.420442064484856	0.19844105971655956	0.3611202367958302	0.16949400462039915	0.1861181145788698	0.14340788908222854	0.28930958993828293	0.30413213333761613	0.283938800426932	0.19396646779261467	0.3577047014896542	0.1779730745599098	0.3800869965398432	0.2642964715127314	0.2844741133759859	0.22409586669786435	0.2374457754968844	0.2762943699439381	0.3991820276325385	0.225421073318118	0.1799436079879514	0.11053425230150589	0.3516397589143316	0.28438208911141194	0.30279211554606567	0.20623556384804648	0.23975465575038254	0.19044971351259177	0.12628954119715768	0.1342409468700596	0.12211659495538515	0.31990055411118057	0.23016767572889238	0.32876749825780255	0.31647683586245645	0.2574907868107003	0.3417575194550583	0.2728471592076953	0.24596811455884454	0.24958312998149226	0.18904447670521388	0.18831858253823108	0.13959471984546193	0.18538450195964196	0.15909622483009986	0.21751156948964753	0.161951154922364	0.11942952999655256	0.23133002431074276	0.13218942946721138	0.18934144779944978	0.16594293419806633	0.11802642795395514	0.22627835811183478
CM196	0.3113030606401852	0.14917117501097776	0.2717944026092433	0.13080072974386908	0.15880535069388763	0.18237884627624268	0.20265177088640932	0.29971773733287527	0.2858998128289587	0.34249473076329223	0.251438619142916	0.30336453298192	0.33506739575885497	0.20193308645746527	0.3563203531609466	0.46571877623764746	0.5057796549743889	0.22039068834299932	0.31673950788581784	0.16513709930086787	0.27407603460316826	0.44506796655524583	0.3447094573621952	0.49971606345562325	0.28826781663474066	0.33842677486953704	0.3865835135699377	0.3252454987394918	0.30010415682168706	0.22345477807065206	0.3479194802662984	0.4460986727635321	0.4952270460589957	0.2961663485602695	0.3153582239033256	0.27148499633713835	0.32802000628889344	0.27032912717444685	0.2164475310843902	0.1335571221343526	0.19918940638575877	0.22180726134149784	0.16680158819351126	0.19404093646861753	0.10180440831992207	0.22700556678614384	0.2581495640642573	0.19601680332869786	0.0	0.2038063964784684	0.2551254515963586	0.2475440473154158	0.15446278072598482	0.22609516700429938	0.10464269250367354	0.34190990451722797	0.23473551811430365	0.15264504902594242	0.12278281998890365	0.09961843288420777	0.2851297939827144	0.26524307381848283	0.16895707420271097	0.2634429291718212	0.12782007182839827	0.09376335646638118	0.21318487764357202	0.16687650265705362	0.17227384581666944	0.13620934275611912	0.15257562261504581	0.20878939873008945	0.103177134693769	0.10972447788607427	0.2581440178261163	0.1349912315955978	0.1855719707862471	0.2501830539404196	0.13926405952437815	0.4165237517954248	0.1802599680543473	0.23763217605580758	0.2838069415900767	0.1670552223067761	0.39877362191662824	0.17108269651107488	0.10836429157556018	0.11917257204962804	0.23453395254324635	0.31233445426310946	0.3449930485429768	0.30935777632223277	0.2600736995607051	0.31842288131063806	0.4166965647178597	0.3679333877728423	0.16801774057327823	0.2209389198116843	0.06299514476427787	0.12022655550353187	0.12032291263026067	0.4012412838978862	0.21799828819813916	0.17092889426286573	0.13377709528486845	0.24599139192533945	0.08776646211115424	0.24550734168069116	0.23415312510945768	0.20957824640589903	0.14150704951123882	0.15024964852166145	0.20608345809456263	0.2969663617446045	0.19070729778570616	0.14217806680410952	0.11182888485754128	0.27043871345882875	0.14541765664887085	0.23648994229696652	0.11147057993207037	0.1584222367142133	0.13290750186715405	0.2037478073298552	0.20917700084987473	0.20642194015759463	0.20817459869959534	0.15420788882203176	0.2845929848722795	0.2750380945804649	0.22697867764415292	0.25617608048416174	0.23710274086476174	0.16301877139622745	0.23973601699788114	0.1283712622100644	0.27301624002524355	0.23004687551866107	0.20563741424835022	0.21319035228646077	0.23075685187311226	0.18310395879894456	0.19372172456116313	0.34139447940891104	0.15808714641068	0.3171346272472698	0.2285188713235622	0.14308281090306593	0.25015134973402503
CM198	0.22138912413336387	0.3040815978999241	0.2443595745035578	0.1698503330894043	0.11718107823438231	0.18612132312647697	0.2740384509659703	0.18037162661982645	0.32796300545162127	0.25264454966221683	0.3608764234053147	0.2936842769863549	0.34295034488239545	0.26492499995041263	0.28413837616791016	0.39561351785718296	0.4164863166832642	0.11886252725969775	0.21404272477058353	0.20282322966285982	0.33559175532585067	0.34607084253151554	0.3355839420358493	0.39371307477804457	0.2895513839523938	0.3354828739262336	0.3675853236361279	0.2508937291046378	0.230351727804247	0.1767188080786465	0.399530123826049	0.3899281181717646	0.37851279515086145	0.22054440827973731	0.2333261536110444	0.25356034705385017	0.3089006108939213	0.2186970455911607	0.15411352478594545	0.17218695108967924	0.1450334265197965	0.2753388234359849	0.1735570697353454	0.17884050874597263	0.16643671837343071	0.30162433845909215	0.30122791661702386	0.20806195008882877	0.2038063964784684	0.0	0.19255357563469092	0.19307961287598047	0.17038123995783785	0.21891571280915154	0.1852670787547939	0.33419223313210206	0.17191241750700573	0.2795690607649587	0.21881496093271183	0.16742551989252313	0.16601573942749637	0.2302889314638796	0.20520974095114652	0.3824676066401276	0.19715797338136823	0.1945264378744458	0.13250407082077675	0.1953711881292029	0.22007265613611549	0.22617900603743085	0.20675952060164388	0.13907090030632754	0.15432702609500032	0.19228698955481002	0.20914025077057863	0.1879505942294106	0.1365955395745465	0.39711130467751865	0.2324832404852835	0.3138693269903281	0.24816794938873338	0.10946889847422796	0.1767881331205742	0.221559157797167	0.3078976045670514	0.17226696570654426	0.18724288383534365	0.2584985229084918	0.23336434618877913	0.3299447666975526	0.24991099919520318	0.25068652023813	0.20130991124789224	0.16830356986474815	0.2704202574937648	0.34808803321617193	0.14601374401346026	0.3912614908650215	0.2078187787284393	0.18670489916134592	0.15526296963538083	0.27958542253782986	0.29773251279833285	0.27718754790944466	0.21104832996941447	0.3739797908681623	0.21601706562643394	0.39273684073410475	0.28542648938831866	0.2404294125766255	0.19003736886965558	0.2295406029803192	0.31141275952007186	0.4366842733718619	0.2308510313649663	0.19418052801216584	0.15577579902939725	0.35936794642842024	0.3106704689862863	0.2194335426023008	0.21041395415633768	0.2779116331123139	0.18673645304289022	0.2447770055066797	0.21304805749863953	0.15609651127065358	0.33505335166739425	0.28988297461690116	0.2274299542675968	0.29549111622905433	0.23885929611012763	0.37685349896624254	0.19953666688461624	0.27878825797616835	0.20929564473639808	0.2419125818511142	0.240751146848386	0.24020460830538504	0.14541461398520236	0.13987037658315715	0.12624832619567572	0.19252798742041521	0.21729527898595388	0.22739795408639674	0.16990332028610663	0.21358230730022837	0.22780529070272498	0.16744862092924284	0.10514009609399633
CM199	0.3184039031418531	0.31467976195028063	0.23557055344768937	0.2788700802774904	0.20130058819471539	0.19470630687568696	0.3684287611940904	0.23550153222234865	0.43888234501919526	0.3428785271760551	0.33345239237385166	0.4161512844367848	0.43475402229723376	0.34715668311730513	0.3592076479483051	0.3919103612620213	0.491758983551848	0.19025234952287906	0.22245652085713685	0.314485991381335	0.4332666070371075	0.36964643380707635	0.2510301822480431	0.5093454741959706	0.4259030129756945	0.2909187211653884	0.283533185984857	0.2576282184317734	0.28331061030513754	0.2726483866030357	0.5239700439696763	0.46630371898893075	0.44610265913052183	0.34713475101132124	0.32172025484190725	0.25584024721150755	0.3277653422149382	0.3227865204396939	0.2873493984618479	0.20563231882252894	0.14505344917567192	0.2426201474730151	0.23852785242493635	0.24509442311576318	0.2675125451929659	0.42380181276690676	0.41927120321490047	0.2954674252513369	0.2551254515963586	0.19255357563469092	0.0	0.2864177801151739	0.24687914406281916	0.3147026834456669	0.27797916461925126	0.42386252466759256	0.2779858157752316	0.3521826071170648	0.32797948791146114	0.24932390794179643	0.25917736912886913	0.35884219223600433	0.20228658268771119	0.3350891804298799	0.2561283193465182	0.2404727524651007	0.22208639787497203	0.3159786264037329	0.18089354621166553	0.21856603406728434	0.21478843862515407	0.17520576064479562	0.2029504024996044	0.2078133924121565	0.28778720511901423	0.1871575449371135	0.2709704866570574	0.4126504779165895	0.23167483144607168	0.41896798687588305	0.2282199091897302	0.17790910113688035	0.2740104099944078	0.3281897811591915	0.32588038210918946	0.18123726093077264	0.23504332799562175	0.22793089996122357	0.3140824789616474	0.3067702008419599	0.37096971260344036	0.25456245465895666	0.26809844199936994	0.27109027312891154	0.30499208729348093	0.25488673535590667	0.19710247114754847	0.401050977184578	0.26240805778201576	0.21739551537173754	0.282491317243323	0.397176925831597	0.259542888579645	0.27621142076064475	0.20370579800069372	0.35418496818526723	0.2546613532741169	0.3643710806504075	0.2626518543955927	0.23997583735267103	0.1902516399847469	0.21361745072378785	0.28363635320027397	0.3764191361993518	0.19273524447727192	0.24221066460261606	0.27122296413554886	0.34193083683228026	0.32504011763578566	0.20935614424676555	0.19610766034778207	0.28580633294337804	0.24877740888243816	0.3605997144266455	0.31482096035377344	0.2815307665980663	0.3346249565528894	0.2959184410136262	0.20229005162106284	0.2610988152534296	0.18179339825003316	0.3412475931711904	0.2074738382739782	0.261041089266167	0.22359518858589833	0.3207910143167731	0.31815952319143437	0.3185667184838133	0.19270942768033586	0.24379638432851183	0.18571952691852375	0.31784064968220405	0.29375657347246187	0.30608239810217125	0.29678643880229083	0.318699701415145	0.35184571402885334	0.28799718349048187	0.16999951759419513
CM213	0.11369118644244725	0.3172088101740142	0.2630427637956835	0.17018742672098147	0.15371304729023977	0.2215250300564383	0.16047617667992675	0.15002798366521508	0.2222462217687362	0.14579868302990734	0.3682543189056795	0.17863542545062244	0.22082083659241747	0.19109069668541895	0.20960402441930215	0.3940499562260816	0.3430009148505696	0.19362082926312846	0.1775742317675275	0.146178228655447	0.19170680007568155	0.28818210170120523	0.37768351967892905	0.3266345567610671	0.18633792055300702	0.36945256274707017	0.4119466869700701	0.29884058055099055	0.220496505253786	0.1241171176601775	0.28865347098410526	0.2943230968604424	0.3073454393719818	0.132829753252289	0.16061861926505247	0.31414803734220553	0.4040437205485409	0.11711882427023412	0.1411119131863568	0.21333063363947263	0.22609125757086052	0.28534121853073235	0.11756210318298241	0.10115320512793827	0.19162625394256805	0.17760293701289237	0.1847769249317031	0.1215372949071718	0.2475440473154158	0.19307961287598047	0.2864177801151739	0.0	0.17066316367431655	0.13741246191891335	0.20243752316113747	0.22136043204351488	0.10775819802079824	0.2753005113050815	0.23371007312020792	0.1908748260959877	0.09607502991334473	0.15416458959185003	0.17032091043938805	0.37561020472880746	0.22836654473245022	0.22584508549764876	0.17877014312480854	0.1534068068983283	0.2367928799705039	0.23990224971773574	0.255577413844429	0.2346833568386606	0.20973024687783587	0.22528896938202783	0.0769904610159481	0.22101597495305725	0.11233921130611174	0.44844634632767666	0.2888695406227836	0.27660896815692226	0.22459534991568866	0.19925039571192926	0.15765536373991426	0.15585691626527118	0.23495645246741909	0.227697041306586	0.19334508093498487	0.26402467741750113	0.1044468964460751	0.3584193094771232	0.1800554453395816	0.3176628309985646	0.1423207641589346	0.14680729012035212	0.21573909383799605	0.3782204533120613	0.18688269319086093	0.42272748632211116	0.2314390847062311	0.19505075521990417	0.18429374177933613	0.2555070178179684	0.28356229148395473	0.3233363930296202	0.22556299315084777	0.3789159040269624	0.2416947638243509	0.4131160780212092	0.2741972028344476	0.2751255904845345	0.22944439025278274	0.24995832964986336	0.3101360653222409	0.4037946004974281	0.23541375662699926	0.18790265909826478	0.18931225195692297	0.359560601960054	0.345989338637693	0.3105756024382391	0.22345188080600342	0.2623227011511216	0.2047774849343077	0.1573682787200735	0.13118874816521925	0.12442768970480908	0.37117984228736656	0.29595999593627587	0.27565725783564754	0.2835789392799948	0.24667132997481217	0.3904103668164674	0.24311416782776346	0.25806757905813477	0.22194302627613632	0.23920395454641072	0.15104096268486125	0.1303625480439662	0.18662647779208574	0.15135203708613804	0.2154777424976726	0.2032422484776804	0.12648031064896176	0.19797903557484764	0.1781677116135763	0.19531250388769697	0.20373689325709654	0.17978444329656162	0.16881559718035516
CM215	0.20081440684325821	0.21531621431919593	0.2327054567386287	0.12272558821702104	0.10639884179667433	0.18940233758183736	0.21663501016626158	0.21015945790121138	0.27314120549911003	0.2567165648804773	0.2686564166679676	0.26031549929016695	0.27056641577057244	0.17284221793936755	0.2894239283008829	0.387995605724022	0.40581648296950146	0.1555569719169016	0.2434234461016882	0.14397815812465148	0.23833817289909698	0.3639804866985903	0.34001895245796393	0.4510187537028929	0.22080660741769503	0.34762150654517343	0.36172326567210883	0.24059708229805685	0.21997304490141467	0.16919780213948166	0.3426804919608928	0.4056550188267452	0.4271014322461677	0.24600893128401946	0.25518673412242504	0.270950811943007	0.3394378594770347	0.21942224234632196	0.18106318104495023	0.13038144879137453	0.19675756582172116	0.22206949034289242	0.10117463508170502	0.13297952817358655	0.09022136904508372	0.21173431970708456	0.21175482848525845	0.17533640366140651	0.15446278072598482	0.17038123995783785	0.24687914406281916	0.17066316367431655	0.0	0.22903124450233414	0.09483395399239092	0.2954274319480686	0.20385901589235184	0.17721230583891642	0.14116701164385803	0.0980881074143477	0.21876764502855967	0.2506166264993938	0.1265458320021046	0.2848887632220528	0.1470353809780257	0.13316792611176212	0.12526742631005677	0.14436157065435798	0.1586769813823003	0.1618319957938063	0.19462863263043698	0.18335327820638908	0.12438596884619679	0.1285116766253266	0.15973997240279394	0.17780948813428865	0.15462523582814353	0.32993349502900304	0.19770996988030834	0.3855659594837775	0.13687217121550346	0.20651662827765732	0.27455637394517385	0.19865705116579008	0.34012024728382073	0.16761690727072487	0.07854302284347726	0.13836139510475226	0.16837388596692304	0.2964008986303213	0.28727367174199125	0.25956461614908993	0.17357491104743109	0.21802622059724439	0.32115302039659743	0.34137181317781673	0.14118017197022178	0.3175886781614843	0.14417504478451676	0.08204028081234024	0.11557860898199585	0.3525872733808918	0.21125154269200574	0.2101390367916056	0.11971620887275448	0.25940333094426843	0.14503766315998518	0.29597098735969346	0.2254511918637445	0.22104330520931514	0.14564329289561406	0.1637843196632265	0.23886610261673277	0.3079381660472296	0.18300094470980532	0.08272813617966703	0.13514029889866847	0.26552922279816926	0.2518024911715088	0.2257815436851039	0.14411930749649435	0.19202651062180215	0.12830488861501418	0.17359522644912803	0.14590278855926583	0.1762245177291215	0.29359784566747993	0.18363167609485953	0.23716228454432717	0.23199334169552482	0.18180971029807239	0.2701638644182458	0.20234356778491214	0.14531175659570422	0.16425115467230003	0.1685659023769685	0.22995192094013256	0.19816470381489956	0.14465291457666926	0.1539207026213138	0.19470506940116036	0.18809698392348584	0.16045933305499652	0.25723252879331565	0.1409817160932171	0.28913679900272576	0.23135821082423316	0.1578733705693834	0.1643581209554301
CM217	0.16187209724084323	0.30341054891835806	0.3528177875618985	0.16787724176283506	0.16965990467906172	0.26646922694577757	0.1843437346871597	0.21119667266695602	0.17002757965610407	0.18512498757391538	0.3936526494619901	0.17893271658866203	0.22455579348318294	0.2315169948193798	0.2095104506961169	0.4624957980405895	0.3646852405451182	0.2299787366822762	0.20825437492372306	0.12664625330486573	0.19249399075638685	0.3632775371846577	0.45817252832674277	0.3495856476115684	0.17893804561218996	0.444983510454102	0.4966715873697566	0.361460070386937	0.295128559042999	0.1883642490610048	0.2727171076649219	0.3002036553165518	0.3359294816370057	0.18295066347723418	0.1477369138578694	0.357288581597357	0.4388239844196269	0.14564877123507453	0.1337943987513933	0.21445841339627536	0.29297674177190564	0.3335413667668855	0.18733179010647708	0.13738930384863904	0.1876912774474584	0.15614437447211554	0.17073505486528215	0.10173653803654342	0.22609516700429938	0.21891571280915154	0.3147026834456669	0.13741246191891335	0.22903124450233414	0.0	0.24010829078233994	0.20774834387233337	0.1333335283364311	0.27358273991712906	0.21893701951512973	0.1648638990443416	0.13420621588705559	0.0926289725247297	0.24487201326352698	0.4522442493848663	0.19309403480660323	0.17626726915409696	0.20086563084837156	0.1503557782802693	0.28283882761746015	0.2863647960092389	0.2584844619750175	0.24135116274394242	0.20138067269761645	0.21839078708688903	0.1368316332895991	0.21187149390596632	0.11501512683213402	0.39322493179605883	0.23871681834949066	0.2394025719817231	0.3039397952996596	0.20158714247399023	0.13559841811583154	0.10667457482765567	0.2677145157822962	0.2259698357156658	0.18809898385084747	0.27684552275582686	0.1306818627208619	0.4110535715194954	0.1919485662973315	0.36069485817313673	0.16762864261856558	0.197520860851148	0.2804174795393434	0.45570326135537254	0.19130133904331467	0.399107982147566	0.19117116950176194	0.23365073639517678	0.14641893694800873	0.26165494536861683	0.36048532604601546	0.3126181795622608	0.25907870292749513	0.3985997724811835	0.23676410883809162	0.3840196392864467	0.34232724680156346	0.26866747209574315	0.20866846373191833	0.2728243345153921	0.3502906741994769	0.455431093354594	0.2861633853158263	0.2214095811778839	0.15121505319443315	0.41583068064492695	0.3223698344631479	0.2982551603398794	0.21600214102219276	0.2991267656420222	0.24886429961752968	0.18585371674445048	0.18748152277864044	0.15901123147962137	0.35534890158360044	0.29674004008438726	0.3556301617296719	0.3452496924500698	0.2812227419474575	0.38944039537612185	0.3009055702387962	0.30317566300671717	0.27949865021293674	0.2451919315470924	0.10649609017808004	0.09845056926776756	0.21428626870500206	0.12867646765203905	0.20597489877745992	0.14638318571558984	0.11608368600045482	0.17532308645154554	0.14742799181331587	0.14411340028649278	0.13260548682024098	0.130346200596229	0.2540848956878259
