	CM006	CM007	CM009	CM018	CM021	CM025	CM033	CM039	CM040	CM041	CM048	CM064	CM068	CM078	CM081	CM084	CM085	CM086	CM089	CM095	CM096	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM156	CM159	CM160	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM190	CM194	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM221	CM222	CM227	CM228	CM229	CM230	CM244	CM246	CM247	CM250	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM264	CM265	CM266	CM268	CM271	CM273	CM279	CM293	CM297	CM298	CM316	CM324	CM337	CM338	CM341	CM348	CM360	CM362	CM371	CM372	CM383	CM387	CM396	CM404	CM405	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM442	CM443	CM444	CM445	CM448	CM449	CM451	CM452	CM455	CM457	CM459	CM461	CM469	CM471	CM476	CM482	CM485	CM486	CM489	CM501	CM503	CM515	CM517	CM518	CM520	CM521	CM522	CM524	CM526	CM531	CM534	CM535	CM538	CM539	CM540	CM544	CM545	CM547	CM548	CM549	CM554	CM557
CM118	0.5134249341110747	0.6149415902195263	0.5032415898621394	0.5947360591592263	0.5465793817605988	0.49376186870013994	0.3351121298205889	0.47763673753547536	0.6025162146335469	0.3952721607919848	0.6533469949187715	0.5570123388676742	0.5129650576767459	0.4429965101932828	0.4760543302412505	0.3612033931529151	0.5571144465529557	0.5810590008195458	0.5578939847978097	0.6189100778762154	0.4940340789353994	0.4030689694697495	0.22868860085301143	0.49270443901118294	0.6286094644866058	0.0	0.3218707723233833	0.3142215312737413	0.3013002535732268	0.3874279064444071	0.4923674931295596	0.5229086884438778	0.3829465476302769	0.5365705023703823	0.5520753394662554	0.40731137201930034	0.4950053431167665	0.38739437963862305	0.6017342744488241	0.6352838884127284	0.46953401557600005	0.3709156782122232	0.3601526514931073	0.4066695714439931	0.5757050821559392	0.6101347507721583	0.6653159886311963	0.5745199381820763	0.45500871488670563	0.5719952133340263	0.4642604281706345	0.3465747924577427	0.5839683728087486	0.556959880414253	0.5517682028918205	0.5314819208632177	0.5251225227717794	0.5784390081509743	0.6086953558884995	0.49596131065730464	0.49216272014764506	0.5389549870950823	0.4793867346322733	0.4508310732644449	0.6010842680860073	0.6014203127608434	0.5873445500942424	0.6162789316399515	0.543427445378728	0.3583642326059383	0.47317929496884825	0.6188830863825668	0.6134831614780787	0.5774086638943113	0.557291243953609	0.5489355675220723	0.5702206920578481	0.8311340981054618	0.661872691310381	0.626930677812825	0.41184296023547895	0.5920304032194207	0.5139975723273846	0.46915472444095013	0.35840528497491597	0.5558495947338933	0.5318723143889644	0.5314819208632177	0.4458760828308357	0.4493863479252029	0.5479852707941874	0.6128637934968498	0.5293003931850655	0.5900717425381831	0.49742799023926576	0.39839422823979753	0.5777675403248207	0.7693435520257128	0.5041456948504434	0.5962628043761722	0.5716366804243848	0.6021499151304802	0.41792800492169824	0.6091646824572836	0.5663221138698129	0.7679019787705172	0.6111548138917822	0.7639372574836298	0.49450563780155055	0.6098567867017579	0.5019192114653023	0.51779475786632	0.45598766027265064	0.585937389488517	0.5072015554928498	0.38730992776950957	0.566367969253143	0.6878631089925767	0.5433187826213266	0.5600613196906117	0.5345748983235538	0.4878810666056022	0.5252374040776362	0.594359501999941	0.38077872000118596	0.543589344660003	0.7668800947249058	0.6138433932069173	0.5289433912768484	0.49157384756080125	0.5913083087418869	0.7822583915521437	0.475876234522822	0.508282939022266	0.3904777939242608	0.4377882780650724	0.44431281756960805	0.48314714792673924	0.5426848538700172	0.5675320038722597	0.5055679085387723	0.6822517676342792	0.5314819208632177	0.5775970851709746	0.6185946925021536	0.576913040782633	0.5925443079744438	0.5922898474271663	0.5039082835453365
CM126	0.5685436448800728	0.6247451323496106	0.5136810089229134	0.5989894739003108	0.5208364488105232	0.5011119073174033	0.39452577598569505	0.5705789107069125	0.6342096844499864	0.47428663759715367	0.6523234190875831	0.6617413368743547	0.5490351891605905	0.45143468379245055	0.5941719463418283	0.3569402432575907	0.5921464549044175	0.5209919737884902	0.6272173278155595	0.5639175176113527	0.5392466351482577	0.33294451247672086	0.26204560834187335	0.5173517369535422	0.5757216919666814	0.3218707723233833	0.0	0.3491439773760015	0.26988391954250696	0.39354918439436765	0.5368153656892655	0.4988598071618222	0.37474027094898293	0.451168138508611	0.5993832620682082	0.37153380617691134	0.4512811716314979	0.3940320209283201	0.6693321514779862	0.610924237896457	0.5036899164061532	0.30407326550489555	0.325131430294092	0.4187429356205002	0.632298759443905	0.6157607053817914	0.6467063965720539	0.6022305999506535	0.5023603236846745	0.4884681543930825	0.4579639871534735	0.4615041642092303	0.491935754577355	0.6448791643028738	0.5789877839443215	0.5774653422440995	0.5938769844421956	0.6161092330566726	0.647952318528932	0.5656964420526236	0.53440019729822	0.5652964224428182	0.5165118867456362	0.49679071158714017	0.5200957898047831	0.6622690339670163	0.5626824870243838	0.5683038294222342	0.5032832855049757	0.40340524447715786	0.4555146950978379	0.5321195791387422	0.6139455000234044	0.5516148645617703	0.5305363892004659	0.5533888176282131	0.5301500693933492	0.8808691685298362	0.6335686501627981	0.627417156452832	0.4216916855254576	0.5599441219356035	0.511500674010754	0.5918470415446662	0.3704052338720107	0.5598519734003158	0.5689088073881126	0.5774653422440995	0.5739174316432909	0.45781985484746035	0.5521551983018024	0.5816042142119642	0.5626153291519669	0.5616690082270439	0.4715841722044017	0.37925890454218	0.5808838606648505	0.7946056255294197	0.6172552928599646	0.5725949923403462	0.5436142024568089	0.5958862269904854	0.43554780719051134	0.5851785923779589	0.5730132807583638	0.7325961369654409	0.5854864975980397	0.78904590358817	0.4245120469239317	0.5900282388693259	0.4602283603662094	0.4914305309789749	0.4602991206374461	0.5906215328056609	0.486107802162602	0.4769706832235011	0.5702841966254019	0.6778740381957653	0.5882710342037627	0.5724996565465464	0.5858312285497598	0.5640763257736143	0.4500669734921365	0.5392647985267297	0.5171936967589892	0.6101684272674404	0.7592706556312123	0.6018370662522419	0.49794033662080067	0.49452384636862134	0.6472202083953554	0.725034871530848	0.49984863163263765	0.5417035088644098	0.40097664686751927	0.5648009378848732	0.6100397099448452	0.5334871558182341	0.6013939614273319	0.6296855894518609	0.5123689897555217	0.7088097472462224	0.5774653422440995	0.6307241105239726	0.539351247389899	0.5499914693410376	0.6873337876676217	0.618154793763447	0.47505396619072765
CM130	0.4218562061306917	0.6392437124968973	0.4694921351790857	0.5824782798826251	0.5825250134764277	0.5328189474223738	0.4748771878834263	0.44152228415140404	0.6197396307728672	0.43958499887880914	0.6080713114709521	0.5828536967805945	0.43661192514884056	0.47113801184026444	0.5066524356533663	0.3327573681853144	0.42190151169857115	0.6049953829500245	0.5828977250490924	0.6056788398309937	0.5188099383424041	0.32252755091161256	0.37583124862118644	0.5611785588417141	0.45889604738046696	0.3142215312737413	0.3491439773760015	0.0	0.35436954791019215	0.3520560624634606	0.5167025769985719	0.5148488094037145	0.493524163487625	0.5703159552139151	0.6162931141973501	0.35976327152367055	0.4273218933641968	0.4592201423040878	0.49385920769926583	0.6232234778087624	0.39639883980282564	0.446495191372879	0.35720117208803254	0.4493493720979909	0.5371419554341321	0.6339281532434922	0.5166465063745576	0.6618677721081471	0.5641678180905889	0.4967758627214013	0.3774299233497461	0.4702436289005699	0.5282331669958944	0.6275786787862937	0.5168101726641082	0.5603414126059243	0.5238846915357245	0.5990817736628344	0.6336849924856423	0.5348125093569562	0.45810585640006984	0.605252573227535	0.5669947353643637	0.569835268704953	0.5876233055939933	0.5603424603871237	0.5045283167940158	0.602443086316634	0.4333765386447032	0.4546576104036571	0.541131142249196	0.4550939476993121	0.5786966299357446	0.5908238282896867	0.5128169077824167	0.5639085987709348	0.6151746875509304	0.7761937183420632	0.623309229666153	0.5824731332878056	0.4016637684411603	0.5181432491540382	0.554127924840454	0.5887750166597124	0.47376546785989454	0.4653698637440242	0.5520009531711442	0.5603414126059243	0.47968924370814353	0.5681630974383125	0.5510585429213293	0.4868009393290019	0.49632022751984123	0.5403111731951394	0.4532779051368691	0.38029153406448074	0.5353745015351158	0.8572466215049992	0.5925340026314285	0.5231796968054323	0.608242953879165	0.5130054428072556	0.32972334236480116	0.5315426818118947	0.5432279600634777	0.6937513217472253	0.690052925806908	0.7807122710992909	0.5603119323367519	0.668849757347175	0.5732726542993197	0.5574269398281428	0.3855914413789954	0.6085841648722653	0.4294519137841616	0.39081135211540086	0.6050127322795368	0.7151257817012908	0.6551030805044694	0.534808657025296	0.5687821574127099	0.5601616758881959	0.590883348843544	0.5728303161805508	0.5118497490789702	0.6079379160066873	0.8204372467254027	0.5219057384758824	0.5891809966879619	0.4721985923927539	0.42792511382149395	0.7416930071563204	0.5646057798924502	0.522546859922616	0.360076321379972	0.5606729840415111	0.5276070267409371	0.5777945231967919	0.5752586557916507	0.5318141494811462	0.5443880448740375	0.5841082553600728	0.5603414126059243	0.46934384642244753	0.6053590938883537	0.581430687638465	0.47938636469926793	0.6762090134191799	0.43379766414728643
CM145	0.46227561373208387	0.563104262901629	0.4404727695559627	0.4909604109737495	0.37579807594031794	0.43956296320849797	0.215787558400229	0.4751558231601307	0.5403426962066368	0.29991358879644553	0.5261192653702843	0.5837273469334087	0.45280388404985783	0.3021474241540878	0.4971467709079634	0.2542676902887472	0.4890636516175883	0.5560768604920233	0.5536424476952028	0.5177331842871831	0.40323054740451136	0.28062276070792186	0.24263100380194227	0.4589508150186373	0.5282304440213468	0.3013002535732268	0.26988391954250696	0.35436954791019215	0.0	0.3847669150383692	0.549910121945089	0.4218081159780423	0.29062789269282496	0.37499392102865914	0.5451836683263397	0.4022315264214663	0.5001502423388313	0.3757377418015439	0.6287005682813703	0.6586799094865937	0.48310003625733955	0.37456477813301614	0.32717336944319214	0.24606659494765004	0.550584417442177	0.5168993995743859	0.5824322372778901	0.5107955881116922	0.5083058330193312	0.5337278633272965	0.4367844210775317	0.36797267829975266	0.470584673834366	0.5514931984357998	0.49060764768227444	0.4658120272556647	0.6447177353250403	0.502783266880866	0.5549249420789149	0.4406032590966344	0.4393266863841996	0.5215236413616395	0.4844498556441327	0.5027750714637762	0.45858305910378117	0.558378273167261	0.4425822559155003	0.5206380490814477	0.5312158078263163	0.42560965554311764	0.4690207453107461	0.5110344984119919	0.5644827448489277	0.4201820282193458	0.41341186520037676	0.41939192912951184	0.4839283855342381	0.8563157282225085	0.5221544098431904	0.4971379135226161	0.27270883346702796	0.5304262949032281	0.3542866717234011	0.4904809493065129	0.22358240617960937	0.43127064526965364	0.4594227519277763	0.4658120272556647	0.46567410936505016	0.30144436336834857	0.585508140665752	0.5454828133627212	0.4658314427672827	0.5531744172069858	0.4199662512436388	0.3003824751029331	0.4458078486422725	0.740330875828616	0.527166328285725	0.474549905709549	0.3943585287253144	0.4746181589686659	0.32029663032875555	0.47730937897648407	0.48904806220951863	0.6315554819660864	0.5288308838354857	0.7350011336719834	0.3592447107061987	0.5599503526313951	0.3906972352827544	0.32708083519360326	0.33273062809061094	0.5149995304407649	0.3582273979559287	0.3740182190992301	0.42368723021182786	0.550958217878356	0.4794730857654897	0.5750265134640619	0.48827779485115863	0.4548136646872215	0.4874388259985079	0.4804423945209354	0.3948958453767122	0.5271281219446692	0.6984706508700691	0.5026890767729015	0.4788237147871154	0.3460897598160161	0.5521064307582425	0.6592895953902482	0.3411829453014618	0.41594692065479516	0.3298646193820692	0.44762744650936104	0.5212832087777766	0.4097594118521494	0.49925130660428096	0.5437238873629224	0.4224377612140276	0.64959669415821	0.4658120272556647	0.5264718635341435	0.4871772053506843	0.5500088342372794	0.6200701708273609	0.5327628603434877	0.4618835969976353
CM153	0.41530220040436705	0.5726157590263136	0.42099872351136114	0.5413221149571996	0.4186632585764323	0.3991649225872957	0.4725134730956762	0.4249927785360821	0.5253665073513093	0.5201792733300129	0.6094984671131599	0.5342252696589341	0.36675176378359464	0.4619681256738766	0.4893370622661896	0.48815432940190157	0.4282693317266559	0.46609444114269555	0.5668626131083758	0.5308672551525596	0.5505177188254252	0.34203872554239007	0.28586392118021	0.5712541427817119	0.5223681174157756	0.3874279064444071	0.39354918439436765	0.3520560624634606	0.3847669150383692	0.0	0.5188064669199622	0.4805273762500698	0.44786871533725425	0.5420225372949788	0.5564866863218088	0.3020444304897743	0.3484655600807269	0.40829341117765194	0.477617019158761	0.4909239092383335	0.3314095871690664	0.33243611722296496	0.290492332125048	0.39136107585225005	0.4490873055606019	0.47152964761523963	0.5188961738781631	0.5016337092089318	0.3618334319549216	0.34246824922577224	0.3244511694656792	0.42882767306569874	0.30167614843576523	0.6051476640291894	0.31338367390741523	0.46227930048132887	0.43839666201179295	0.6255000813655126	0.5372616630214162	0.46814524213613484	0.3945334500965044	0.5364337701737217	0.5376002253272324	0.5375670154693967	0.5153107802678958	0.5952006466962751	0.3370840274318516	0.5375905171839956	0.35102258475456855	0.332864634318535	0.4314920412199011	0.4413968022872377	0.4674041644476358	0.4551117011077556	0.5094001381887386	0.4809463697374897	0.47571755405867955	0.6672041621647673	0.5651536782118902	0.5764261202678196	0.4280503219275686	0.3669235813639796	0.4594647169203618	0.4834168754070136	0.35034783474342746	0.3458451207602665	0.4569860926579425	0.46227930048132887	0.4915365940677215	0.47085195138290603	0.5695032600767572	0.4543739160766911	0.4218857842729055	0.4423897069599265	0.4790768565279866	0.3291792797647833	0.47907669720485424	0.693267949754126	0.5416521412737123	0.464231569900438	0.43667804093020285	0.3548882726254659	0.3807261889750699	0.37539973945601834	0.32234689752514434	0.62697704971245	0.48990212132699157	0.7150754736570747	0.4250183666393063	0.5705832434553041	0.4564071965678611	0.41027036423439395	0.3562646370251045	0.6831456033528513	0.31996138296870513	0.32098122450391053	0.5179645285527379	0.7094972257971939	0.4737741376089972	0.42306934955742276	0.5325788340699046	0.5165146863682352	0.4345138465403328	0.6247013053410321	0.4807736380147485	0.5168102866553266	0.7097844260108417	0.48795855059065885	0.5211136592491381	0.5346795318719224	0.4454442670394878	0.7031316537462979	0.5171700307538938	0.5243172370049435	0.3570345822607233	0.5747260509466007	0.5104253234870679	0.44638063577342824	0.5192838169604873	0.47205341125988554	0.43678755566890465	0.49917131570358453	0.46227930048132887	0.4677215046717246	0.5362973014315778	0.5471752352149274	0.49066419078912427	0.49461120368239975	0.3585702362029818
CM154	0.5942497249797256	0.36003131609041955	0.7019824091748416	0.3747920716518553	0.5568471075289978	0.48804507479991005	0.4629721077062952	0.7101498260060004	0.3404128557436358	0.49722307499733676	0.8050832380666904	0.4158221115917062	0.569673166656341	0.4337163666121463	0.4419304955673466	0.49219096545496804	0.4316031024102418	0.6213668625547975	0.6242795075124953	0.46478816783171895	0.3002526230761642	0.61566612895426	0.49454023284726645	0.4896345643355995	0.43963101814406147	0.4923674931295596	0.5368153656892655	0.5167025769985719	0.549910121945089	0.5188064669199622	0.0	0.5501236610928035	0.5847146675218639	0.5042224489955793	0.4992086020884113	0.5366399334796239	0.48938086967147815	0.32713130184478806	0.5003558734961168	0.6399585022023079	0.6528632258768711	0.5529472052752749	0.5419421415787475	0.6037742979841708	0.6347093830942838	0.33519020327249854	0.4837184126519444	0.5121261115403025	0.3952773575233734	0.5860173019345198	0.6241464504632512	0.6471394183926333	0.603232439379762	0.6409006470215898	0.5634214980368334	0.34517798636662633	0.5740356232438075	0.22172703311830216	0.2818239177047693	0.5763223301539212	0.7013956904236488	0.5257279030563375	0.7369174138164695	0.6768085134787107	0.42569183429800456	0.49979110687419825	0.6073106660689681	0.3777850267829346	0.6380691656753942	0.595820976177723	0.6607722719337947	0.7157498550593456	0.67703100013306	0.5688217596072428	0.4902472748368165	0.583531817777139	0.5666364570375766	0.7774911884110185	0.5167783600911116	0.45231495272586597	0.5056531196884129	0.6105488966803538	0.5495290542117302	0.4239185942655502	0.5841444669160024	0.5986298846947277	0.4013784263799731	0.34517798636662633	0.44290713747376903	0.41442468505658503	0.37897062192878267	0.5895834272206478	0.5677721211790796	0.6696780941658784	0.7057721796451363	0.6322858792531495	0.48532949997966446	0.7143626792223688	0.4795432525348089	0.516981163892449	0.48778829817768005	0.5381202819499036	0.6600775494749407	0.6332450464510928	0.6097757438445699	0.7569176856503733	0.5524188476626539	0.7528890429044744	0.6143664029970403	0.6734205068443699	0.5348862308147486	0.5195380066562857	0.5937526546029929	0.7776626126244653	0.6778646691291081	0.6310631037950787	0.4970603573949911	0.7786419110439742	0.35622043515106644	0.626568919958715	0.6155837451441565	0.43968836025414043	0.4256102674040201	0.4003961613732635	0.45049068292406463	0.5323652340686522	0.7843514921709522	0.43806361638295704	0.6363951216466966	0.3583976202480769	0.5992643795654728	0.8069789225556112	0.5639217500599597	0.33725399201174583	0.6516387178840318	0.41068569323984	0.4759428893284046	0.43493103805686706	0.6378155958643288	0.6822714684794038	0.5034353468005643	0.4968739852272406	0.34517798636662633	0.6022706374383466	0.4641130945846264	0.4922699315496833	0.5196980855333919	0.5019913698132262	0.6562125483932864
CM155	0.5971744154137028	0.4641800697559819	0.5262997939754426	0.38525771450432816	0.5113165724427702	0.5577059219055778	0.3826033356173533	0.5524976404677563	0.38389664912992777	0.585119230996119	0.5931321977928755	0.4442883064097095	0.4047657677763506	0.3380549522705144	0.47251596914787697	0.4267603904068956	0.5900044955466783	0.5604124145976213	0.5301862378982282	0.3895884448920518	0.567233773742548	0.5463356980677856	0.49419068019675233	0.5236923579567409	0.5085785908068347	0.5229086884438778	0.4988598071618222	0.5148488094037145	0.4218081159780423	0.4805273762500698	0.5501236610928035	0.0	0.4621646569434849	0.47380382957104444	0.5145566508075609	0.47458654896864616	0.5508791718748753	0.5850526702792791	0.5368803943565527	0.5815594327790675	0.5515861795397833	0.402965007777304	0.35831973332816924	0.3704643949353532	0.573916295193595	0.4224646555498734	0.4476638733007206	0.520250152686133	0.513388544157015	0.6041144554408556	0.48989716281582407	0.4122638813071472	0.5251504637003823	0.5633027247613749	0.5548751985651373	0.46526684286326225	0.5436013072381352	0.5261778206292946	0.41453742338576477	0.5138034262864665	0.5039087994612377	0.41135830771019644	0.5377922214294223	0.6887295140669489	0.3926750225745949	0.47992248856930686	0.5436185577593969	0.336275130853496	0.4692909438713157	0.5077506289544502	0.49692154926711246	0.4476762579202052	0.5792492815069462	0.5056787781612401	0.4199047667615144	0.5468396936663261	0.4914198380737165	0.7386629066892872	0.5085200417325761	0.4422128365186673	0.44203248578519827	0.6056117415375951	0.5350947393207947	0.470195035247552	0.4187074547593162	0.5517487201848277	0.44206545441562284	0.46526684286326225	0.4986344477579061	0.6147591045603525	0.5444110566162478	0.5381483711932361	0.5877745237765294	0.6282042389783982	0.5516291279067476	0.4805238328011826	0.48310832099635453	0.7151263978660278	0.5011300426588008	0.47923151793964197	0.44932712974159345	0.4980801936349135	0.5376556525698821	0.5561802918954367	0.539354999259365	0.6971955026733858	0.5291472434098279	0.7552358671343158	0.29702099224597694	0.5338739608797987	0.48756661624560005	0.5107808139462374	0.40832979919204093	0.6585745281395117	0.4155593901304885	0.47857615626651606	0.4783630422838108	0.767285686038534	0.45806822582819073	0.6099981315872725	0.5528375963093364	0.5142719472932594	0.5109343887085915	0.46021546342099506	0.5804374710748614	0.5112517959160788	0.6323183821830363	0.5878375096954032	0.5545738895300273	0.5167149960891037	0.5460399985804255	0.7341254275346231	0.6156653572883931	0.5010771732695679	0.5400036066457341	0.5761739771664013	0.5194853684268317	0.5228007088082522	0.5880299026558888	0.6401853258724104	0.5455294126442229	0.559719606581553	0.46526684286326225	0.580064594897629	0.4251820992098255	0.5116635023784888	0.5403092555261896	0.481844449862536	0.5417165115723311
CM156	0.49397245586661087	0.5741270976077802	0.5163986161134865	0.5070154500512544	0.37709224576126954	0.4005199134046986	0.38035944544279904	0.4807685318188265	0.5228415658517731	0.38833496836444653	0.5975009750654834	0.5924512216627781	0.537699008087863	0.48567934158295706	0.5111437468487079	0.40421456020089	0.5273904198773004	0.5021377657078216	0.5138826051166924	0.48334130604248554	0.45486542940945923	0.4397602767526622	0.38080530946481644	0.4404047402487373	0.5067020010482837	0.3829465476302769	0.37474027094898293	0.493524163487625	0.29062789269282496	0.44786871533725425	0.5847146675218639	0.4621646569434849	0.0	0.3985389112832304	0.5067161038443805	0.5198312514416811	0.4838433213786247	0.4284984171062534	0.6342886861031749	0.569140022434441	0.5834745528921651	0.32160561761827877	0.43198251655817815	0.29315446408221574	0.5338243781629464	0.570353036678732	0.5838892947129373	0.3987906683339086	0.5203403425730364	0.48718482300907434	0.4473443855381516	0.43823294359574383	0.46941592897372325	0.5012323763979294	0.5033163704295658	0.48316636012680225	0.5131450500291235	0.5458044490707906	0.5666571530312479	0.401612587766516	0.4538294024817107	0.48142032848444677	0.4509522310284109	0.6100522021412701	0.45770132463638336	0.48976097017043313	0.5206261554177071	0.4723146821287156	0.5188025883288327	0.45577275879374096	0.4701845246982219	0.49810846524569447	0.46871289870959926	0.4195572350284236	0.40088479549382805	0.4641773543479391	0.3507698727432931	0.8505556295880352	0.5172521623738069	0.4501325514460078	0.45212738294626703	0.4940044028789682	0.4267675212968537	0.5053852967875432	0.3792865273741366	0.48067295935100973	0.4188008588017333	0.48316636012680225	0.48240746193548495	0.40888661602077847	0.5558247123566992	0.5060019159051783	0.33086344220387015	0.47935207666669943	0.3794564922732978	0.4319486281290116	0.49118942256233383	0.7403658511324674	0.5392600402275225	0.5223798936607379	0.49139896506898084	0.5309730705384884	0.3922619159921685	0.43050904605666235	0.4547556831529723	0.7057564185539924	0.5220680740922464	0.7353617398352389	0.41774520350019057	0.4734622366395997	0.23444136173519364	0.3307655584798961	0.42733577963037267	0.6334275324855422	0.4113605374211512	0.458981740983268	0.37810637113465034	0.6091029950271812	0.49596554427605344	0.502810213956882	0.4124223301923273	0.4953953663130591	0.4836023253636169	0.45942257480994414	0.4076776705696368	0.5284698144185839	0.6872839738907941	0.5771882675864834	0.45688044660248356	0.4023969052804469	0.5611506184708253	0.638128033835461	0.34414315981542215	0.44590596285073314	0.4210079067339263	0.4915518425600824	0.5333219935640675	0.43072205935057883	0.44011186574466693	0.5392363355885088	0.3825430060728931	0.6484407082302223	0.48316636012680225	0.5604840676037266	0.48285091462364826	0.49390924196044844	0.6263492184758153	0.523433372493052	0.4816802667922584
CM159	0.5039348705436469	0.4276460402382679	0.562864314737584	0.4171612039507898	0.444531278525913	0.49731799243707336	0.3738915843476479	0.6012067736315907	0.47729722538235975	0.3572381242043994	0.7198377029138456	0.5086360671887633	0.6218129232998569	0.484235288052472	0.5639285792054358	0.5359024149009708	0.5246473187920813	0.5503368578765511	0.6356168114148463	0.3856411613376656	0.4824973848960735	0.5041217022702272	0.49379712894397676	0.2813878512765498	0.3914092820121666	0.5365705023703823	0.451168138508611	0.5703159552139151	0.37499392102865914	0.5420225372949788	0.5042224489955793	0.47380382957104444	0.3985389112832304	0.0	0.5302326905472089	0.4865617974797173	0.4687906283788924	0.44040653812091063	0.5485697601464055	0.5599806295137683	0.6184923020553748	0.45037139463134107	0.50588756216757	0.48603378142049536	0.5255418861099934	0.490649417796895	0.48358532452170944	0.4668875762592231	0.4983944272211363	0.5066299467278762	0.6120306460751228	0.5326020507552263	0.48202537840192794	0.5413701768956222	0.5488241513012123	0.538739864348632	0.5591191110197675	0.4226785984177372	0.491806412654889	0.46380734720768735	0.5759146586957482	0.40246134366158864	0.570886690560582	0.7373717046148534	0.3973829671039035	0.5222045774163676	0.532882662519635	0.3768309319568938	0.6533026082810499	0.569297592399297	0.5926064243411777	0.6309315731186542	0.5446802533643004	0.5169325676561499	0.436873521268831	0.47920612881285407	0.45089854056322964	0.8131947166122909	0.5363082301750955	0.4298197126138055	0.5746307865682463	0.570402132487875	0.4301679261411402	0.4231436244427913	0.5202953075015849	0.45438170344272255	0.5291936563012631	0.538739864348632	0.5356828284319086	0.42891256015768686	0.4920054635667128	0.5519448175443452	0.5265424282709383	0.5469345473537627	0.5074504418597601	0.559839935771851	0.5102991900129747	0.7035057764148704	0.4839367395497907	0.44144835601807825	0.3623527946977389	0.4175444304996237	0.5134665820241359	0.5367694917553737	0.5331647518490413	0.7439756181453014	0.45298712181699163	0.8151079196405225	0.47945024944860737	0.4993529338528801	0.38875054094222156	0.4356655946511369	0.4251974174376637	0.7252359491484176	0.5571879215422206	0.5854041202776522	0.34627314007112836	0.6299606259402336	0.4056543157234854	0.5816205067741153	0.5287862415699508	0.3335708680839968	0.43835576176050045	0.3227487217383616	0.4622308759882953	0.48841673128709395	0.6578539652085582	0.5175911482795873	0.46595542561871744	0.42260451464263216	0.60667832675194	0.7150684702610395	0.4475431650634619	0.489897292376806	0.5748764219777466	0.36759731478687	0.5855118735637168	0.4809191203170852	0.5510499497841713	0.6178925254489557	0.48149526329678066	0.6245807876649325	0.538739864348632	0.5835452651955803	0.4304942619907031	0.5099558491304954	0.5773318786700699	0.4778826120914234	0.633576110934734
CM160	0.5805395773726186	0.3168383035972259	0.5353611968813836	0.3267584398016245	0.480885893002199	0.5010557996796744	0.5619199493150796	0.5817026167046051	0.300478229277341	0.4994437428440871	0.6734606350702597	0.42015088138666096	0.5566205745263316	0.555157740802936	0.3706246180851998	0.5206310855982922	0.4892789620162722	0.6184965926554182	0.4096783961695766	0.3958324965828564	0.39646789256070075	0.5953404290348125	0.6018997258367593	0.554194674506885	0.5203562086043813	0.5520753394662554	0.5993832620682082	0.6162931141973501	0.5451836683263397	0.5564866863218088	0.4992086020884113	0.5145566508075609	0.5067161038443805	0.5302326905472089	0.0	0.6251079626384362	0.6616038821484834	0.5267345164858392	0.4561587191794256	0.5468400507524921	0.6676317667523223	0.5579368389867743	0.5633723667080023	0.5319980711164254	0.49832718241246643	0.3742950704531358	0.5642387984828354	0.4262644709831532	0.48531761698940235	0.5872898115409887	0.625257233557422	0.4781350492754068	0.5314030397277546	0.4446068613583318	0.48799576107899895	0.31817248292898387	0.5629705152437322	0.4385390961707616	0.35568138748992256	0.5019952580122584	0.6046533555178557	0.5068184401582004	0.573150789241669	0.8002190129696726	0.356689910800693	0.45221835165493085	0.5358842719043123	0.3764039917391852	0.5887335606548759	0.5960840297975668	0.5926733244579016	0.640525037353892	0.5000440465365515	0.49384818213375337	0.32788232516002863	0.47562255467319053	0.49147856585798644	0.7064052907320173	0.48494263020326567	0.4001619471091427	0.5605032699718856	0.5883160850834205	0.4354884331427147	0.42707298121383763	0.4995901483399118	0.4935654740065338	0.23747402358013867	0.31817248292898387	0.3246632490603953	0.4767025124426585	0.4433679456987034	0.47052095751585604	0.48818532854619645	0.5917491440834639	0.6444917143155273	0.5541397456019146	0.40459130952119843	0.7026273880604877	0.4381388591465225	0.39904584877505844	0.45768281015622925	0.5052458109384563	0.6283999796847954	0.5217606168464847	0.5582734507582987	0.6484311781619237	0.4311863611870917	0.6379603086843209	0.5672353583952269	0.4774569193451303	0.4183217731517768	0.4408470816933813	0.6086396785925371	0.7287668440093131	0.6041351641999234	0.4375495019145306	0.44368262591880503	0.7257583517223661	0.4101830777948979	0.5691001655721947	0.5205097654852886	0.5506130971296114	0.5248261160454258	0.49369141766341795	0.4790159697912192	0.5021775952001857	0.680154539457955	0.5021880685140463	0.48921481342372236	0.38514849635065324	0.5012672905571322	0.6318546546411831	0.40447779140716356	0.38967677960897257	0.4964028861978687	0.5110686563923469	0.23627323386450827	0.35615790155649646	0.5301011821326778	0.530290749229731	0.48558335205436043	0.5193820641346012	0.31817248292898387	0.4409392564957641	0.39515147246908955	0.46018516219968186	0.4758026724123362	0.4686505017419824	0.6543934133851638
