	CM003	CM006	CM007	CM009	CM012	CM015	CM018	CM021	CM025	CM032	CM033	CM039	CM040	CM041	CM042	CM045	CM048	CM061	CM064	CM068	CM078	CM081	CM084	CM085	CM086	CM087	CM089	CM094	CM095	CM096	CM107	CM110	CM112	CM113	CM114	CM115	CM117	CM118	CM126	CM130	CM132	CM141	CM142	CM145	CM148	CM153	CM154	CM155	CM156	CM159	CM160	CM163	CM165	CM166	CM168	CM171	CM176	CM178	CM179	CM181	CM182	CM183	CM184	CM185	CM186	CM190	CM194	CM195	CM196	CM197	CM198	CM199	CM213	CM215	CM216	CM217	CM219	CM221	CM222	CM227	CM228	CM229	CM230	CM244	CM246	CM247	CM248	CM250	CM251	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM264	CM265	CM266	CM268	CM270	CM271	CM273	CM274	CM275	CM276	CM278	CM279	CM280	CM293	CM297	CM298	CM309	CM316	CM324	CM325	CM329	CM337	CM338	CM341	CM345	CM348	CM351	CM352	CM356	CM360	CM362	CM363	CM364	CM371	CM372	CM375	CM383	CM387	CM396	CM404	CM405	CM406	CM407	CM411	CM414	CM417	CM419	CM420	CM427	CM431	CM434	CM435	CM436	CM437	CM438	CM439	CM441	CM442	CM443	CM444	CM445	CM448	CM449	CM451	CM452	CM455	CM457	CM458	CM459	CM461	CM462	CM465	CM469	CM471	CM476	CM479	CM482	CM483	CM485	CM486	CM489	CM493	CM497	CM499	CM501	CM503	CM515	CM517	CM518	CM520	CM521	CM522	CM524	CM526	CM529	CM531	CM534	CM535	CM538	CM539	CM540	CM544	CM545	CM547	CM548	CM549	CM553	CM554	CM557	CM558
CM003	0.0	0.4560968347150342	0.3980242612455412	0.62525531020921	0.514378751932177	0.7916038074638055	0.44449131168039585	0.42418160314181025	0.527733266771246	0.7771747227125307	0.5247287786729219	0.5763956844052025	0.5054396910605639	0.334498843848396	0.45863698416148185	0.33003512231893073	0.7436532431497647	0.4061707132242824	0.20796478855130418	0.5804234896990784	0.5521466969889378	0.2981890203618107	0.4329374656162508	0.4165578745155404	0.6292320919507018	0.6310907942450592	0.4799059576997975	0.7420988771730974	0.4761379091115416	0.28070749431126324	0.5611313765443585	0.47209157059882556	0.46687160056241384	0.34301671103803544	0.6471504773497231	0.7479790394511535	0.4840311652884864	0.4927671089670581	0.5610162697820358	0.5219593351743507	0.4061707132242824	0.7785548165059316	0.7761922994425021	0.4166642086351794	0.2918620505053008	0.4737363914812914	0.47802356742676977	0.5796188903816148	0.4401985024068483	0.518317272053971	0.44971578374755017	0.4597273556281814	0.5362847615456408	0.6368207542385868	0.47361222899089594	0.43480854963356635	0.6646391631284944	0.3549164036406533	0.6663967527308182	0.5820397314554476	0.48736167792299184	0.5825821117461869	0.5797029989205694	0.38255928769066366	0.7348947647844498	0.4881046857353136	0.5292647462887065	0.4061707132242824	0.49806325903186766	0.4377241459471869	0.6319005579057594	0.6815198912924083	0.4891913456523098	0.5195375531584028	0.33003512231893073	0.6083361135668391	0.4782294851431277	0.30448534550945644	0.5518476547399845	0.4081045658622441	0.4398215565529052	0.29483761445067586	0.6244882838406244	0.47615084388977513	0.6198862980953858	0.7624048797923247	0.4779141303045848	0.4582627876963841	0.33003512231893073	0.534977724357174	0.5519038910021528	0.5071897238694792	0.6487211071582565	0.6457744550352819	0.7043543712113599	0.6692684245689742	0.5966063094333537	0.5045360760382926	0.4028693688741907	0.5479639711749216	0.45324249055930954	0.8031271676274025	0.7891825727031524	0.5799973907192809	0.5097368710427799	0.34425874772193543	0.33003512231893073	0.20828079080323542	0.7420988771730974	0.4774621341572592	0.33003512231893073	0.6260427332344071	0.46801710078674286	0.43106740873018645	0.4884528848536745	0.47702809340948044	0.45892602643032454	0.4036131964470374	0.751676857458355	0.4737448478545959	0.30448534550945644	0.33784312190679844	0.5162559704251934	0.3454587851419233	0.4148586835941547	0.34557949097572854	0.7939075774220761	0.6141224457772015	0.545325014894796	0.32185623487695725	0.4683276682576583	0.5077141146102597	0.494617655782087	0.4061707132242824	0.5837535415622186	0.5385917183180651	0.47309515119604023	0.797902553758788	0.38879735956902767	0.4423677445164565	0.24810881282701794	0.5478829727788527	0.36466014481042086	0.18848610817561	0.470636150582183	0.4467019276307886	0.4002847815603571	0.4234102099953494	0.5511799768982868	0.4306667316950434	0.6048567705839957	0.5380972937704025	0.5306452869736061	0.7043652463235166	0.5461342023463106	0.6641928746499045	0.6358236592369484	0.6045628258210651	0.45120202651874985	0.4920208492712313	0.5969659293378432	0.706926538893226	0.638359560700312	0.5243723200069161	0.5573254556800128	0.33003512231893073	0.6932630392991476	0.5738395487938173	0.4749996069558557	0.3602704750345205	0.6293703030889969	0.50708702506867	0.46550473130822567	0.30514634760093656	0.5807371276067617	0.45863698416148185	0.46504246013165695	0.22966985715276203	0.5291836945012336	0.6503132033780551	0.28070749431126324	0.3960693508480721	0.8119041149310808	0.4462124086296899	0.42707780053491967	0.3759057968497678	0.5138536558906946	0.7459366454454942	0.49264587194681897	0.2797650360605941	0.6138799830544932	0.3448338588649966	0.3640784370021814	0.2706708593909389	0.35765144237251567	0.6034310234418513	0.5568838761083085	0.46101859818370244	0.5896999337355338	0.30448534550945644	0.5460417050380133	0.48369081813880743	0.5710765355199201	0.47650289999226914	0.4061707132242824	0.48051160713435165	0.6909832118230835	0.7861602829839739
CM006	0.4560968347150342	0.0	0.5926727105413007	0.4289043113327242	0.648702281995762	0.7706844812862841	0.561534703736473	0.4104536664810695	0.3761397290319783	0.8340770319618971	0.6090146214631521	0.4484471884830223	0.5386828353772456	0.2258107990545161	0.5419197270070197	0.6102267755176725	0.7302368317156136	0.602622249145459	0.462558781140462	0.5142824791061379	0.6636116665744051	0.4309882161061413	0.5925096393921611	0.40825416009499593	0.3914591268180811	0.7474394563554522	0.5279166799695316	0.8499578775087555	0.6056456610383061	0.5240387167247808	0.5204176378875145	0.49653025522615657	0.44202079995073523	0.47279160472407694	0.6915324524578891	0.8478151940514627	0.49078824891086026	0.5224413781369773	0.5815925473507135	0.5054196306597983	0.602622249145459	0.8706378608625867	0.8112359119844721	0.5567250890128639	0.48964087335922796	0.41871871233590646	0.5315333407217973	0.6032415210951101	0.4385204124922513	0.5436098524400136	0.5395488383071416	0.6258527232627115	0.49979144293525324	0.5610142225121308	0.48408940152594054	0.4396902998532122	0.501779824434291	0.5877870929413241	0.47467224260244045	0.5559935414628958	0.5345033999018473	0.51018509513825	0.43844969953431484	0.5820026502822124	0.8216801298736746	0.4509743730495873	0.5483459042338553	0.602622249145459	0.5178357005500939	0.6130614582984186	0.49312537640747434	0.4992892863323119	0.4532137131303131	0.40618399990896886	0.6102267755176725	0.5612337142176616	0.4075784733807715	0.502625523242385	0.4468392893451585	0.5863771434873226	0.5878903887409279	0.31062466782815545	0.4758497790811127	0.44643204357920746	0.4927301874908372	0.752918644290349	0.6184598866641535	0.571046297182698	0.6102267755176725	0.4550542001212556	0.33093255264884425	0.5268227910415871	0.508805842928454	0.5334364049027718	0.46121728159646025	0.5085546906347334	0.4244319260475524	0.4195422573762536	0.45035622188770147	0.45350702183830927	0.49858580174287237	0.7482772000420311	0.7865574381135875	0.5084982401186806	0.5620778548446275	0.4633361945863414	0.6102267755176725	0.4991867379452497	0.8499578775087555	0.5909339123222184	0.6102267755176725	0.3998101143492122	0.4454919347910543	0.3420586441007894	0.5575043073952283	0.5373949478024105	0.394252966932079	0.5384505928477129	0.8275181949324072	0.5331536773941816	0.502625523242385	0.3493470869957266	0.6715738387287296	0.43018214333626675	0.5803868214464993	0.551863138822299	0.750453734516439	0.5055242368147689	0.5617952360382162	0.5988125174912131	0.5800881226402126	0.3715114053658651	0.2733024498570453	0.602622249145459	0.47438743483957097	0.5231343529959329	0.4105079427637897	0.7492712878038883	0.4341843132096522	0.45166885422989483	0.513613253728474	0.504793275319633	0.5392220719574244	0.5278761665485844	0.5735600152954915	0.5286017365480944	0.500461717994179	0.5160109102713646	0.4688185368847599	0.6472154225725327	0.42342918179003397	0.3359612796629236	0.32635756677472455	0.6495707590242726	0.5395911626362804	0.7609405939079422	0.5650694979240374	0.4412662739872986	0.47627664275583725	0.43549446379895257	0.5292917530831018	0.7777210362593078	0.46831901631850575	0.5880127983125154	0.5145341454186959	0.6102267755176725	0.6320772168978723	0.5881753767748636	0.520506533524624	0.47240870679191554	0.38452793945165625	0.3416211936023874	0.43319625263909334	0.4846212622084773	0.5554986318162327	0.5419197270070197	0.607210341657915	0.3640388311808286	0.3813896471529546	0.6991453536399591	0.5240387167247808	0.5466143428606668	0.7356938836761944	0.39334187370800977	0.3829181261174869	0.5930054377508082	0.23350074972012044	0.622191684596005	0.4778624456770894	0.48460345065084603	0.4947841537491218	0.4865987528699245	0.4419230011039456	0.4649209223521301	0.49912381027642044	0.44889851728524016	0.5162403068379526	0.4945954877451912	0.5202690264217563	0.502625523242385	0.46967322148672275	0.5849817001327119	0.563266152157644	0.47162971350239347	0.602622249145459	0.39653691672862024	0.47971416369412123	0.7439197135943051
CM007	0.3980242612455412	0.5926727105413007	0.0	0.650239205740062	0.45884491906062885	0.6094204363758053	0.16600302132481207	0.4439761714345663	0.49894608202621604	0.6236135175227395	0.4715312177924483	0.6436328081060372	0.2781118338266673	0.5502628476143882	0.1925892342226596	0.23800250988176846	0.7337544864518185	0.09217897715582249	0.36182295898033606	0.5583303266917506	0.4578653692208507	0.3898497935551812	0.5250551654539218	0.5512215578679147	0.6123142770164721	0.7448906477998373	0.5476035636093279	0.7066711780877488	0.3525195967951818	0.2075715624482044	0.5967685611511423	0.623698604425623	0.4478490029520615	0.48985472934348717	0.6678169523942319	0.7327269173978969	0.4311155693034177	0.6144977403543364	0.6162903726873706	0.6277536680085174	0.09217897715582249	0.801172431050045	0.7655320367763809	0.5442433002917548	0.41768257177165014	0.4814985377238833	0.44137345891576135	0.456952949237797	0.508476382223868	0.4808178418755874	0.3147951573209451	0.19462402344595475	0.6031717071229712	0.6159836042150227	0.5657190946132733	0.32940313379794134	0.651042913419917	0.2700257865165998	0.7257557545692875	0.560102193764308	0.581885052472917	0.5926095294597188	0.5591397476557753	0.21657545738561504	0.7551470993067494	0.4835942531016575	0.3437190999051661	0.09217897715582249	0.46230502307226434	0.1854991240279625	0.6229456473405571	0.6697074997301437	0.5801514324954766	0.5240825680086466	0.23800250988176846	0.4711190078563059	0.4422935540223462	0.23658757565748126	0.5556780078731879	0.33740270912741943	0.21758272641892254	0.42967407181148715	0.634832225891355	0.41926851933733444	0.6022017227958544	0.8394161221081068	0.38275438875126844	0.25197754577486065	0.23800250988176846	0.501578162556532	0.5615050751422138	0.2812390283105266	0.6591092443204323	0.6561626221274651	0.6944095772830734	0.6796149221695419	0.6180718703079169	0.4725038932447709	0.3544087811411746	0.5218574053872383	0.4603415053646909	0.7069073407334835	0.6037228797837613	0.44580447042679305	0.285781725639756	0.28464831620435144	0.23800250988176846	0.3169918202113215	0.7066711780877488	0.5621678952880766	0.23800250988176846	0.6089998811017272	0.43050104488476487	0.3642288653656278	0.5713337093084461	0.5119037033815198	0.4662165415266114	0.3317691619958977	0.7189984496744409	0.22060008559291258	0.23658757565748126	0.4242610008877918	0.6265749817240863	0.5034280082194391	0.5381218512015771	0.28623416593582385	0.7718915827336346	0.5569950090670649	0.5188766272527505	0.16907948420893165	0.21060140205921768	0.43333357790304844	0.5255363207276669	0.09217897715582249	0.630250713015918	0.496325987997011	0.4363693455507675	0.6240873745280527	0.3297183534216169	0.3493031649073233	0.38218984810674134	0.4458272069097757	0.21420008054586015	0.33391360204421655	0.21486837941518386	0.31398029889719	0.2650271321740099	0.3565241913469481	0.42155521889772507	0.38801952042245297	0.6648328470419088	0.5432644217894373	0.535570669338864	0.639287130918805	0.4071301679102035	0.6356414058116296	0.5290524186198176	0.5851061760385613	0.4110047993332568	0.45816129747484463	0.4881787222855194	0.6427904433576687	0.6457416073622264	0.4951263579001858	0.36876057116606265	0.23800250988176846	0.7996453951954552	0.39674062462753323	0.22290890495819576	0.30383065098316825	0.6126691676442012	0.5712140295652756	0.407433723384291	0.4284698886832077	0.5457491820814716	0.1925892342226596	0.39760349569632875	0.4530632376308321	0.4949145883825546	0.7719500993612995	0.2075715624482044	0.3222838406085512	0.655909920862093	0.40520047573564094	0.5339485458466311	0.4775617665304496	0.5770923299500148	0.7312308032103445	0.5549515180155669	0.4078638567395109	0.5996790119360137	0.44891374937012013	0.30837878798551555	0.3659744492915944	0.30069945529130104	0.6549308644043677	0.5319153476154326	0.422398667366058	0.4418190396743936	0.23658757565748126	0.519686381900014	0.29393750420438836	0.4321866893198729	0.4196948756562408	0.09217897715582249	0.4449238184396644	0.6796147097275208	0.7623623890271367
CM009	0.62525531020921	0.4289043113327242	0.650239205740062	0.0	0.6029564808258379	0.802905187859693	0.6515195463674569	0.5336322993994789	0.5709042060599919	0.8347846079863748	0.5705224400020211	0.299872026059827	0.656676732522393	0.46703974027959005	0.638983262223222	0.7334831526321681	0.6618563522101906	0.6824797980041512	0.5758968696170185	0.45190231500638955	0.5057857433747117	0.5852890911756028	0.5585583013682791	0.5829059233638577	0.4604501717001879	0.8240555636928144	0.5242165334243727	0.8974050782686391	0.6472142263137787	0.6261705820224422	0.4806459982939455	0.5090712489432087	0.6157259980555976	0.6272396017865244	0.7452868391987881	0.8941734726161892	0.6479547612842589	0.43092930622358594	0.5445372139216662	0.4916542044495015	0.6824797980041512	0.785951507476517	0.867436910151609	0.5295595671265866	0.6754006724793479	0.5401231244246563	0.6720068226134135	0.5573925411336403	0.6308210235930308	0.6114823896278466	0.5715442089673832	0.696004585534667	0.4632480835094699	0.6248152317272098	0.6243910446664016	0.5342850442771665	0.4430758489327675	0.7181394782067988	0.45345281554703626	0.48598832368561845	0.4426789854004149	0.4812811059691999	0.4449627953070584	0.665002089294653	0.8757780654714611	0.6183820982756407	0.6953569183435553	0.6824797980041512	0.6227320966004497	0.6871373568294614	0.39244213640283315	0.4688469054035774	0.3195987876608341	0.44651717086470066	0.7334831526321681	0.5722247483365782	0.51293344633212	0.6108269075970729	0.5507753919686129	0.7139128929440083	0.6555190079245343	0.535012580423076	0.4032245690249823	0.5192931097407171	0.5526820980254449	0.6913961551365336	0.6947622764921833	0.6564101339697774	0.7334831526321681	0.5659158253951098	0.4908559521429818	0.6573025994700156	0.5098715968319646	0.46870819841010763	0.4713800816596944	0.5116862970086112	0.44634210948838654	0.6150047189922536	0.5944259707326626	0.6020727715543378	0.5653443943621084	0.6940111173169714	0.8345176681950477	0.5731910508946777	0.647828581666666	0.5826740462415131	0.7334831526321681	0.6575568475743676	0.8974050782686391	0.5583390473402741	0.7334831526321681	0.5112084751662713	0.5270683849722104	0.4957723306573132	0.533402182373267	0.473606888353611	0.4884121955822522	0.6844044557906855	0.8820614038432698	0.6606329931433199	0.6108269075970729	0.5260944462941884	0.7318872225691591	0.6025754210343682	0.7037836125807511	0.6420938631838374	0.8793385026017441	0.597375944937099	0.6220539827167104	0.7073997422028033	0.6641817140577653	0.5106609479690756	0.42993067298902904	0.6824797980041512	0.4163610608700378	0.4506991595583967	0.5680072518087037	0.7875615134343237	0.5919002580729179	0.5417857158169552	0.6651988896422916	0.6282181647579992	0.6361028525512364	0.6771739366504592	0.6380828118917187	0.6022861262902701	0.608222632276562	0.6690607813653162	0.5459359354482693	0.7481875240053762	0.37100925610920105	0.4773348856185154	0.4717482028398777	0.6907058729513896	0.6283336990080356	0.7657024418009184	0.5173638999998461	0.49542166288915096	0.5844758000355892	0.5517671417285831	0.5299662452828985	0.6436702549636601	0.4154268695310198	0.43840015641060803	0.5918773894937752	0.7334831526321681	0.7461255010992175	0.5429534549405411	0.6236395877978527	0.5877537061306176	0.47464802838433673	0.4515782563439746	0.64019592066719	0.6436911945045182	0.6742997983551068	0.638983262223222	0.7064879889543751	0.5599951402112168	0.5725281333038339	0.7935720993448365	0.6261705820224422	0.689986616851239	0.7769176783110682	0.594275631808834	0.5242447902652095	0.5577097598012415	0.4664805334004787	0.6922777479984398	0.5324924789136579	0.6530273552127114	0.39159724780013916	0.6398510491658074	0.5673303718161438	0.49433497766361156	0.6057663503082085	0.3951337134155134	0.5573239559166858	0.5626635597663906	0.6114929921195175	0.6108269075970729	0.4957324869986438	0.6333270838169448	0.6709872604193842	0.4610967885622494	0.6824797980041512	0.5598616079414267	0.43230976097738744	0.8242935033197424
CM012	0.514378751932177	0.648702281995762	0.45884491906062885	0.6029564808258379	0.0	0.7927797830058033	0.40315771887424806	0.596937395943477	0.6129991793834833	0.7789376003244188	0.16277177733435147	0.5772782658543589	0.4686495856372673	0.5892136624385885	0.47080909879877586	0.3616759469905647	0.6322551327941387	0.42137443676427955	0.5857361904942051	0.43185631010580233	0.3477317468089396	0.6004146294322862	0.2659991967325909	0.5656217826517509	0.6867050443079507	0.8102761575872162	0.6153874003785035	0.7542789249365387	0.5191552264175096	0.4837999413544769	0.4761900105805957	0.4781859452217355	0.5216309118602176	0.5398851454065889	0.7856317397077658	0.7783625981231986	0.4543398449563202	0.46218843786946784	0.4361395366553307	0.4002589473582849	0.42137443676427955	0.5524367187201038	0.7615021642028377	0.29815623159016447	0.4536787418872103	0.6335422561820258	0.4698906205033764	0.2442429134957692	0.5476422363454647	0.5016851882850198	0.5267663736703563	0.47183982311062234	0.4177159807618624	0.4570617089690136	0.5785427167092446	0.5976796182105144	0.5834334882425883	0.38430224420175757	0.6498605094121352	0.5024868383388891	0.46556204338465473	0.47682203691956526	0.6836332207886665	0.48834818361145427	0.7457295911707835	0.4603458135256412	0.5170538055671386	0.42137443676427955	0.5949267598567721	0.472748669431794	0.5666971952692362	0.5579971527957627	0.48834983927288556	0.621475270186006	0.3616759469905647	0.5851538597601889	0.575813205671081	0.49854169560080946	0.6441361626231059	0.37454647003966396	0.45304451445117694	0.5882602091897424	0.5320027284500859	0.5819915467809944	0.641026251465796	0.6449133672526796	0.4754325898720287	0.4587944872874857	0.3616759469905647	0.6078657838662452	0.6554238759115215	0.47053004623180017	0.5404497390456823	0.559793757673086	0.6094819371319705	0.571638473023948	0.7023535462269516	0.5955005319255611	0.5203199626897128	0.6032449288971232	0.5875359012546443	0.8264982967443052	0.751853489328323	0.5780847183577211	0.4732670260475625	0.5235094004280476	0.3616759469905647	0.45989332811415423	0.7542789249365387	0.32798994986492264	0.3616759469905647	0.6886320299109703	0.5682149601753507	0.5869860914466436	0.2995991994644775	0.4476985388900235	0.5913766571089665	0.3698303773774846	0.7629888553382332	0.4386434975980067	0.49854169560080946	0.5876842734948837	0.8181467516286614	0.5235042457585836	0.5575784946868608	0.5243452164747937	0.7613508738623638	0.5912613012973286	0.6010591726937188	0.40556878575562927	0.42877124200986855	0.5898427247408049	0.6703033163906021	0.42137443676427955	0.5738563927966709	0.4481443501407111	0.5719900495455167	0.7988421963397201	0.5692362584949787	0.5718713980673974	0.37095895543249974	0.5780994425467013	0.48714600373272915	0.4375325542027162	0.4312518207292676	0.5390951838564023	0.5132318741629481	0.39062128771120547	0.5581021885011319	0.4927821798040242	0.5018150675721231	0.6429021452218115	0.637658417850517	0.8106743202107786	0.5740055506980377	0.8068907676278109	0.3570592684510067	0.6798724270048241	0.5557579294803952	0.5861137132297648	0.32395870188894216	0.5975707246966016	0.5218126614660388	0.39705138211090507	0.5244015971750812	0.3616759469905647	0.7930000161712214	0.342181486888514	0.4862910533211938	0.5336716749437865	0.6845521223664406	0.6703313124602865	0.47632584647533005	0.45889093373999756	0.5788136427083296	0.47080909879877586	0.38018284386176865	0.5695871947741928	0.6284294726080697	0.767353513650883	0.4837999413544769	0.42190052766235075	0.7417695462943025	0.5550444874627517	0.6532015601276754	0.1854107424663044	0.6812534278597722	0.8204700812163619	0.5769019201518889	0.4454552374862929	0.4868070330491934	0.5347621914704528	0.5360979845402437	0.5776458691685957	0.5320050332223963	0.582482771989552	0.6351749107822667	0.5630221877005457	0.6102945917935837	0.49854169560080946	0.6184218178602011	0.4836031866697372	0.5692981206124678	0.6069903207866187	0.42137443676427955	0.5802671365176206	0.6175409873598768	0.7524324296113625
CM015	0.7916038074638055	0.7706844812862841	0.6094204363758053	0.802905187859693	0.7927797830058033	0.0	0.6081446602536239	0.6596563476817972	0.6761430937457356	0.3641763382296917	0.6880146650298259	0.7915921275448106	0.6595048964912097	0.759233097257019	0.45405630399836583	0.7158167170775421	0.6455721391425222	0.5745397365638213	0.7185587110500162	0.7918510141752584	0.7455733615179414	0.7303621538486925	0.8199377315852822	0.8325807519964864	0.7815339912450854	0.6797192788372697	0.797721552097965	0.4794641187291826	0.6974616356628263	0.6319465037435281	0.8008366872269906	0.8141379234772633	0.6804164373511716	0.7258105863991899	0.5188906703096664	0.5768657297645535	0.7861475322697933	0.8095934500253844	0.8007834124632464	0.8581593824386121	0.5745397365638213	0.7310586428358204	0.6550450931960551	0.736990288083122	0.7841919477535273	0.6642922263104583	0.7927300153504084	0.742266190411134	0.7083355662350687	0.7435665263604202	0.7090109277268866	0.6212190260976045	0.8039993170248041	0.7802141770686071	0.752096543943683	0.7281749230626681	0.8531283997961367	0.7274024620946158	0.8347152326187849	0.7521117949642998	0.812569885704631	0.7390759918575835	0.7515694439116102	0.6359933621826535	0.6147977111064032	0.8054540149882422	0.6934614427853149	0.5745397365638213	0.6512084968389115	0.6220386025313849	0.7831862039028977	0.7900264143390408	0.7449343244186255	0.6931454806123847	0.7158167170775421	0.751656257446479	0.6375145210469583	0.6449987095139744	0.729702445734339	0.7518783978688177	0.6485959871157132	0.7472183056142988	0.7670730358496095	0.6440453707593632	0.7454565094975873	0.6882898264798044	0.7526063306824337	0.6519342405657919	0.7158167170775421	0.7779057227867919	0.7183040286712284	0.6609432603235772	0.8386657291701528	0.781130108795274	0.8061911640434165	0.8482397808988544	0.768454593531489	0.7522922528768846	0.6983207294681557	0.7190204961924045	0.6744382103112819	0.586428226725546	0.3462156249323704	0.6399209662248362	0.6630332436213263	0.5277197347415185	0.7158167170775421	0.7651984087770403	0.4794641187291826	0.8337056397495635	0.7158167170775421	0.7499713148982873	0.6294195278682947	0.6091154370857106	0.7809579830722019	0.7023553503439719	0.7494054363089641	0.7498267157573654	0.5170605694385645	0.6331075050789448	0.6449987095139744	0.7449213179355519	0.50708059789281	0.7144630591216878	0.8983678245419188	0.6674037771954439	0.6546763536456156	0.7342249388570575	0.7172250959762582	0.7381759888750526	0.6285288806528982	0.6806760110270846	0.7326334704510059	0.5745397365638213	0.7977586484833048	0.7026077031870137	0.7357218049222799	0.0722264344536542	0.626412792349983	0.7356374811812494	0.7714377792641829	0.7400541390609644	0.6349254419741037	0.7541611759168609	0.630482440293681	0.5484099545471428	0.5138114180264944	0.7588493404802624	0.7258037597557769	0.7546656229141097	0.8012576489935058	0.7060640684028956	0.7008882916492383	0.6109204961113694	0.6659100445301737	0.4470786827799504	0.6964972186497302	0.8267381128118819	0.6159949229755056	0.6483773431118597	0.6662575596771214	0.6158374680988612	0.7742697263838214	0.6927667776817876	0.5813353504551396	0.7158167170775421	0.5574960230651621	0.6011038040577223	0.47631364577620566	0.5412642984754011	0.7524056976953094	0.8079397843154335	0.6334533218467817	0.7880771666167455	0.7315764010002367	0.45405630399836583	0.7699047859734119	0.6948902541457798	0.6917061134425502	0.6690649741039967	0.6319465037435281	0.5953332845120867	0.21233660740513188	0.7214684834088471	0.7161439127428187	0.8023917125149358	0.7430326293756384	0.642831517226312	0.737284571804014	0.7806591727603838	0.7448773075038178	0.7030077131141701	0.5444681130782894	0.7203040269498169	0.5842851967683288	0.8084644323232288	0.7796457082192081	0.7293285345417434	0.7382177134260733	0.6449987095139744	0.7740043112358141	0.6708884743661971	0.7338069556188859	0.7429851542681428	0.5745397365638213	0.6393175078442094	0.8194586710829503	0.37982778312103205
CM018	0.44449131168039585	0.561534703736473	0.16600302132481207	0.6515195463674569	0.40315771887424806	0.6081446602536239	0.0	0.39824336793617277	0.4301170942712201	0.6223211039906202	0.47020069240524354	0.6296037141412492	0.16340187666231185	0.5123298971928546	0.1899519344975721	0.235202879846851	0.6695597755795617	0.0888435816527616	0.4045227820248884	0.5069305681333602	0.4628928290311953	0.4300586338150399	0.5301101019547688	0.5083459595152114	0.6153540235584193	0.7825059818016239	0.5153794381227534	0.7055934682651022	0.26451351900235837	0.21559213134457542	0.6541761914083462	0.6511907855131427	0.453960687452756	0.45350271560096095	0.5836486630926727	0.7395075352779618	0.33365587847763606	0.6179987368089951	0.6059616297006557	0.5732155702640049	0.0888435816527616	0.805946439416946	0.6836946682667913	0.5490591572308929	0.36934694143560554	0.4862652787297127	0.383306345655077	0.3811518109134947	0.44024976774049523	0.48577316252205904	0.33347729157899253	0.19200002130705185	0.6302206440438719	0.5655198194271305	0.4979007586144808	0.4253305242726175	0.6523203119805854	0.26745691993960174	0.708905662430485	0.56505535550571	0.5528961535728645	0.5407039585195221	0.5626665451956296	0.22448101288898953	0.6687021067654211	0.42358662463921404	0.2957440179131275	0.0888435816527616	0.46728321659673233	0.193803956169352	0.616654699343756	0.6302895550266895	0.5708145772303578	0.46717161146234387	0.235202879846851	0.39688471057174807	0.39389874126822916	0.24423946230293814	0.53029738244202	0.21562226233913806	0.21500229366133408	0.38529760896674964	0.589924823187523	0.3825355436131781	0.551920081025809	0.8432110168051566	0.3809960842097819	0.1429758788437961	0.235202879846851	0.46480063723223525	0.5041948447472338	0.16727282290870707	0.619259614599298	0.6146437537317537	0.6587220746988149	0.6417088143023782	0.5923540851205938	0.39854273958833436	0.25557780274854297	0.45734821677775456	0.3925620418887311	0.7061895276048493	0.5437177198262543	0.3665006412864357	0.1595629233629662	0.2917020462051852	0.235202879846851	0.37202496918224515	0.7055934682651022	0.5667630628647908	0.235202879846851	0.5579279400648692	0.3447820892216735	0.4067126899747765	0.5180182255665418	0.5419116614061404	0.39101183033168463	0.1937513067524178	0.7180095716053495	0.14710511179656288	0.24423946230293814	0.41975877146357665	0.6682506476607859	0.4218355497678029	0.44461215715773	0.29326842467244024	0.6928719833044831	0.4893651151511962	0.4538120764466686	0.2973651391564983	0.07927207869257309	0.47029478363356086	0.5309643466319964	0.0888435816527616	0.6332389896839278	0.5422827100013623	0.35513868979178803	0.6229057595267258	0.3753393022522873	0.3549167186107128	0.3243536228570594	0.3665279964347645	0.22213592532895246	0.3415917762382335	0.06914543445071328	0.32067663723871	0.2723231794289863	0.2260512200854198	0.3289539832659297	0.38629112676905075	0.6199179078906161	0.48268550588836273	0.47359093669079444	0.6445502603288537	0.42020360558749675	0.642112001885722	0.46338117287232716	0.5883930239397264	0.3342601805287603	0.38135026133250216	0.4118913794025197	0.7213444228204983	0.6025795176500286	0.49974447725902077	0.26365962781771013	0.235202879846851	0.7323922992483174	0.39526959965310665	0.22046625623325292	0.3106499984195216	0.5641367238103313	0.5412323349419004	0.29575212969356346	0.3402014940066933	0.4788423916598838	0.1899519344975721	0.2929517700713062	0.49241868448925574	0.4574577945146798	0.6929308883284664	0.21559213134457542	0.3200701710408317	0.5580433412226812	0.36354426667045664	0.4981182052456879	0.48322105558378037	0.5476591239371087	0.6672817596129575	0.48789225158003335	0.3583631564821489	0.5753006870428075	0.47260739269131974	0.31514292797792465	0.4083018124640626	0.30755689192791413	0.632393835150298	0.46926547303871474	0.33492888024983125	0.44702567624214234	0.24423946230293814	0.4547728964253193	0.1939521123221653	0.3500953484252683	0.4573119261131337	0.0888435816527616	0.4071445154230019	0.6820622491480306	0.6692015131675169
