	CM009	CM021	CM025	CM039	CM086	CM110	CM118	CM176	CM179	CM181	CM182	CM183	CM184	CM198	CM199	CM213	CM219	CM222	CM229	CM230	CM246	CM253	CM257	CM259	CM260	CM261	CM262	CM271	CM293	CM362	CM372	CM383	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM452	CM469	CM471	CM535	CM538	CM540	CM557
CM271	0.49968745683705645	0.4815074031407145	0.4779342474885177	0.5420831047670194	0.5041169416101141	0.614280484793245	0.5723126283896904	0.4190802001615846	0.4833448227656127	0.38755265232770975	0.43327179047798237	0.3973289836022166	0.42330920588069476	0.4404152381903964	0.47211863494091183	0.47010667194221245	0.38198733296058424	0.3563425635971473	0.2973131879820927	0.3869999511510942	0.4614789654079408	0.285651733090377	0.4110991882726045	0.3581502636873381	0.4123564404651061	0.33364445333171094	0.37698100281202784	0.0	0.4011139226718525	0.523576568806758	0.36330381494877545	0.4849429427704913	0.42599726729223025	0.39176990573390985	0.45437255672952237	0.4428463719616253	0.4846039453331375	0.4368541714416873	0.37499071174839377	0.43714380183631496	0.372973271436022	0.4177595085055778	0.37720120458699924	0.3815543328746738	0.4360161609421552	0.5526495159570722
CM293	0.44773214596513844	0.40188204664063387	0.40405967419111766	0.48882514491447965	0.45074671973531727	0.5362572443668918	0.5355568798728475	0.39312379293416766	0.4068553759787123	0.41692016239223967	0.4342016779659907	0.4027237477085615	0.4004806270740508	0.45988018489688853	0.46033024302115844	0.4706131257915141	0.46830333726249573	0.390539583344986	0.45630210990509007	0.4295666877639748	0.4426419481583309	0.44091376670898824	0.45167510758358215	0.4112060657094287	0.3838187130885113	0.4044748893288511	0.4071257770488974	0.4011139226718525	0.0	0.636503947537563	0.4231212019214763	0.4353494146235146	0.481915046064748	0.44176814245829443	0.4608720864403858	0.51036518243959	0.4058395060849974	0.40932173060876104	0.37575446022115244	0.4342247363044766	0.3807109002203185	0.44374874763231353	0.43074319783681575	0.46618071226946345	0.534724167273943	0.44235528919553435
CM362	0.685375320572801	0.669292576389057	0.6598089009208491	0.6793987970436095	0.7070122591401066	0.7521166757469591	0.7219349457848605	0.6721772920618324	0.7174092286922893	0.6338095636265684	0.6362308486840845	0.6254702672325992	0.6475241619800947	0.638870032280723	0.6866373415247838	0.6404271749495191	0.5714727662919907	0.5865583764140121	0.5292354844507626	0.5846950037496812	0.6748297995185483	0.5222047618661787	0.6206353558487778	0.6224737945358251	0.6664310590484707	0.5900493402954954	0.6248709554065661	0.523576568806758	0.636503947537563	0.0	0.5911299937617888	0.6785522973332757	0.6052826497962472	0.5990225778339144	0.6546771083145615	0.5665488037267257	0.6669213684144446	0.6185148310418118	0.6190319229707641	0.6552361359615829	0.6021249338514081	0.583012141353982	0.5630476175107101	0.5850375646473673	0.5229484211201362	0.7257343797478194
CM372	0.425701068577293	0.4083085671704555	0.4139309175951455	0.48952647012767003	0.4297119808115798	0.5670849101019335	0.5519804956556378	0.4117790407324607	0.45203190077821587	0.39002810069686694	0.4268547348516869	0.38111363730741615	0.4062018656015578	0.43846884795572166	0.43739974010031235	0.4294341921099693	0.44802349267893515	0.4273057101427614	0.3907628339184323	0.41120739726933137	0.4289440177675587	0.37435290017763123	0.36429858889699074	0.3549984938265751	0.4145450267653027	0.40496498411134907	0.4324600890226951	0.36330381494877545	0.4231212019214763	0.5911299937617888	0.0	0.4670805679042163	0.41930480760235167	0.38981949440283464	0.3943427640539016	0.4218365899243337	0.41896658672644305	0.38823105645933814	0.3426729852061204	0.3925082585440163	0.38147140354948833	0.44061619390226936	0.43289870202659714	0.4256388575642409	0.4727725385062993	0.451576617708796
CM383	0.495307583779741	0.46308229422627784	0.4689226578403571	0.413647356051814	0.4525705082894294	0.47247225545769717	0.501975406916988	0.4578456072450367	0.4934606118997495	0.41951676279460126	0.5014601972115388	0.4551917269044347	0.4652332626723234	0.4783498813434987	0.48681888214800506	0.44738403295297	0.48560301624464847	0.47617284777350527	0.5066956992391958	0.4662709801937305	0.4479063984238395	0.4819708097791218	0.46188664064451584	0.44973182153491476	0.43656298464179083	0.43701015332833937	0.4577404327445504	0.4849429427704913	0.4353494146235146	0.6785522973332757	0.4670805679042163	0.0	0.41127383560593206	0.4755001862966658	0.39175613855986335	0.49856060486032255	0.38336898381256457	0.41312127962958173	0.3742870998808127	0.3938233559145958	0.46425270801043383	0.48492700214847306	0.5037393696955608	0.48504746495754464	0.558920239927061	0.41809481709923785
CM436	0.4660163201172062	0.46644338970321997	0.4613177875874537	0.3717666817127829	0.511862133246859	0.516802629971579	0.5074069411959989	0.4262602122264048	0.5072671296036569	0.4077874507573653	0.4526676299035177	0.4001312962465383	0.4343021455590753	0.4305293913909443	0.47551309309642953	0.401064574962294	0.4034060835429716	0.3543255050748132	0.4109077496539846	0.3905307361057634	0.4349364293407571	0.4393358495315359	0.38037359144210303	0.3762575780831959	0.4234673503321384	0.4285704054326094	0.4447730535619092	0.42599726729223025	0.481915046064748	0.6052826497962472	0.41930480760235167	0.41127383560593206	0.0	0.302474945756279	0.27890990016996947	0.3298229798398724	0.3557096760505411	0.3715301882538723	0.3367800966371039	0.3225513545399031	0.4195196827941265	0.3863336026456266	0.411261432290178	0.4578159936171602	0.4696801513398309	0.4625065402387203
CM437	0.3949042080097642	0.423746823938305	0.39762406369226583	0.4307193603366832	0.44960146662780426	0.5233237899538343	0.5033615955841777	0.3660029456032152	0.4421002513346133	0.35647962949510864	0.4097372299050233	0.3747924385851276	0.3452989914180348	0.4117999240341616	0.4290511392019994	0.3828912318356537	0.38082213150542593	0.3305116065692669	0.3750379987422006	0.35221273381562523	0.3700420147217515	0.4165795003104457	0.32778410522312296	0.32680398440320485	0.36413379362095566	0.39347176524125893	0.386702852679453	0.39176990573390985	0.44176814245829443	0.5990225778339144	0.38981949440283464	0.4755001862966658	0.302474945756279	0.0	0.2806918299099127	0.3119750182370858	0.38930092800727506	0.33286658193244983	0.3177796408002971	0.30282223672129155	0.35716385594969485	0.35279976801535906	0.3832235165077235	0.3935025262503368	0.4495536037777118	0.4699025403615766
CM438	0.3971698996941034	0.4295806416761851	0.43204970696432354	0.3816281099987083	0.4410371978279427	0.47678897212119853	0.4597449416458079	0.3770755425025059	0.43690443383148386	0.36734800409415475	0.3971499576858469	0.3979126414879202	0.34499030844381423	0.4287105908190132	0.42117149326661063	0.3611758312366419	0.4427032973651008	0.3562802586258389	0.4203426427632434	0.3919479659074535	0.3507763005748668	0.4559344826894256	0.3646868175458444	0.3467406841983537	0.3721908884092477	0.42007465438535013	0.4260913616541793	0.45437255672952237	0.4608720864403858	0.6546771083145615	0.3943427640539016	0.39175613855986335	0.27890990016996947	0.2806918299099127	0.0	0.36789386450084793	0.34071871450870056	0.350703829391111	0.3303356334011339	0.2684324375703488	0.40421293154616533	0.36570417747872097	0.4286697458547152	0.4363571229708353	0.5017280764255541	0.39486051639930564
CM439	0.4530814251026889	0.48389637085144854	0.4751667365248044	0.4891417132623884	0.5213156091626482	0.5997899968664265	0.583164574027892	0.47990891145553993	0.545297632848113	0.39198836227461886	0.44626884812947665	0.3858363606645651	0.44224372919379024	0.44793588031862314	0.49424405816984246	0.382822890976327	0.3665965510542191	0.3687967843577969	0.4087255640182476	0.37576178068250277	0.4334084414552942	0.39238295912828475	0.3935171488893341	0.375158310876337	0.4373280194220351	0.4271111332028551	0.45095532117774056	0.4428463719616253	0.51036518243959	0.5665488037267257	0.4218365899243337	0.49856060486032255	0.3298229798398724	0.3119750182370858	0.36789386450084793	0.0	0.4354998655520179	0.3539483087515489	0.3999440307372617	0.43360089212299635	0.4525390531501223	0.3782484001091536	0.4135109914464997	0.455240482845126	0.3864352869781874	0.5520385516061111
CM441	0.452995114064519	0.41716705092808526	0.4109369102777478	0.4220100717178546	0.47816027753772405	0.44826947814906265	0.49548411925795177	0.43393448172799254	0.467140673188402	0.40096800286045653	0.4337212903439227	0.3936605984578376	0.3837377270606055	0.4592250458743958	0.4608776112046661	0.44530449739703304	0.4758372718509158	0.43056460060840734	0.5018227823747659	0.45319255970927214	0.42167665979730284	0.48782100588840666	0.42169958675961094	0.3961350623430812	0.37974888861375766	0.4478010291437819	0.43609585157377023	0.4846039453331375	0.4058395060849974	0.6669213684144446	0.41896658672644305	0.38336898381256457	0.3557096760505411	0.38930092800727506	0.34071871450870056	0.4354998655520179	0.0	0.3696816068857252	0.3876980271919123	0.31822092578128985	0.4126507037512232	0.4375586287783254	0.4544991139857739	0.48444645892543226	0.5258535394659152	0.355339966963666
CM443	0.40006629721466386	0.37584048211792914	0.3627967381963843	0.46942225482732886	0.4241117538999618	0.5056232958442686	0.472057503136162	0.3936441542493789	0.4222244608492765	0.3396297758194927	0.39553227340345815	0.3394831669221316	0.33104008530068674	0.41340475441377383	0.41455966347784456	0.3404749518108864	0.42882864300053186	0.359184815697008	0.43508493541953186	0.4021187804410752	0.37232903439543613	0.4551492553158644	0.3585773165261445	0.3392160028770184	0.32442253688431266	0.4221637141172266	0.4297729908054828	0.4368541714416873	0.40932173060876104	0.6185148310418118	0.38823105645933814	0.41312127962958173	0.3715301882538723	0.33286658193244983	0.350703829391111	0.3539483087515489	0.3696816068857252	0.0	0.33458222947161875	0.35398009748678555	0.3549823316434643	0.36616598359289126	0.3993659069498635	0.44690227053135123	0.5029671390353263	0.44983454954938573
CM444	0.4057939630244009	0.3594858835136705	0.38850534960183564	0.4071881335645675	0.4004290999075556	0.5087389426535304	0.49541088000319483	0.3266106503907808	0.3934270803753502	0.3092195392274015	0.3723005542926458	0.33317556393618275	0.3044960548057993	0.3665899957954238	0.3830991726269553	0.35102864286951296	0.38008817600109446	0.332605692905243	0.41806848670199154	0.35808123607452297	0.33836172629839384	0.4047279132994463	0.3002018418740954	0.2738141269560256	0.3074193934421925	0.36310041928702214	0.35955149895763616	0.37499071174839377	0.37575446022115244	0.6190319229707641	0.3426729852061204	0.3742870998808127	0.3367800966371039	0.3177796408002971	0.3303356334011339	0.3999440307372617	0.3876980271919123	0.33458222947161875	0.0	0.30545032917208875	0.35154195036762875	0.4141830970899558	0.43594788902577863	0.42276462570904483	0.4904550355318137	0.4389929386457155
CM452	0.42606824907523233	0.3862178958295054	0.3894664470165331	0.38757050245074365	0.4126669197271306	0.45918586697519703	0.45320511004804387	0.35760665791855967	0.40070248913745315	0.37107608537895487	0.39001274759311433	0.3828108416004543	0.33153727150910606	0.40667812044078117	0.4105123315803901	0.3675192374647419	0.4534754802872621	0.38310202596031234	0.44892619674164835	0.4050148732346525	0.3708749599392658	0.4821477957781476	0.3566356529242052	0.3293081252708159	0.3367185911893408	0.39879602701882255	0.36900081334106594	0.43714380183631496	0.4342247363044766	0.6552361359615829	0.3925082585440163	0.3938233559145958	0.3225513545399031	0.30282223672129155	0.2684324375703488	0.43360089212299635	0.31822092578128985	0.35398009748678555	0.30545032917208875	0.0	0.3844001115349118	0.42575306986231415	0.45790988297231744	0.44679475687068326	0.5309297972077949	0.34706606430306075
CM469	0.422534985562783	0.40925306988423077	0.39676504187886985	0.46324861612520346	0.45555631776689137	0.5552262088137699	0.5216109716399854	0.42858486301633736	0.44579095479690656	0.36667393062518944	0.4001730681728675	0.3747967136923705	0.3521759996943123	0.4013262484432756	0.445870267452761	0.4317346163024145	0.4098772837522114	0.37197845628976733	0.3785366378901967	0.39141059731495126	0.4281971833933433	0.3687083753174055	0.3956304335327586	0.3435028298385607	0.37552648846649905	0.3837740571550889	0.3969029259350515	0.372973271436022	0.3807109002203185	0.6021249338514081	0.38147140354948833	0.46425270801043383	0.4195196827941265	0.35716385594969485	0.40421293154616533	0.4525390531501223	0.4126507037512232	0.3549823316434643	0.35154195036762875	0.3844001115349118	0.0	0.3410919478300384	0.3494503973956029	0.36815966649309123	0.43615148952705507	0.4712897646818679
CM471	0.4565086695204485	0.46102431581463077	0.4207212307430241	0.43000839151402875	0.48689280346770786	0.5822418979255951	0.5660103492033274	0.4296896885325992	0.5165745044325882	0.4183642729002724	0.45354764299387523	0.40945602139682974	0.40833710678142554	0.4450796277557703	0.4735117453977421	0.3768362011909965	0.32743545058415996	0.31292484566401324	0.311098288319281	0.33209953585406815	0.4152067178065155	0.37531210414873023	0.40688815382598703	0.38100431441911287	0.42640768788422767	0.3821532167654765	0.3812886848897377	0.4177595085055778	0.44374874763231353	0.583012141353982	0.44061619390226936	0.48492700214847306	0.3863336026456266	0.35279976801535906	0.36570417747872097	0.3782484001091536	0.4375586287783254	0.36616598359289126	0.4141830970899558	0.42575306986231415	0.3410919478300384	0.0	0.3259285890197579	0.3437045095518787	0.3635197065410066	0.5229962834138812
CM535	0.4836909502541905	0.46509970853788113	0.45845970348500253	0.5078384639437676	0.5316752996807016	0.5933459245254765	0.5357890001451246	0.46863313550269403	0.5229432818223496	0.41256215985648664	0.45575230680595985	0.4102345837220602	0.44767811706153726	0.46737906134676427	0.5018825213290721	0.44709828810785135	0.3632462929100029	0.32411846591642834	0.3434194750561926	0.37840011271687	0.46857261930650196	0.3787776620580896	0.4412521841409305	0.4233414561801244	0.445079009715183	0.38070989049294374	0.4216354362809796	0.37720120458699924	0.43074319783681575	0.5630476175107101	0.43289870202659714	0.5037393696955608	0.411261432290178	0.3832235165077235	0.4286697458547152	0.4135109914464997	0.4544991139857739	0.3993659069498635	0.43594788902577863	0.45790988297231744	0.3494503973956029	0.3259285890197579	0.0	0.3108852502416928	0.32485873864232195	0.5602884518645649
CM538	0.5050288425264055	0.48669544343100674	0.4916459348611312	0.479282516713724	0.5275674261185417	0.6132908139952313	0.5686349770846755	0.4567632693766668	0.5210075594567488	0.46272134371100854	0.48200094610039895	0.4446006047010428	0.4567430390100505	0.4696995505242764	0.5035648543067242	0.4339047520150755	0.41351879156808913	0.3779972499787075	0.3423274106785746	0.4153664091152375	0.4619044408498931	0.3813355419102344	0.4769263366625638	0.433320925216402	0.4771035857851454	0.38977088260584014	0.43341880093542146	0.3815543328746738	0.46618071226946345	0.5850375646473673	0.4256388575642409	0.48504746495754464	0.4578159936171602	0.3935025262503368	0.4363571229708353	0.455240482845126	0.48444645892543226	0.44690227053135123	0.42276462570904483	0.44679475687068326	0.36815966649309123	0.3437045095518787	0.3108852502416928	0.0	0.3444025841308444	0.5408093855143211
CM540	0.558936220102307	0.5535682115266792	0.5362832681830283	0.5183758931273368	0.5924283175975601	0.6668077883630087	0.6344908863402563	0.5419585031471534	0.6068773352778762	0.5175811503437069	0.5221327728572852	0.48334503993770783	0.5385949664594235	0.5170684048306118	0.5704582703153804	0.4738481990902414	0.3988853932990611	0.40586653963823194	0.35910051322939185	0.40908221286041857	0.5243741855203039	0.37445869496409495	0.49285382528411775	0.47552588215333885	0.5350877086467125	0.45746958803965193	0.5064046880298079	0.4360161609421552	0.534724167273943	0.5229484211201362	0.4727725385062993	0.558920239927061	0.4696801513398309	0.4495536037777118	0.5017280764255541	0.3864352869781874	0.5258535394659152	0.5029671390353263	0.4904550355318137	0.5309297972077949	0.43615148952705507	0.3635197065410066	0.32485873864232195	0.3444025841308444	0.0	0.6056275255072943
CM557	0.44222457718248137	0.44498425758469634	0.4394600382356316	0.4332365827658659	0.4118784242665947	0.44949715853188643	0.49468957382901035	0.4027609473275971	0.416343690993754	0.4563648505648567	0.4655677903449233	0.4552505997142212	0.4171595807078536	0.48341262841116894	0.45308857490680865	0.44973440651852803	0.5522843410042608	0.4955157810870307	0.5646320625010893	0.5028155778004499	0.4045905934929151	0.5662084793392421	0.4498450101793083	0.4320546663674965	0.4123921720038647	0.5037645479437097	0.46900492892515555	0.5526495159570722	0.44235528919553435	0.7257343797478194	0.451576617708796	0.41809481709923785	0.4625065402387203	0.4699025403615766	0.39486051639930564	0.5520385516061111	0.355339966963666	0.44983454954938573	0.4389929386457155	0.34706606430306075	0.4712897646818679	0.5229962834138812	0.5602884518645649	0.5408093855143211	0.6056275255072943	0.0
