	CM009	CM021	CM025	CM039	CM086	CM110	CM118	CM176	CM179	CM181	CM182	CM183	CM184	CM198	CM199	CM213	CM219	CM222	CM229	CM230	CM246	CM253	CM257	CM259	CM260	CM261	CM262	CM271	CM293	CM362	CM372	CM383	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM452	CM469	CM471	CM535	CM538	CM540	CM557
CM246	0.305586089737184	0.2840761466973119	0.29556810232837016	0.39499850104926554	0.25194863595483163	0.4245777955431198	0.4512841011292096	0.22112021584890576	0.2329869091635855	0.1958379134605776	0.22656640351753773	0.20578095333266713	0.19313980213850304	0.32287398820825425	0.3151044269011692	0.18606975117417807	0.2028579994004197	0.2258918756870191	0.2410562606175677	0.25851903667432796	0.0	0.2763565504147097	0.1886679324472869	0.20882881982612173	0.19848605975816927	0.2995153392625162	0.27213450584590787	0.3052613170780454	0.317702608174278	0.6649345458179274	0.23328669931048265	0.4075647047067053	0.2497751573898271	0.23301189167582692	0.20265813930248827	0.22834016188667933	0.22966423503547517	0.23303687418806834	0.23366143699410413	0.2373338662935945	0.30203857299890075	0.2615419206555411	0.30018986709303486	0.3435595083441591	0.3484061157189967	0.2857999400419706
CM253	0.34330968322174477	0.2843259718197262	0.29286999100629557	0.4356950134905566	0.30041470970320777	0.5311032277405816	0.552862995902868	0.23498551014289998	0.22998900769461378	0.21677325871889677	0.2578195263315679	0.21449985010492656	0.21464974517837515	0.2665134405915859	0.2687868492055561	0.31143199760167883	0.20588088338163285	0.18686919156590387	0.20208354152093536	0.23378634955531127	0.2763565504147097	0.0	0.2509493354651744	0.2786049765164385	0.25512141500949337	0.11581892675127411	0.11786749275507145	0.16226141700809432	0.20583091835715	0.6441490956330569	0.27243429599280505	0.40856400519636255	0.35182871989607273	0.3267962426301589	0.2932946937143999	0.3295443189767163	0.26351553912261416	0.29346957130008994	0.23191266113720396	0.2543719396422504	0.2452533226741281	0.2881233136804237	0.22107025082442291	0.289997002098531	0.2957429799140602	0.3144798640951334
CM257	0.2701359048665934	0.2639152593184771	0.26491455980813433	0.4494104127111022	0.24010692515239332	0.41171180173878286	0.4373938243229739	0.19104127111022284	0.21052763065853902	0.13493054861596881	0.14397421804736685	0.13762865993804338	0.13168282202458279	0.2840511641850704	0.27790546617367845	0.255621065254322	0.20960327770560608	0.24512841011292097	0.26488957729589285	0.30146397521734786	0.1886679324472869	0.2509493354651744	0.0	0.10117917457779554	0.09603277705606075	0.26131707804536825	0.23378634955531127	0.24005696012791047	0.3165034475866893	0.6652343359648246	0.19926051763765365	0.40009493354651743	0.21472469271509942	0.19403917257919456	0.1867442790046967	0.19548815828919755	0.13767862496252622	0.14504846607374838	0.18606975117417807	0.17869991006295594	0.2803037873488558	0.2757819526331568	0.30703507544718694	0.3780353752373339	0.35844908564005196	0.27835515139402417
CM259	0.28677425801938644	0.2794044169081643	0.2765064454881583	0.4854102128510043	0.25634555810932347	0.45078445088438096	0.4602028579994004	0.19306485460177875	0.21904666733286698	0.13665434196062756	0.16051264115119415	0.14849605276306585	0.15993804336964126	0.2787049065654042	0.28437593684420903	0.28552513240731486	0.2117267912461277	0.27333366643349655	0.2785550114919556	0.33561506945138403	0.20882881982612173	0.2786049765164385	0.10117917457779554	0.0	0.07759568302188469	0.2824772659138603	0.2591685819926052	0.2497751573898271	0.3324422903967223	0.677250924352953	0.22286899170580593	0.43484560807434797	0.19226541421005297	0.18999200559608273	0.207454781652843	0.19166583391625863	0.14834615768961726	0.13373138802838014	0.19014190066953132	0.18849305486159687	0.2938692914959528	0.2919956030778455	0.32717098031378034	0.4044418906765264	0.391026281602878	0.301239132607175
CM260	0.2687119016688318	0.25729489357449786	0.2571949635255321	0.46714799640251825	0.23221245128410112	0.43242230438692913	0.45450684520835416	0.17350354751673827	0.1930898371140202	0.12263915259318477	0.15718996702308385	0.12466273608474068	0.13113320675527132	0.258868791845708	0.2560707504746677	0.2729589287498751	0.19693714399920056	0.24787648645947838	0.27258419106625364	0.3152043569501349	0.19848605975816927	0.25512141500949337	0.09603277705606075	0.07759568302188469	0.0	0.2598181273108824	0.2339612271410013	0.2343609473368642	0.3098331168182272	0.668507045068452	0.20545618067352853	0.4111122214449885	0.20523133806335564	0.19743679424402918	0.19883581492954933	0.1967372839012691	0.1378035375237334	0.14302488258219245	0.1746527430798441	0.1698061357050065	0.2675127410812431	0.2833766363545518	0.3020635555111422	0.3814579794144099	0.37004097132007596	0.2778055361247127
CM261	0.3418606975117418	0.2639402418307185	0.2776306585390227	0.4284251024283002	0.2779554311981613	0.5301039272509244	0.5534126111721794	0.23655940841411013	0.2147746577395823	0.23318676926151694	0.263565504147097	0.2208953732387329	0.20515639052663137	0.2629409413410613	0.2666633356650345	0.3227990406715299	0.2327370840411712	0.20685520135904867	0.2144748675926851	0.24510342760067952	0.2995153392625162	0.11581892675127411	0.26131707804536825	0.2824772659138603	0.2598181273108824	0.0	0.11094733686419507	0.15781452982911962	0.1872189467372839	0.6329569301488958	0.27145997801538924	0.40793944239032676	0.3769361446987109	0.34875587089037674	0.319326471469971	0.3546017787548716	0.26551414010192864	0.30051463975217346	0.22451783751374038	0.23988208254222046	0.2355601079244529	0.3036874188068352	0.2422804037173978	0.29089637253922257	0.3165783951234136	0.28969721195163384
CM262	0.32337363845308287	0.27091036274607777	0.267737583691416	0.44161586889177573	0.2992405316278605	0.5224842610172878	0.548516038772859	0.2230688518037374	0.21794743679424403	0.20770460677525732	0.24120615569101628	0.199860097931448	0.19408913760367744	0.2607174977515739	0.26116718297191965	0.3177525731987609	0.22029579294493853	0.2052563205755971	0.20248326171679823	0.2562706105725992	0.27213450584590787	0.11786749275507145	0.23378634955531127	0.2591685819926052	0.2339612271410013	0.11094733686419507	0.0	0.13602977915459177	0.17507744578794843	0.637203957229939	0.2568701908663935	0.40371739782152494	0.3416608374138103	0.315728989707205	0.28992205456180675	0.3237233936244629	0.24535325272309383	0.2791046267612671	0.21347556710302787	0.22851503947236934	0.20780453682422304	0.26431497951433996	0.2094783651443989	0.2826271609873089	0.289647246927151	0.3019636254621765
CM271	0.3292195463175777	0.2812531228140302	0.26473968222244426	0.4809633256720296	0.35512641151194163	0.5511142200459678	0.5619816128709904	0.24900069951034276	0.2582192465274308	0.22951433996202658	0.24665234335964825	0.23416108723893275	0.22379334465873887	0.29806635355251326	0.30958329169581295	0.3633706405516139	0.24402917957429798	0.25504646747276905	0.21769761167182972	0.2988408114319976	0.3052613170780454	0.16226141700809432	0.24005696012791047	0.2497751573898271	0.2343609473368642	0.15781452982911962	0.13602977915459177	0.0	0.22047067053062855	0.6247876486459478	0.28112821025282303	0.43734385929849107	0.3254471869691216	0.29504346957130007	0.2881233136804237	0.31460477665634057	0.2448536024782652	0.27363345658039373	0.2283151793744379	0.2344608773858299	0.21160187868492056	0.2615419206555411	0.21739782152493256	0.3221245128410113	0.3194513840311782	0.34625761966623364
CM293	0.3458828819826122	0.26411511941640853	0.2799540321774758	0.41011292095533125	0.26758768861796745	0.5105176376536424	0.5375237333866294	0.2637653642450285	0.2331368042370341	0.2785799940041971	0.30563605476166683	0.2756070750474668	0.2524732687119017	0.27485759968022383	0.27678125312281404	0.37029079644249024	0.2762816028779854	0.2543719396422504	0.2480513640451684	0.254521834715699	0.317702608174278	0.20583091835715	0.3165034475866893	0.3324422903967223	0.3098331168182272	0.1872189467372839	0.17507744578794843	0.22047067053062855	0.0	0.6264115119416408	0.22419306485460178	0.39157589687218947	0.3914509843109823	0.36481962626161685	0.3263715399220546	0.3685420205855901	0.2965424203057859	0.3335665034475867	0.26678824822624164	0.2758818826821225	0.2048815828919756	0.300314779654242	0.23418606975117418	0.30306285600079946	0.3244728689917058	0.24253022883981212
CM362	0.6764514839612271	0.6582142500249825	0.6317327870490657	0.7285400219846108	0.658763865294294	0.7099780153892276	0.711801738782852	0.6416508444089137	0.6344059158588987	0.6411761766763265	0.6446237633656441	0.6400019986009793	0.6372789047666634	0.6485210352753072	0.6391525931847707	0.6908663935245328	0.6648845807934446	0.6575647047067054	0.656790246827221	0.6505196362546217	0.6649345458179274	0.6441490956330569	0.6652343359648246	0.677250924352953	0.668507045068452	0.6329569301488958	0.637203957229939	0.6247876486459478	0.6264115119416408	0.0	0.6535425202358349	0.6463975217347856	0.7091036274607775	0.6962626161686819	0.6823973218746877	0.6986109723193764	0.6654591785749975	0.6729289497351854	0.6761017287898471	0.6742530228839813	0.664734685719996	0.6726041770760468	0.6669331467972419	0.6952383331667833	0.7073048865793944	0.6509443389627261
CM372	0.2804786649345458	0.2254172079544319	0.24542820025981812	0.44041670830418705	0.23256220645548117	0.44029179574297994	0.4672729089637254	0.23418606975117418	0.2211451983611472	0.22609173578495054	0.25682022584191067	0.2149495353252723	0.19756170680523633	0.28260217847506747	0.2816028779854102	0.3281702808034376	0.27210952333366645	0.2891725791945638	0.3182022584191066	0.2993904267013091	0.23328669931048265	0.27243429599280505	0.19926051763765365	0.22286899170580593	0.20545618067352853	0.27145997801538924	0.2568701908663935	0.28112821025282303	0.22419306485460178	0.6535425202358349	0.0	0.3792845008494054	0.28567502748076345	0.2498501049265514	0.21852203457579694	0.24163085839912063	0.19521335065454182	0.211801738782852	0.18344658738882783	0.2009093634455881	0.26536424502848005	0.326396522434296	0.2941940641550914	0.3801588887778555	0.3892775057459778	0.21420005995802938
CM383	0.42710102927950433	0.40249325472169484	0.429399420405716	0.439542320375737	0.364419906065754	0.39140101928649945	0.40746477465773956	0.4273008893774358	0.4112621165184371	0.3860047966423504	0.4134855601079245	0.39252523233736386	0.3818327170980314	0.3984710702508244	0.3722644149095633	0.4386679324472869	0.4354451883681423	0.41153692415309284	0.4578295193364645	0.3966223643449585	0.4075647047067053	0.40856400519636255	0.40009493354651743	0.43484560807434797	0.4111122214449885	0.40793944239032676	0.40371739782152494	0.43734385929849107	0.39157589687218947	0.6463975217347856	0.3792845008494054	0.0	0.46245128410112923	0.44808633956230637	0.40714000199860095	0.4336464474867593	0.3781353052862996	0.4012940941341061	0.39027680623563504	0.37786049765164387	0.41233636454481865	0.44209053662436293	0.44136604376936145	0.4689717197961427	0.494029179574298	0.37373838313180774
